roll_imu,pitch_imu,yaw_imu,alpha,beta,roll_des,pitch_des,yaw_des,throttle_des,roll_pid,pitch_pid,yaw_pid,radio_ch1,radio_ch2,radio_ch3,radio_ch4,radio_ch5,radio_ch6,radio_ch7,radio_ch8,radio_ch9,radio_ch10,radio_ch11,radio_ch12,radio_ch13,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,s1_command,s2_command,s3_command,s4_command,kp_roll,ki_roll,kd_roll,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,failsafeTriggered,kp_alphaRoll,ki_alphaRoll,kd_alphaRoll,kp_betaPitch,ki_betaPitch,kd_betaPitch,ripIMU_roll,ripIMU_pitch,ripRoll_des,ripPitch_des
0.0000,0.0000,0.0000,24.1989,-31.1491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1000,1500,1500,1500,2000,1000,1000,1000,1500,1500,1500,1500,1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3000,0.0100,0.0700,0.3000,0.0100,0.0700,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,0.0000,0.0000,0.0000,0.0000
23.6051,20.2165,4.2069,0.0000,0.0000,-8.1000,-8.1000,-43.2000,0.0000,-0.2433,-0.1697,-0.1297,910,1365,1365,1365,2000,1000,1000,1000,1500,1500,1500,1500,1500,0.2393,-0.0742,-0.0072,-0.0061,0.0018,0.9426,-0.2033,0.5427,-0.0561,-0.2833,0.6000,0.2100,0.2450,0.6000,0.2100,0.2450,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,7.3114,30.3284,-1.3500,-1.3500
23.5723,20.1905,4.1947,0.0000,0.0000,-8.1000,-8.1000,-43.2000,0.0000,-0.2432,-0.1696,-0.1302,910,1365,1365,1365,2000,1000,1000,1000,1500,1500,1500,1500,1500,0.2532,-0.0695,0.0107,-0.0058,-0.0020,0.9866,-0.2037,0.5429,-0.0566,-0.2826,0.6000,0.2100,0.2450,0.6000,0.2100,0.2450,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,7.3446,30.3713,-1.3500,-1.3500
23.5398,20.1642,4.1830,0.0000,-0.0821,-8.1000,-8.1000,-43.2000,0.0000,-0.2431,-0.1696,-0.1305,910,1365,1365,1365,2000,1000,1000,1000,1500,1500,1500,1500,1500,0.3108,0.0135,0.0490,-0.0059,-0.0010,0.9915,-0.2039,0.5432,-0.0570,-0.2823,0.6000,0.2100,0.2450,0.6000,0.2100,0.2450,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,7.3790,30.4141,-1.3500,-1.3500
23.5070,20.1385,4.1705,0.0000,0.0000,-8.1000,-8.1000,-43.2000,0.0000,-0.2426,-0.1694,-0.1305,910,1365,1365,1365,2000,1000,1000,1000,1500,1500,1500,1500,1500,0.1813,-0.0318,-0.0317,-0.0088,-0.0027,0.9910,-0.2037,0.5425,-0.0573,-0.2814,0.6000,0.2100,0.2450,0.6000,0.2100,0.2450,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,7.4134,30.4569,-1.3500,-1.3500
23.4725,20.1128,4.1582,0.0000,0.0000,-8.1000,-8.1000,-43.2000,0.0000,-0.2422,-0.1692,-0.1309,910,1365,1365,1365,2000,1000,1000,1000,1500,1500,1500,1500,1500,0.1018,-0.0145,0.0186,-0.0074,-0.0043,0.9928,-0.2039,0.5424,-0.0580,-0.2805,0.6000,0.2100,0.2450,0.6000,0.2100,0.2450,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,7.4479,30.4996,-1.3500,-1.3500
23.4368,20.0867,4.1460,0.0829,0.0000,-8.1000,-8.1000,-43.2000,0.0000,-0.2415,-0.1691,-0.1312,910,1365,1365,1365,2000,1000,1000,1000,1500,1500,1500,1500,1500,-0.0855,-0.0275,0.0082,-0.0107,0.0013,0.9953,-0.2036,0.5418,-0.0587,-0.2794,0.6000,0.2100,0.2450,0.6000,0.2100,0.2450,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,7.4824,30.5423,-1.3500,-1.3500
23.3999,20.0604,4.1340,0.0000,0.0000,-8.1000,-8.1000,-43.2000,0.0000,-0.2413,-0.1688,-0.1312,910,1365,1365,1365,2000,1000,1000,1000,1500,1500,1500,1500,1500,-0.0941,-0.0470,-0.0486,-0.0075,0.0025,0.9896,-0.2037,0.5414,-0.0588,-0.2789,0.6000,0.2100,0.2450,0.6000,0.2100,0.2450,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,7.5168,30.5851,-1.3500,-1.3500
23.3633,20.0340,4.1206,0.0829,0.0000,-8.1000,-8.1000,-43.2000,0.0000,-0.2411,-0.1686,-0.1314,910,1365,1365,1365,2000,1000,1000,1000,1500,1500,1500,1500,1500,-0.0669,-0.1028,-0.1207,-0.0075,0.0060,0.9900,-0.2039,0.5410,-0.0588,-0.2783,0.6000,0.2100,0.2450,0.6000,0.2100,0.2450,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,7.5513,30.6278,-1.3500,-1.3500
23.3282,20.0076,4.1079,-0.0829,0.0000,-8.1000,-8.1000,-43.2000,0.0000,-0.2413,-0.1686,-0.1319,910,1365,1365,1365,2000,1000,1000,1000,1500,1500,1500,1500,1500,0.1048,-0.0272,-0.0120,-0.0041,0.0053,0.9944,-0.2046,0.5418,-0.0591,-0.2780,0.6000,0.2100,0.2450,0.6000,0.2100,0.2450,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,7.5858,30.6705,-1.3500,-1.3500
