roll_imu,pitch_imu,yaw_imu,alpha,beta,roll_des,pitch_des,yaw_des,throttle_des,roll_pid,pitch_pid,yaw_pid,radio_ch1,radio_ch2,radio_ch3,radio_ch4,radio_ch5,radio_ch6,radio_ch7,radio_ch8,radio_ch9,radio_ch10,radio_ch11,radio_ch12,radio_ch13,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,s1_command,s2_command,s3_command,s4_command,kp_roll,ki_roll,kd_roll,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,failsafeTriggered,kp_alphaRoll,ki_alphaRoll,kd_alphaRoll,kp_betaPitch,ki_betaPitch,kd_betaPitch,ripIMU_roll,ripIMU_pitch,ripRoll_des,ripPitch_des
0.0000,0.0000,0.0000,-28.9227,-2.3393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1000,1500,1500,1500,2000,1000,1000,1000,1500,1500,1500,1500,1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3000,0.0100,0.0700,0.3000,0.0100,0.0700,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,0.0000,0.0000,0.0000,0.0000
-37.8129,-0.6478,0.2800,-0.0000,0.0821,0.0000,-8.0400,-42.8800,0.0000,0.3246,-0.0383,-0.1290,910,1369,1366,1366,2008,1000,1505,1505,1505,1364,2008,1112,1014,-0.0851,-0.0601,0.0303,0.0145,-0.9015,-0.2567,0.2339,-0.1574,-0.4918,0.4153,0.5184,0.5140,0.1092,0.5184,0.5140,0.1092,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,8.3658,37.1072,-1.3100,-1.3400
-37.8573,-0.6490,0.2812,-0.0829,0.1642,0.0000,-2.3400,-12.4800,0.0000,0.3248,-0.0087,0.0532,972,1463,1461,1461,2008,1000,1505,1505,1505,1364,2008,1112,1014,-0.0781,-0.0857,0.0222,0.0176,-0.9640,-0.2797,0.3867,-0.3694,-0.2803,0.2630,0.5184,0.5140,0.1092,0.5184,0.5140,0.1092,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,8.3961,37.1485,-0.3600,-0.3900
-37.9017,-0.6500,0.2824,-0.0829,0.0821,0.0000,-0.7800,-4.1600,0.0000,0.3251,-0.0006,-0.0131,991,1490,1487,1487,2008,1000,1505,1505,1505,1364,2008,1112,1014,-0.1140,-0.0573,0.0114,0.0168,-0.9658,-0.2784,0.3126,-0.3114,-0.3388,0.3376,0.5184,0.5140,0.1092,0.5184,0.5140,0.1092,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,8.4305,37.1897,-0.1000,-0.1300
-38.4556,-0.6623,0.2933,-0.0000,0.0821,0.0000,0.0000,0.0000,0.0000,0.3280,0.0035,-0.0008,996,1502,1500,1500,2008,1000,1505,1505,1505,1364,2008,1112,1014,-0.0911,-0.0257,0.0616,0.0115,-0.9646,-0.2764,0.3236,-0.3306,-0.3253,0.3323,0.5184,0.5140,0.1092,0.5184,0.5140,0.1092,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,8.8718,37.7007,0.0200,0.0000
-38.5001,-0.6628,0.2944,-0.0000,0.0821,0.0000,0.0000,0.0000,0.0000,0.3282,0.0035,-0.0007,996,1502,1500,1500,2008,1000,1505,1505,1505,1364,2008,1112,1014,-0.0963,-0.0432,0.0203,0.0133,-0.9665,-0.2744,0.3240,-0.3310,-0.3254,0.3324,0.5184,0.5140,0.1092,0.5184,0.5140,0.1092,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,8.9081,37.7417,0.0200,0.0000
-38.5448,-0.6639,0.2951,-0.0829,0.0821,0.0000,0.0600,0.3200,0.0000,0.3282,0.0038,0.0014,997,1503,1500,1500,2008,1000,1505,1505,1505,1363,2008,1112,1014,-0.1430,-0.0802,-0.0362,0.0154,-0.9652,-0.2803,0.3258,-0.3334,-0.3230,0.3307,0.5178,0.5140,0.1092,0.5178,0.5140,0.1092,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,8.9446,37.7827,0.0400,0.0100
-38.5895,-0.6655,0.2958,-0.1657,0.1642,0.0000,0.0000,0.0000,0.0000,0.3284,0.0036,-0.0005,996,1502,1500,1500,2008,1000,1505,1505,1505,1363,2008,1112,1014,-0.1046,-0.0997,-0.0336,0.0161,-0.9635,-0.2742,0.3243,-0.3314,-0.3254,0.3325,0.5178,0.5140,0.1092,0.5178,0.5140,0.1092,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,8.9811,37.8238,0.0200,0.0000
-38.6337,-0.6672,0.2967,0.0829,0.0821,0.0000,0.0000,0.0000,0.0000,0.3289,0.0036,-0.0005,996,1502,1500,1500,2008,1000,1505,1505,1505,1364,2008,1112,1014,-0.0684,-0.1000,-0.0496,0.0174,-0.9654,-0.2749,0.3248,-0.3319,-0.3258,0.3329,0.5184,0.5140,0.1092,0.5184,0.5140,0.1092,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,9.0177,37.8648,0.0200,0.0000
-38.6780,-0.6687,0.2974,-0.0829,0.0821,0.0000,0.0000,0.0000,0.0000,0.3291,0.0036,-0.0006,996,1502,1500,1500,2008,1000,1505,1505,1505,1364,2008,1112,1014,-0.0814,-0.1100,-0.0304,0.0152,-0.9609,-0.2766,0.3249,-0.3321,-0.3261,0.3333,0.5184,0.5140,0.1092,0.5184,0.5140,0.1092,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,9.0542,37.9058,0.0200,0.0000
