roll_imu,pitch_imu,yaw_imu,alpha,beta,roll_des,pitch_des,yaw_des,throttle_des,roll_pid,pitch_pid,yaw_pid,radio_ch1,radio_ch2,radio_ch3,radio_ch4,radio_ch5,radio_ch6,radio_ch7,radio_ch8,radio_ch9,radio_ch10,radio_ch11,radio_ch12,radio_ch13,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,s1_command,s2_command,s3_command,s4_command,kp_roll,ki_roll,kd_roll,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,failsafeTriggered,kp_alphaRoll,ki_alphaRoll,kd_alphaRoll,kp_betaPitch,ki_betaPitch,kd_betaPitch,ripIMU_roll,ripIMU_pitch,ripRoll_des,ripPitch_des
-7.0665,49.0022,-2.7899,0.3315,0.4104,0.1200,0.0000,0.0000,0.0000,0.0788,-0.2164,-0.0022,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,-2.0752,-0.7663,0.3194,-0.0312,-0.0140,1.0035,0.2931,0.1398,-0.2974,-0.1354,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,14.9261,49.2261,0.0200,0.0000
-7.0742,48.9595,-2.7763,0.3315,0.4925,0.1200,0.0000,0.0000,0.0000,0.0788,-0.2162,-0.0026,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,-2.0120,-0.7516,0.4362,-0.0342,-0.0147,1.0022,0.2925,0.1400,-0.2976,-0.1349,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,14.9673,49.2641,0.0200,0.0000
-7.0806,48.9172,-2.7622,0.4144,0.4925,0.1200,0.0000,0.0000,0.0000,0.0787,-0.2161,-0.0023,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,-1.8705,-0.6399,0.3900,-0.0291,-0.0152,0.9996,0.2925,0.1398,-0.2972,-0.1351,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.0084,49.3022,0.0200,0.0000
-7.0865,48.8758,-2.7493,0.3315,0.4925,0.1200,0.0000,0.0000,0.0000,0.0786,-0.2160,-0.0023,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,-1.7833,-0.6396,0.3627,-0.0281,-0.0201,1.0057,0.2923,0.1396,-0.2969,-0.1350,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.0496,49.3402,0.0200,0.0000
-7.0910,48.8357,-2.7364,0.3315,0.5746,0.1800,0.0000,0.0000,0.0000,0.0788,-0.2160,-0.0031,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,-1.6545,-0.3796,0.3199,-0.0286,-0.0173,1.0071,0.2918,0.1403,-0.2979,-0.1341,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.0908,49.3782,0.0300,0.0000
-7.0958,48.7984,-2.7261,0.3315,0.4925,0.1200,0.0000,0.0000,0.0000,0.0784,-0.2161,-0.0018,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,-1.4407,-0.1231,0.1893,-0.0308,-0.0181,1.0055,0.2927,0.1394,-0.2962,-0.1359,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.1319,49.4162,0.0200,0.0000
-7.0993,48.7618,-2.7166,0.3315,0.4104,0.1200,0.0000,0.0000,0.0000,0.0782,-0.2159,-0.0020,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,-1.2335,-0.1745,0.2572,-0.0309,-0.0185,1.0051,0.2921,0.1396,-0.2961,-0.1357,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.1731,49.4542,0.0200,0.0000
-7.1006,48.7249,-2.7072,0.2486,0.4104,0.1200,0.0000,0.0000,0.0000,0.0781,-0.2157,-0.0016,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,-1.0424,-0.1632,0.1323,-0.0332,-0.0152,0.9970,0.2922,0.1392,-0.2953,-0.1361,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.2144,49.4922,0.0200,0.0000
-7.1015,48.6870,-2.6992,0.2486,0.4925,0.1200,0.0000,0.0000,0.0000,0.0780,-0.2154,-0.0015,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,-0.9768,-0.3349,0.1069,-0.0351,-0.0190,1.0012,0.2919,0.1389,-0.2949,-0.1359,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.2556,49.5301,0.0200,0.0000
-7.1019,48.6466,-2.6912,0.2486,0.4104,0.1200,0.0000,0.0000,0.0000,0.0780,-0.2150,-0.0013,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,-0.9274,-0.5818,0.0430,-0.0328,-0.0163,1.0008,0.2916,0.1384,-0.2943,-0.1357,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.2968,49.5680,0.0200,0.0000
-7.1026,48.6052,-2.6834,0.1657,0.4104,0.1800,0.0000,0.0000,0.0000,0.0782,-0.2148,-0.0023,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,-0.9271,-0.5418,0.0493,-0.0298,-0.0149,1.0012,0.2908,0.1389,-0.2954,-0.1343,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.3380,49.6059,0.0300,0.0000
-7.1035,48.5653,-2.6758,0.2486,0.4104,0.1200,0.0000,0.0000,0.0000,0.0781,-0.2148,-0.0013,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,-1.0382,-0.4305,0.0461,-0.0323,-0.0180,1.0023,0.2915,0.1381,-0.2942,-0.1354,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.3793,49.6438,0.0200,0.0000
-7.1058,48.5271,-2.6681,0.2486,0.4104,0.1200,0.0000,0.0000,0.0000,0.0782,-0.2148,-0.0013,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,-1.1811,-0.1795,0.0616,-0.0330,-0.0148,1.0080,0.2917,0.1380,-0.2944,-0.1353,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.4206,49.6817,0.0200,0.0000
-7.1103,48.4908,-2.6610,0.0829,0.3283,0.1200,0.0000,0.0000,0.0000,0.0784,-0.2148,-0.0015,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,-1.3609,-0.0508,0.0804,-0.0312,-0.0158,1.0079,0.2917,0.1379,-0.2946,-0.1349,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.4619,49.7197,0.0200,0.0000
-7.1157,48.4555,-2.6521,0.2486,0.4104,0.1200,0.0000,0.0000,0.0000,0.0785,-0.2147,-0.0020,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,-1.5359,0.0414,0.2607,-0.0315,-0.0154,1.0070,0.2913,0.1381,-0.2952,-0.1342,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.5032,49.7576,0.0200,0.0000
-7.1216,48.4210,-2.6433,0.0829,0.2462,0.1200,0.0000,0.0000,0.0000,0.0785,-0.2146,-0.0017,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,-1.5021,0.0506,0.1657,-0.0312,-0.0186,1.0053,0.2914,0.1377,-0.2948,-0.1343,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.5445,49.7955,0.0200,0.0000
-7.1279,48.3856,-2.6356,0.2486,0.3283,0.1800,0.0000,0.0000,0.0000,0.0788,-0.2143,-0.0025,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,-1.4045,-0.1067,0.0791,-0.0339,-0.0183,1.0091,0.2905,0.1380,-0.2955,-0.1330,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.5858,49.8334,0.0300,0.0000
-7.1315,48.3494,-2.6275,0.1657,0.3283,0.1200,0.0000,0.0000,0.0000,0.0783,-0.2141,-0.0016,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,-1.1143,-0.0476,0.1109,-0.0305,-0.0234,1.0007,0.2908,0.1375,-0.2940,-0.1343,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.6272,49.8712,0.0200,0.0000
-7.1316,48.3133,-2.6193,0.2486,0.4104,0.1200,0.0000,0.0000,0.0000,0.0779,-0.2140,-0.0018,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,-0.7042,-0.0838,0.1967,-0.0284,-0.0255,1.0065,0.2900,0.1379,-0.2937,-0.1342,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.6686,49.9091,0.0200,0.0000
-7.1273,48.2775,-2.6126,0.3315,0.4104,0.1200,0.0000,0.0000,0.0000,0.0772,-0.2139,-0.0012,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,0.0187,0.0509,0.0158,-0.0300,-0.0273,1.0079,0.2899,0.1379,-0.2924,-0.1354,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.7099,49.9469,0.0200,0.0000
-7.1167,48.2429,-2.6070,0.2486,0.3283,0.1200,0.0000,0.0000,0.0000,0.0767,-0.2138,-0.0010,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,0.5799,0.1443,-0.0568,-0.0316,-0.0280,1.0027,0.2895,0.1382,-0.2916,-0.1361,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.7513,49.9848,0.0200,0.0000
-7.1005,48.2086,-2.6023,0.2486,0.3283,0.1200,0.0000,0.0000,0.0000,0.0761,-0.2137,-0.0011,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,1.1501,0.1508,-0.0148,-0.0312,-0.0236,1.0039,0.2887,0.1386,-0.2909,-0.1365,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.7927,50.0226,0.0200,0.0000
-7.0793,48.1746,-2.5986,0.3315,0.3283,0.1800,0.0000,0.0000,0.0000,0.0759,-0.2135,-0.0018,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,1.6353,0.1409,-0.1361,-0.0356,-0.0200,1.0024,0.2876,0.1394,-0.2912,-0.1359,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.8342,50.0604,0.0300,0.0000
-7.0561,48.1394,-2.5963,0.2486,0.4104,0.1200,0.0000,0.0000,0.0000,0.0754,-0.2132,-0.0005,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,1.8009,-0.0537,-0.2126,-0.0340,-0.0195,1.0054,0.2880,0.1384,-0.2891,-0.1373,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.8756,50.0982,0.0200,0.0000
-7.0314,48.1032,-2.5938,0.2486,0.4104,0.1200,0.0000,0.0000,0.0000,0.0752,-0.2130,-0.0006,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,1.8437,-0.0766,-0.2073,-0.0316,-0.0183,1.0016,0.2876,0.1384,-0.2888,-0.1372,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.9170,50.1361,0.0200,0.0000
-7.0074,48.0667,-2.5919,0.2486,0.4104,0.1200,0.0000,0.0000,0.0000,0.0752,-0.2130,-0.0003,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,1.6985,0.0325,-0.2886,-0.0299,-0.0145,1.0072,0.2879,0.1380,-0.2885,-0.1374,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,15.9585,50.1739,0.0200,0.0000
-6.9861,48.0309,-2.5899,0.2486,0.3283,0.1200,0.0000,0.0000,0.0000,0.0754,-0.2127,-0.0005,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,1.4017,-0.0357,-0.2424,-0.0331,-0.0135,1.0070,0.2877,0.1378,-0.2886,-0.1369,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,16.0000,50.2117,0.0200,0.0000
-6.9671,47.9954,-2.5871,0.3315,0.4104,0.1200,0.0000,0.0000,0.0000,0.0756,-0.2126,-0.0008,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,1.1181,0.0074,-0.1503,-0.0291,-0.0161,1.0048,0.2874,0.1378,-0.2889,-0.1363,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,16.0415,50.2495,0.0200,0.0000
-6.9493,47.9593,-2.5822,0.2486,0.4104,0.1800,0.0000,0.0000,0.0000,0.0759,-0.2124,-0.0020,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,0.9095,-0.0779,-0.0336,-0.0346,-0.0118,1.0065,0.2863,0.1385,-0.2904,-0.1344,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,16.0830,50.2873,0.0300,0.0000
-6.9329,47.9223,-2.5759,0.3315,0.4104,0.1200,0.0000,0.0000,0.0000,0.0757,-0.2121,-0.0011,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,0.7551,-0.1919,-0.0213,-0.0352,-0.0144,1.0034,0.2868,0.1375,-0.2889,-0.1353,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,16.1246,50.3251,0.0200,0.0000
-6.9174,47.8840,-2.5691,0.3315,0.4104,0.1200,0.0000,0.0000,0.0000,0.0758,-0.2119,-0.0014,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,0.6117,-0.2943,0.0483,-0.0357,-0.0152,1.0064,0.2863,0.1374,-0.2890,-0.1347,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,16.1661,50.3629,0.0200,0.0000
-6.9011,47.8447,-2.5613,0.3315,0.4104,0.1200,0.0000,0.0000,0.0000,0.0757,-0.2116,-0.0014,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,0.6836,-0.4241,0.0651,-0.0287,-0.0157,1.0062,0.2859,0.1373,-0.2886,-0.1345,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,16.2077,50.4007,0.0200,0.0000
-6.8844,47.8045,-2.5530,0.2486,0.3283,0.1200,0.0000,0.0000,0.0000,0.0755,-0.2114,-0.0014,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,0.7208,-0.4323,0.0792,-0.0313,-0.0189,0.9998,0.2855,0.1373,-0.2884,-0.1344,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,16.2493,50.4384,0.0200,0.0000
-6.8680,47.7636,-2.5454,0.2486,0.4104,0.1200,0.0000,0.0000,0.0000,0.0754,-0.2111,-0.0016,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,0.7540,-0.5431,0.1070,-0.0324,-0.0188,1.0026,0.2850,0.1373,-0.2881,-0.1341,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,16.2909,50.4762,0.0200,0.0000
-6.8512,47.7228,-2.5382,0.1657,0.2462,0.1800,0.0000,0.0000,0.0000,0.0756,-0.2110,-0.0020,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,0.8142,-0.4153,-0.0344,-0.0293,-0.0154,1.0040,0.2846,0.1375,-0.2887,-0.1334,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,16.3325,50.5140,0.0300,0.0000
-6.8362,47.6827,-2.5332,0.2486,0.4925,0.1200,0.0000,0.0000,0.0000,0.0753,-0.2109,-0.0010,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,0.7188,-0.3998,-0.0595,-0.0313,-0.0150,1.0068,0.2852,0.1366,-0.2873,-0.1345,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,16.3741,50.5517,0.0200,0.0000
-6.8223,47.6428,-2.5284,0.1657,0.2462,0.1200,0.0000,0.0000,0.0000,0.0754,-0.2107,-0.0007,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,0.5782,-0.4063,-0.1567,-0.0311,-0.0151,1.0073,0.2854,0.1360,-0.2868,-0.1346,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,16.4157,50.5893,0.0200,0.0000
-6.8103,47.6032,-2.5244,0.2486,0.4104,0.1200,0.0000,0.0000,0.0000,0.0755,-0.2105,-0.0008,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,0.4077,-0.4330,-0.1361,-0.0335,-0.0124,1.0013,0.2852,0.1358,-0.2868,-0.1342,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,16.4573,50.6269,0.0200,0.0000
-6.7990,47.5630,-2.5195,0.1657,0.3283,0.1200,0.0000,0.0000,0.0000,0.0756,-0.2104,-0.0010,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,0.2840,-0.3856,-0.0802,-0.0312,-0.0102,1.0045,0.2849,0.1358,-0.2869,-0.1338,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,16.4989,50.6645,0.0200,0.0000
-6.7884,47.5236,-2.5132,0.2486,0.3283,0.1200,0.0000,0.0000,0.0000,0.0756,-0.2102,-0.0015,996,1502,1500,1500,2008,1000,1505,1000,1000,1505,1502,1500,1505,0.1735,-0.3935,0.0854,-0.0301,-0.0130,1.0041,0.2843,0.1361,-0.2873,-0.1331,0.4430,0.1806,0.0876,0.4430,0.1806,0.0876,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,16.5406,50.7021,0.0200,0.0000
