roll_imu,pitch_imu,yaw_imu,alpha,beta,roll_des,pitch_des,yaw_des,throttle_des,roll_pid,pitch_pid,yaw_pid,radio_ch1,radio_ch2,radio_ch3,radio_ch4,radio_ch5,radio_ch6,radio_ch7,radio_ch8,radio_ch9,radio_ch10,radio_ch11,radio_ch12,radio_ch13,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,s1_command,s2_command,s3_command,s4_command,kp_roll,ki_roll,kd_roll,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,failsafeTriggered,kp_alphaRoll,ki_alphaRoll,kd_alphaRoll,kp_betaPitch,ki_betaPitch,kd_betaPitch,ripIMU_roll,ripIMU_pitch,ripRoll_des,ripPitch_des
0.0000,0.0000,0.0000,-12.9282,31.3133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1000,1500,1500,1500,2000,1000,1000,1000,1500,1500,1500,1500,1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9832,0.0385,0.1353,0.9832,0.0385,0.1353,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,0.0000,0.0000,0.0000,0.0000
30.0716,45.6401,12.9575,-0.0829,-0.0000,-8.1000,-8.0400,-43.2000,0.0000,-0.8083,-1.0555,-0.1303,910,1365,1366,1365,2000,1000,1000,1000,1500,1500,1500,1500,1500,-0.0262,-0.0354,0.1239,-0.0249,0.0135,0.9251,0.1169,1.9940,-0.3775,-1.7335,1.9664,0.2310,0.2706,1.9664,0.2310,0.2706,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,12.5686,51.5866,-1.3500,-1.3400
30.0413,45.6125,12.9368,0.0829,-0.0000,-2.3400,-2.1000,-12.8000,0.0000,-0.3347,-0.4785,-0.0391,971,1461,1465,1460,2008,1000,1505,1000,1000,1010,1005,1000,1013,-0.0796,-0.0054,0.0910,-0.0249,0.0149,0.9962,0.1046,0.8523,-0.1829,-0.7741,1.0029,0.0404,0.1353,1.0029,0.0404,0.1353,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,12.5980,51.6194,-0.3900,-0.3500
30.0107,45.5853,12.9160,0.0000,-0.0000,-0.6000,-0.3000,-4.1600,0.0000,-0.3171,-0.4601,-0.0131,991,1490,1495,1487,2008,1000,1505,1000,1000,1010,1005,1000,1013,-0.0150,-0.0218,0.0463,-0.0267,0.0158,0.9999,0.1300,0.7903,-0.1561,-0.7641,1.0029,0.0404,0.1353,1.0029,0.0404,0.1353,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,12.6285,51.6518,-0.1000,-0.0500
29.9797,45.5583,12.8941,-0.0829,-0.0821,0.0000,0.1200,-1.6000,0.0000,-0.3107,-0.4556,-0.0055,996,1500,1502,1495,2008,1000,1505,1000,1000,1010,1005,1000,1013,-0.0462,-0.0711,0.0516,-0.0232,0.0140,1.0015,0.1394,0.7718,-0.1504,-0.7608,1.0029,0.0404,0.1353,1.0029,0.0404,0.1353,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,12.6591,51.6842,0.0000,0.0200
29.9491,45.5306,12.8727,0.0829,-0.0000,0.1200,0.3000,-0.9600,0.0000,-0.3093,-0.4535,-0.0036,998,1504,1507,1500,2008,1000,1505,1000,1000,1010,1005,1000,1013,0.0228,-0.0451,0.0779,-0.0287,0.0151,1.0020,0.1407,0.7664,-0.1478,-0.7592,1.0029,0.0404,0.1353,1.0029,0.0404,0.1353,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,12.6898,51.7165,0.0200,0.0500
29.9188,45.5034,12.8514,0.0000,-0.0000,0.1200,0.4200,0.0000,0.0000,-0.3089,-0.4521,-0.0006,996,1502,1507,1500,2008,1000,1505,1000,1000,1010,1005,1000,1013,-0.0437,0.0036,0.0438,-0.0273,0.0162,1.0026,0.1426,0.7616,-0.1439,-0.7604,1.0029,0.0404,0.1353,1.0029,0.0404,0.1353,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,12.7205,51.7489,0.0200,0.0700
29.8881,45.4764,12.8302,0.0000,-0.0821,0.1200,0.4200,0.0000,0.0000,-0.3086,-0.4519,-0.0007,996,1502,1507,1500,2008,1000,1505,1000,1000,1010,1005,1000,1013,-0.0049,0.0555,0.0526,-0.0240,0.0159,0.9978,0.1426,0.7612,-0.1440,-0.7599,1.0029,0.0404,0.1353,1.0029,0.0404,0.1353,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,12.7511,51.7812,0.0200,0.0700
29.8585,45.4495,12.8095,0.0829,-0.0000,0.1200,0.4200,0.0000,0.0000,-0.3083,-0.4517,-0.0007,996,1502,1507,1500,2008,1000,1505,1000,1000,1010,1005,1000,1013,-0.0032,0.0570,0.0807,-0.0242,0.0158,1.0022,0.1426,0.7607,-0.1440,-0.7593,1.0029,0.0404,0.1353,1.0029,0.0404,0.1353,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,12.7817,51.8136,0.0200,0.0700
29.8282,45.4227,12.7880,0.0000,0.0821,0.1200,0.4200,0.0000,0.0000,-0.3080,-0.4514,-0.0007,996,1502,1507,1500,2008,1000,1505,1000,1000,1010,1005,1000,1013,0.0054,0.0295,0.0475,-0.0249,0.0146,1.0044,0.1426,0.7601,-0.1440,-0.7587,1.0029,0.0404,0.1353,1.0029,0.0404,0.1353,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,12.8124,51.8460,0.0200,0.0700
29.7976,45.3957,12.7667,0.0000,-0.0000,0.1200,0.4200,0.0000,0.0000,-0.3077,-0.4510,-0.0003,996,1502,1507,1500,2008,1000,1505,1000,1000,1010,1005,1000,1013,-0.0529,-0.0556,-0.0526,-0.0248,0.0128,1.0030,0.1430,0.7589,-0.1436,-0.7583,1.0029,0.0404,0.1353,1.0029,0.0404,0.1353,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,12.8430,51.8783,0.0200,0.0700
29.7666,45.3687,12.7451,-0.0829,0.0821,0.1200,0.4200,0.0000,0.0000,-0.3073,-0.4507,-0.0008,998,1504,1507,1501,2008,1000,1505,1000,1000,1010,1005,1000,1013,-0.0954,-0.0519,0.0743,-0.0230,0.0146,1.0014,0.1427,0.7588,-0.1442,-0.7572,1.0029,0.0404,0.1353,1.0029,0.0404,0.1353,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,12.8736,51.9106,0.0200,0.0700
29.7361,45.3415,12.7238,0.0000,-0.0000,0.1200,0.4200,0.0000,0.0000,-0.3071,-0.4505,-0.0007,996,1502,1507,1500,2008,1000,1505,1000,1000,1010,1005,1000,1013,0.0243,-0.0019,0.0695,-0.0262,0.0155,1.0023,0.1426,0.7584,-0.1441,-0.7569,1.0029,0.0404,0.1353,1.0029,0.0404,0.1353,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,12.9042,51.9429,0.0200,0.0700
29.7059,45.3147,12.7026,0.0000,-0.0000,0.1200,0.4200,0.0000,0.0000,-0.3068,-0.4503,-0.0004,996,1502,1507,1500,2008,1000,1505,1000,1000,1010,1005,1000,1013,-0.0347,0.0394,-0.0234,-0.0239,0.0150,1.0026,0.1431,0.7575,-0.1439,-0.7566,1.0029,0.0404,0.1353,1.0029,0.0404,0.1353,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,12.9348,51.9752,0.0200,0.0700
29.6753,45.2879,12.6809,0.0000,-0.0000,0.1200,0.4200,0.0000,0.0000,-0.3065,-0.4499,-0.0007,996,1502,1507,1500,2008,1000,1505,1000,1000,1010,1005,1000,1013,0.0103,-0.0142,0.0710,-0.0237,0.0152,0.9998,0.1427,0.7572,-0.1441,-0.7558,1.0029,0.0404,0.1353,1.0029,0.0404,0.1353,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,12.9654,52.0075,0.0200,0.0700
29.6456,45.2603,12.6605,0.0000,-0.0821,0.1200,0.4200,0.0000,0.0000,-0.3062,-0.4497,-0.0009,996,1502,1507,1500,2008,1000,1505,1000,1000,1010,1005,1000,1013,-0.0211,0.0331,0.1095,-0.0238,0.0121,1.0045,0.1427,0.7568,-0.1444,-0.7550,1.0029,0.0404,0.1353,1.0029,0.0404,0.1353,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,12.9960,52.0398,0.0200,0.0700
29.6155,45.2331,12.6397,0.0000,0.0821,0.1200,0.4200,0.0000,0.0000,-0.3059,-0.4495,-0.0005,996,1502,1507,1500,2008,1000,1505,1000,1000,1010,1005,1000,1013,-0.0298,0.0452,0.0006,-0.0273,0.0162,1.0039,0.1431,0.7558,-0.1441,-0.7549,1.0029,0.0404,0.1353,1.0029,0.0404,0.1353,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,13.0265,52.0721,0.0200,0.0700
29.5847,45.2064,12.6185,0.0000,-0.0000,0.1200,0.4200,0.0000,0.0000,-0.3056,-0.4491,-0.0004,998,1504,1507,1501,2008,1000,1505,1000,1000,1010,1005,1000,1013,-0.0190,-0.0348,-0.0310,-0.0264,0.0102,1.0011,0.1431,0.7551,-0.1439,-0.7543,1.0029,0.0404,0.1353,1.0029,0.0404,0.1353,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,13.0571,52.1043,0.0200,0.0700
29.5543,45.1795,12.5970,0.0829,-0.0000,0.1200,0.4200,0.0000,0.0000,-0.3052,-0.4490,-0.0007,996,1502,1507,1500,2008,1000,1505,1000,1000,1010,1005,1000,1013,-0.0452,0.0692,0.0850,-0.0258,0.0132,0.9984,0.1430,0.7549,-0.1445,-0.7535,1.0029,0.0404,0.1353,1.0029,0.0404,0.1353,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,13.0876,52.1366,0.0200,0.0700
29.5246,45.1528,12.5764,0.0000,-0.0000,0.1200,0.4200,0.0000,0.0000,-0.3050,-0.4487,-0.0006,996,1502,1507,1500,2008,1000,1505,1000,1000,1010,1005,1000,1013,-0.0097,0.0787,0.0387,-0.0248,0.0141,1.0005,0.1431,0.7543,-0.1443,-0.7531,1.0029,0.0404,0.1353,1.0029,0.0404,0.1353,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010,13.1182,52.1688,0.0200,0.0700
