roll_imu,pitch_imu,yaw_imu,alpha,beta,roll_des,pitch_des,yaw_des,throttle_des,roll_pid,pitch_pid,yaw_pid,radio_ch1,radio_ch2,radio_ch3,radio_ch4,radio_ch5,radio_ch6,radio_ch7,radio_ch8,radio_ch9,radio_ch10,radio_ch11,radio_ch12,radio_ch13,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,s1_command,s2_command,s3_command,s4_command,kp_roll,ki_roll,kd_roll,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,failsafeTriggered,kp_alphaRoll,ki_alphaRoll,kd_alphaRoll,kp_betaPitch,ki_betaPitch,kd_betaPitch
0.0000,0.0000,0.0000,8.6743,-2.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,998,1481,1497,1504,1000,1000,1505,1000,1000,1505,1205,1332,1139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
-24.3112,-16.5670,3.6110,0.0686,0.2743,-1.2000,-0.1800,0.6400,0.0000,0.0530,0.0361,0.0068,996,1480,1497,1502,1000,1000,1505,1000,1000,1505,1205,1332,1139,-0.0253,0.0019,0.0331,0.0018,-0.0083,0.9554,0.0237,-0.0959,-0.0101,0.0823,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.2635,-143.5000,-0.0043,-2.2635,-143.5000,-0.0043
-24.2757,-16.5450,3.6012,0.0686,0.1371,-1.2000,-0.1800,0.6400,0.0000,0.0529,0.0361,0.0069,996,1480,1497,1502,1000,1000,1505,1000,1000,1505,1205,1332,1139,-0.0262,-0.0844,0.0047,0.0006,-0.0114,0.9990,0.0237,-0.0959,-0.0099,0.0821,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.2635,-143.5000,-0.0043,-2.2635,-143.5000,-0.0043
-24.2388,-16.5224,3.5907,0.0686,0.2743,-1.2000,-0.1800,0.6400,0.0000,0.0528,0.0361,0.0070,996,1480,1497,1502,1000,1000,1505,1000,1000,1505,1205,1332,1139,-0.0199,-0.0745,-0.0215,0.0001,-0.0123,1.0001,0.0238,-0.0959,-0.0098,0.0819,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.2635,-143.5000,-0.0043,-2.2635,-143.5000,-0.0043
-24.2023,-16.5004,3.5807,0.1371,0.2057,-1.2000,-0.1800,0.6400,0.0000,0.0528,0.0360,0.0069,996,1480,1497,1502,1000,1000,1505,1000,1000,1505,1205,1332,1139,-0.0956,-0.0885,-0.0013,0.0012,-0.0099,1.0065,0.0237,-0.0957,-0.0098,0.0819,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.2635,-143.5000,-0.0043,-2.2635,-143.5000,-0.0043
-24.1657,-16.4782,3.5706,-0.0000,0.2743,-1.2000,-0.1800,0.6400,0.0000,0.0527,0.0360,0.0069,996,1480,1497,1502,1000,1000,1505,1000,1000,1505,1205,1332,1139,-0.0873,-0.1010,0.0135,-0.0014,-0.0135,1.0013,0.0236,-0.0956,-0.0098,0.0818,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.2635,-143.5000,-0.0043,-2.2635,-143.5000,-0.0043
-24.1289,-16.4556,3.5600,0.0686,0.1371,-1.2000,-0.1800,0.6400,0.0000,0.0526,0.0359,0.0071,998,1481,1497,1504,1000,1000,1505,1000,1000,1505,1205,1332,1139,-0.0523,-0.1166,-0.0652,-0.0002,-0.0123,1.0038,0.0238,-0.0956,-0.0096,0.0814,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.2635,-143.5000,-0.0043,-2.2635,-143.5000,-0.0043
-24.0919,-16.4330,3.5493,0.0686,0.2743,-1.2000,-0.1800,0.6400,0.0000,0.0525,0.0358,0.0061,996,1480,1497,1502,1000,1000,1505,1000,1000,1505,1205,1332,1139,-0.0161,-0.0422,-0.0360,0.0001,-0.0121,1.0028,0.0227,-0.0944,-0.0106,0.0823,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.2635,-143.5000,-0.0043,-2.2635,-143.5000,-0.0043
-24.0548,-16.4103,3.5389,0.0686,0.2057,-1.2000,-0.1800,0.6400,0.0000,0.0524,0.0358,0.0070,996,1480,1497,1502,1000,1000,1505,1000,1000,1505,1205,1332,1139,-0.0113,-0.0510,-0.0249,-0.0016,-0.0107,1.0044,0.0236,-0.0952,-0.0097,0.0812,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.2635,-143.5000,-0.0043,-2.2635,-143.5000,-0.0043
-24.0179,-16.3874,3.5288,0.0686,0.2743,-1.2000,-0.1800,0.6400,0.0000,0.0524,0.0358,0.0069,996,1480,1497,1502,1000,1000,1505,1000,1000,1505,1205,1332,1139,-0.0676,-0.0874,0.0009,-0.0032,-0.0114,1.0016,0.0236,-0.0951,-0.0097,0.0812,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.2635,-143.5000,-0.0043,-2.2635,-143.5000,-0.0043
