roll_imu,pitch_imu,yaw_imu,alpha,beta,roll_des,pitch_des,yaw_des,throttle_des,roll_pid,pitch_pid,yaw_pid,radio_ch1,radio_ch2,radio_ch3,radio_ch4,radio_ch5,radio_ch6,radio_ch7,radio_ch8,radio_ch9,radio_ch10,radio_ch11,radio_ch12,radio_ch13,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,s1_command,s2_command,s3_command,s4_command,kp_roll,ki_roll,kd_roll,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,failsafeTriggered,kp_alphaRoll,ki_alphaRoll,kd_alphaRoll,kp_betaPitch,ki_betaPitch,kd_betaPitch
0.0000,0.0000,0.0000,8.6057,-2.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,998,1480,1497,1504,1000,1000,1505,1000,1000,1214,1205,1109,1103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
-167.4955,-76.7988,164.1087,0.0000,-0.0686,-1.2000,-0.1800,0.6400,0.0000,0.3686,0.1689,0.0168,996,1480,1497,1502,1000,1000,1505,1000,1000,1215,1205,1109,1102,-0.0265,-0.0072,0.0219,0.0190,-0.0001,0.9614,0.2165,-0.5543,-0.1829,0.5206,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.8290,-143.5000,-0.0061,-2.8290,-143.5000,-0.0061
-167.4783,-76.8156,164.0914,0.0000,0.1371,-1.2000,-0.1800,0.6400,0.0000,0.3685,0.1689,0.0169,996,1480,1497,1502,1000,1000,1505,1000,1000,1215,1205,1109,1102,-0.0206,-0.0513,0.0307,0.0172,-0.0008,1.0000,0.2165,-0.5543,-0.1827,0.5206,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.8290,-143.5000,-0.0061,-2.8290,-143.5000,-0.0061
-167.4598,-76.8324,164.0727,0.0000,-0.0686,-1.2000,-0.1800,0.6400,0.0000,0.3685,0.1690,0.0166,996,1480,1497,1502,1000,1000,1505,1000,1000,1214,1205,1109,1102,-0.0378,-0.0345,0.0917,0.0192,-0.0027,1.0046,0.2162,-0.5541,-0.1829,0.5208,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.8284,-143.5000,-0.0061,-2.8284,-143.5000,-0.0061
-167.4413,-76.8497,164.0541,0.0000,0.0686,-1.2000,-0.1800,0.6400,0.0000,0.3685,0.1690,0.0169,996,1480,1497,1502,1000,1000,1505,1000,1000,1214,1205,1109,1102,-0.0456,-0.0105,0.0290,0.0215,-0.0044,1.0010,0.2163,-0.5543,-0.1826,0.5206,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.8284,-143.5000,-0.0061,-2.8284,-143.5000,-0.0061
-167.4244,-76.8666,164.0371,0.0000,-0.0000,-1.2000,-0.1800,0.6400,0.0000,0.3684,0.1690,0.0169,996,1480,1497,1502,1000,1000,1505,1000,1000,1215,1205,1109,1103,-0.0327,-0.0699,0.0339,0.0183,-0.0039,1.0014,0.2162,-0.5543,-0.1825,0.5206,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.8290,-143.5000,-0.0061,-2.8290,-143.5000,-0.0061
-167.4069,-76.8833,164.0196,0.0000,-0.0000,-1.2000,-0.1800,0.6400,0.0000,0.3684,0.1691,0.0169,998,1480,1497,1504,1000,1000,1505,1000,1000,1215,1205,1109,1102,-0.0577,-0.0390,0.0004,0.0185,-0.0017,0.9981,0.2162,-0.5544,-0.1824,0.5205,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.8290,-143.5000,-0.0061,-2.8290,-143.5000,-0.0061
-167.3890,-76.9003,164.0018,0.0000,-0.0000,-1.2000,-0.1800,0.6400,0.0000,0.3684,0.1691,0.0159,996,1480,1497,1502,1000,1000,1505,1000,1000,1215,1205,1109,1102,-0.0617,-0.0031,0.0060,0.0173,-0.0019,1.0024,0.2152,-0.5534,-0.1833,0.5215,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.8290,-143.5000,-0.0061,-2.8290,-143.5000,-0.0061
-167.3704,-76.9177,163.9832,0.0686,-0.0000,-1.2000,-0.1800,0.6400,0.0000,0.3683,0.1691,0.0168,996,1480,1497,1502,1000,1000,1505,1000,1000,1214,1205,1109,1103,-0.0795,-0.0238,0.0507,0.0187,-0.0005,1.0015,0.2159,-0.5542,-0.1824,0.5207,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.8284,-143.5000,-0.0061,-2.8284,-143.5000,-0.0061
-167.3521,-76.9349,163.9649,0.0000,0.2743,-1.2000,-0.1800,0.6400,0.0000,0.3683,0.1692,0.0171,996,1480,1497,1502,1000,1000,1505,1000,1000,1214,1205,1109,1103,-0.0447,-0.0798,-0.0318,0.0176,-0.0043,0.9994,0.2161,-0.5545,-0.1820,0.5204,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.8284,-143.5000,-0.0061,-2.8284,-143.5000,-0.0061
