roll_imu,pitch_imu,yaw_imu,alpha,beta,roll_des,pitch_des,yaw_des,throttle_des,roll_pid,pitch_pid,yaw_pid,radio_ch1,radio_ch2,radio_ch3,radio_ch4,radio_ch5,radio_ch6,radio_ch7,radio_ch8,radio_ch9,radio_ch10,radio_ch11,radio_ch12,radio_ch13,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,s1_command,s2_command,s3_command,s4_command,kp_roll,ki_roll,kd_roll,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,failsafeTriggered,kp_alphaRoll,ki_alphaRoll,kd_alphaRoll,kp_betaPitch,ki_betaPitch,kd_betaPitch
0.0000,0.0000,0.0000,8.7429,-2.2286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,998,1499,1501,1504,1000,1000,1505,1000,1000,1007,1005,1000,1011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
8.5832,70.6147,6.0801,-0.1371,-0.1371,-0.1800,0.0000,0.6400,0.0000,-0.0214,-0.1556,0.0145,996,1497,1500,1502,1000,1000,1505,1000,1000,1006,1005,1000,1011,0.0549,-0.0743,0.0426,-0.0092,0.0028,0.9588,0.1487,0.1625,-0.1197,-0.1915,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
8.5718,70.5872,6.0692,-0.0686,-0.0686,-0.1800,0.0000,0.6400,0.0000,-0.0214,-0.1556,0.0155,996,1497,1500,1502,1000,1000,1505,1000,1000,1006,1005,1000,1011,0.0533,-0.0519,0.0323,-0.0079,0.0005,0.9993,0.1497,0.1614,-0.1187,-0.1924,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
8.5601,70.5599,6.0575,-0.0686,0.1371,-0.1800,0.0000,0.6400,0.0000,-0.0214,-0.1555,0.0155,996,1497,1500,1502,1000,1000,1505,1000,1000,1006,1005,1000,1011,0.0946,0.0131,0.0543,-0.0076,0.0059,1.0015,0.1497,0.1614,-0.1187,-0.1924,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
8.5494,70.5325,6.0468,0.0000,-0.0000,-0.1800,0.0000,0.6400,0.0000,-0.0213,-0.1554,0.0155,996,1497,1500,1502,1000,1000,1505,1000,1000,1006,1005,1000,1011,0.0789,-0.0180,0.0565,-0.0063,0.0053,1.0007,0.1496,0.1613,-0.1187,-0.1922,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
8.5368,70.5039,6.0343,0.0686,-0.0000,-0.1800,0.0000,0.6400,0.0000,-0.0213,-0.1553,0.0157,996,1497,1500,1502,1000,1000,1505,1000,1000,1007,1005,1000,1011,0.0522,-0.1602,-0.0044,-0.0112,0.0060,1.0016,0.1497,0.1609,-0.1183,-0.1923,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
8.5251,70.4762,6.0227,0.0000,-0.0686,-0.1800,0.0000,0.6400,0.0000,-0.0213,-0.1553,0.0157,996,1497,1500,1502,1000,1000,1505,1000,1000,1007,1005,1000,1011,0.0729,0.0097,-0.0181,-0.0070,0.0040,1.0052,0.1498,0.1609,-0.1183,-0.1923,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
8.5131,70.4489,6.0110,0.0000,0.0686,-0.1200,0.0000,0.9600,0.0000,-0.0211,-0.1553,0.0158,996,1497,1500,1502,1000,1000,1505,1000,1000,1006,1005,1000,1011,-0.0378,-0.0189,-0.0151,-0.0056,0.0020,1.0022,0.1500,0.1606,-0.1184,-0.1921,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
8.5002,70.4212,5.9990,0.0686,-0.0000,-0.1800,0.0000,0.6400,0.0000,-0.0212,-0.1552,0.0157,996,1497,1500,1502,1000,1000,1505,1000,1000,1006,1005,1000,1011,-0.0028,-0.0055,-0.0037,-0.0059,0.0031,1.0026,0.1497,0.1607,-0.1183,-0.1921,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
8.4882,70.3934,5.9873,0.0000,0.0686,-0.1800,0.0000,0.6400,0.0000,-0.0212,-0.1551,0.0156,996,1497,1500,1502,1000,1000,1505,1000,1000,1006,1005,1000,1011,0.0316,-0.0718,0.0109,-0.0065,0.0039,1.0091,0.1496,0.1607,-0.1183,-0.1919,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
8.4760,70.3650,5.9754,-0.0686,-0.0000,-0.1800,0.0000,0.6400,0.0000,-0.0211,-0.1551,0.0157,996,1497,1500,1502,1000,1000,1505,1000,1000,1007,1005,1000,1011,0.0430,-0.0559,0.0060,-0.0093,0.0026,1.0037,0.1496,0.1605,-0.1182,-0.1919,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
8.4651,70.3368,5.9648,0.0000,-0.0686,-0.1800,0.0000,0.6400,0.0000,-0.0211,-0.1550,0.0155,996,1497,1500,1502,1000,1000,1505,1000,1000,1007,1005,1000,1011,0.0660,-0.0621,0.0417,-0.0083,0.0042,1.0013,0.1494,0.1606,-0.1183,-0.1917,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
8.4530,70.3088,5.9528,0.0000,-0.0000,-0.1800,0.0000,0.6400,0.0000,-0.0211,-0.1549,0.0156,996,1497,1500,1502,1000,1000,1505,1000,1000,1006,1005,1000,1011,0.0329,-0.0673,0.0171,-0.0098,0.0034,1.0024,0.1495,0.1604,-0.1182,-0.1917,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
8.4398,70.2812,5.9402,0.0000,-0.0686,-0.1200,0.0000,0.9600,0.0000,-0.0209,-0.1549,0.0156,996,1497,1500,1502,1000,1000,1505,1000,1000,1007,1005,1000,1011,0.0035,-0.0283,0.0001,-0.0042,0.0032,1.0037,0.1496,0.1602,-0.1184,-0.1914,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
8.4277,70.2538,5.9286,0.0000,-0.0000,-0.1800,0.0000,0.6400,0.0000,-0.0210,-0.1549,0.0157,996,1497,1500,1502,1000,1000,1505,1000,1000,1007,1005,1000,1011,0.0556,0.0248,-0.0048,-0.0072,0.0053,1.0042,0.1495,0.1602,-0.1181,-0.1916,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
8.4164,70.2263,5.9174,0.0000,0.0686,-0.1800,0.0000,0.6400,0.0000,-0.0210,-0.1548,0.0156,996,1497,1500,1502,1000,1000,1505,1000,1000,1007,1005,1000,1011,0.0356,-0.0541,0.0322,-0.0087,0.0031,1.0021,0.1493,0.1602,-0.1182,-0.1913,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
8.4060,70.1976,5.9072,0.0000,-0.0686,-0.1800,0.0000,0.6400,0.0000,-0.0210,-0.1547,0.0154,996,1497,1500,1502,1000,1000,1505,1000,1000,1007,1005,1000,1011,0.0401,-0.1321,0.1115,-0.0078,0.0020,1.0000,0.1490,0.1603,-0.1183,-0.1910,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
8.3941,70.1694,5.8960,-0.0686,-0.0000,-0.1800,0.0000,0.6400,0.0000,-0.0210,-0.1546,0.0157,996,1497,1500,1502,1000,1000,1505,1000,1000,1006,1005,1000,1011,0.0370,-0.0312,-0.0002,-0.0071,0.0039,1.0029,0.1494,0.1599,-0.1179,-0.1913,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
8.3818,70.1413,5.8841,0.0000,-0.0686,-0.1800,0.0000,0.6400,0.0000,-0.0209,-0.1546,0.0157,998,1499,1501,1504,1000,1000,1505,1000,1000,1007,1005,1000,1011,0.0159,-0.0365,-0.0018,-0.0084,0.0041,1.0024,0.1494,0.1598,-0.1179,-0.1912,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
8.3689,70.1136,5.8710,0.0000,-0.0000,-0.1200,0.0000,0.9600,0.0000,-0.0208,-0.1545,0.0159,996,1497,1500,1502,1000,1000,1505,1000,1000,1007,1005,1000,1011,0.1027,0.0167,-0.0522,-0.0087,0.0045,1.0001,0.1496,0.1595,-0.1179,-0.1912,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
8.3553,70.0858,5.8572,-0.1371,-0.1371,-0.1800,0.0000,0.6400,0.0000,-0.0209,-0.1544,0.0158,996,1497,1500,1502,1000,1000,1505,1000,1000,1006,1005,1000,1011,0.0468,-0.0863,-0.0341,-0.0090,0.0038,1.0013,0.1493,0.1595,-0.1178,-0.1911,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
