roll_imu,pitch_imu,yaw_imu,alpha,beta,roll_des,pitch_des,yaw_des,throttle_des,roll_pid,pitch_pid,yaw_pid,radio_ch1,radio_ch2,radio_ch3,radio_ch4,radio_ch5,radio_ch6,radio_ch7,radio_ch8,radio_ch9,radio_ch10,radio_ch11,radio_ch12,radio_ch13,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,s1_command,s2_command,s3_command,s4_command,kp_roll,ki_roll,kd_roll,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,failsafeTriggered,kp_alphaRoll,ki_alphaRoll,kd_alphaRoll,kp_betaPitch,ki_betaPitch,kd_betaPitch
0.0000,0.0000,0.0000,8.6057,-1.9543,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,998,1499,1501,1504,1000,1000,1505,1000,1000,1979,1205,2008,1103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
-153.1436,-8.4637,33.5036,-0.0686,0.0686,-0.1800,0.0000,0.6400,0.0000,0.3392,0.0187,0.0167,996,1497,1500,1502,1000,1000,1505,1000,1000,1979,1205,2008,1103,0.0318,-0.0789,0.0768,0.0019,0.0019,0.9593,0.3371,-0.3745,-0.3038,0.3412,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-3.5685,-143.5000,-0.0071,-3.5685,-143.5000,-0.0071
-153.1378,-8.4640,33.5031,0.0000,0.0686,-0.1800,0.0000,0.6400,0.0000,0.3392,0.0187,0.0169,996,1497,1500,1502,1000,1000,1505,1000,1000,1979,1205,2008,1103,-0.0105,-0.0705,0.0148,0.0015,0.0003,0.9985,0.3374,-0.3748,-0.3036,0.3410,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-3.5685,-143.5000,-0.0071,-3.5685,-143.5000,-0.0071
-153.1323,-8.4651,33.5028,0.0000,-0.0686,-0.1800,0.0000,0.6400,0.0000,0.3392,0.0187,0.0169,996,1497,1500,1502,1000,1000,1505,1000,1000,1979,1205,2008,1103,-0.0622,-0.1006,-0.0029,0.0031,-0.0021,1.0048,0.3374,-0.3748,-0.3036,0.3410,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-3.5685,-143.5000,-0.0071,-3.5685,-143.5000,-0.0071
-153.1272,-8.4655,33.5026,0.0000,0.0686,-0.1800,0.0000,0.6400,0.0000,0.3392,0.0187,0.0169,996,1497,1500,1502,1000,1000,1505,1000,1000,1979,1205,2008,1103,-0.0523,-0.1193,0.0134,0.0015,-0.0020,1.0028,0.3373,-0.3747,-0.3036,0.3410,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-3.5685,-143.5000,-0.0071,-3.5685,-143.5000,-0.0071
-153.1217,-8.4659,33.5018,0.0000,-0.0686,-0.1800,0.0000,0.6400,0.0000,0.3391,0.0187,0.0167,996,1497,1500,1502,1000,1000,1505,1000,1000,1979,1205,2008,1103,0.0031,-0.1361,0.0587,0.0015,-0.0047,1.0035,0.3371,-0.3746,-0.3037,0.3411,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-3.5685,-143.5000,-0.0071,-3.5685,-143.5000,-0.0071
-153.1158,-8.4657,33.5014,0.0000,-0.0686,-0.1800,0.0000,0.6400,0.0000,0.3391,0.0187,0.0171,998,1499,1501,1504,1000,1000,1505,1000,1000,1979,1205,2008,1103,-0.0057,-0.1411,-0.0146,0.0014,-0.0000,1.0023,0.3375,-0.3749,-0.3034,0.3408,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-3.5685,-143.5000,-0.0071,-3.5685,-143.5000,-0.0071
-153.1102,-8.4664,33.5010,0.0000,-0.1371,-0.1800,0.0000,0.6400,0.0000,0.3391,0.0187,0.0168,996,1497,1500,1502,1000,1000,1505,1000,1000,1979,1205,2008,1103,-0.0299,-0.0612,0.0591,0.0027,-0.0009,1.0013,0.3372,-0.3746,-0.3037,0.3410,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-3.5685,-143.5000,-0.0071,-3.5685,-143.5000,-0.0071
-153.1050,-8.4675,33.5000,0.0686,-0.0000,-0.1800,0.0000,0.6400,0.0000,0.3391,0.0187,0.0168,996,1497,1500,1502,1000,1000,1505,1000,1000,1979,1205,2008,1103,-0.0538,-0.0803,0.0416,0.0013,-0.0055,1.0023,0.3372,-0.3746,-0.3036,0.3410,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-3.5685,-143.5000,-0.0071,-3.5685,-143.5000,-0.0071
-153.0999,-8.4686,33.4996,0.1371,-0.0000,-0.1800,0.0000,0.6400,0.0000,0.3391,0.0187,0.0170,996,1497,1500,1502,1000,1000,1505,1000,1000,1979,1205,2008,1103,-0.0180,-0.0748,-0.0405,-0.0006,-0.0027,1.0013,0.3374,-0.3748,-0.3033,0.3407,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-3.5685,-143.5000,-0.0071,-3.5685,-143.5000,-0.0071
-153.0947,-8.4699,33.4993,0.0000,-0.0000,-0.1800,0.0000,0.6400,0.0000,0.3391,0.0187,0.0169,996,1497,1500,1502,1000,1000,1505,1000,1000,1979,1205,2008,1103,-0.0419,0.0020,0.0037,0.0007,-0.0010,0.9992,0.3373,-0.3746,-0.3035,0.3409,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-3.5685,-143.5000,-0.0071,-3.5685,-143.5000,-0.0071
-153.0888,-8.4717,33.4980,0.0000,-0.1371,-0.1800,0.0000,0.6400,0.0000,0.3390,0.0187,0.0167,996,1497,1500,1502,1000,1000,1505,1000,1000,1979,1205,2008,1103,0.0598,0.0240,0.0673,-0.0022,-0.0012,1.0004,0.3371,-0.3744,-0.3037,0.3410,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-3.5685,-143.5000,-0.0071,-3.5685,-143.5000,-0.0071
-153.0825,-8.4726,33.4973,0.0000,-0.2057,-0.0600,0.0600,1.2800,0.0000,0.3393,0.0189,0.0208,997,1498,1500,1503,1000,1000,1505,1000,1000,1979,1205,2008,1103,0.0347,-0.1189,-0.0067,0.0011,-0.0026,1.0026,0.3412,-0.3789,-0.2997,0.3374,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-3.5685,-143.5000,-0.0071,-3.5685,-143.5000,-0.0071
-153.0771,-8.4729,33.4969,0.0000,0.0686,-0.1800,0.0000,0.6400,0.0000,0.3391,0.0187,0.0168,996,1497,1500,1502,1000,1000,1505,1000,1000,1979,1205,2008,1103,-0.0678,-0.1070,0.0430,0.0002,-0.0019,1.0025,0.3371,-0.3746,-0.3036,0.3410,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-3.5685,-143.5000,-0.0071,-3.5685,-143.5000,-0.0071
