roll_imu,pitch_imu,yaw_imu,alpha,beta,roll_des,pitch_des,yaw_des,throttle_des,roll_pid,pitch_pid,yaw_pid,radio_ch1,radio_ch2,radio_ch3,radio_ch4,radio_ch5,radio_ch6,radio_ch7,radio_ch8,radio_ch9,radio_ch10,radio_ch11,radio_ch12,radio_ch13,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,s1_command,s2_command,s3_command,s4_command,kp_roll,ki_roll,kd_roll,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,failsafeTriggered,kp_alphaRoll,ki_alphaRoll,kd_alphaRoll,kp_betaPitch,ki_betaPitch,kd_betaPitch
0.0000,0.0000,0.0000,9.4286,-2.3657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,998,1493,1497,1504,1000,1000,1505,1000,1000,1374,1005,1111,1131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
-78.5014,-21.1424,17.6833,0.0000,0.0686,-0.4800,-0.1800,0.6400,0.0000,0.1740,0.0462,0.0169,996,1492,1497,1502,1000,1000,1505,1000,1000,1374,1005,1112,1131,-0.0316,-0.0473,0.0091,0.0089,-0.0088,0.9571,0.1447,-0.2372,-0.1109,0.2033,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9098,-3.5000,-0.0021,-1.9098,-3.5000,-0.0021
-78.4763,-21.1406,17.6748,0.0000,-0.0000,-0.4800,-0.1800,0.6400,0.0000,0.1739,0.0462,0.0167,996,1492,1497,1502,1000,1000,1505,1000,1000,1374,1005,1112,1131,0.0110,-0.0933,0.0549,0.0079,-0.0079,0.9942,0.1444,-0.2369,-0.1110,0.2035,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9098,-3.5000,-0.0021,-1.9098,-3.5000,-0.0021
-78.4502,-21.1391,17.6664,0.0000,0.0686,-0.4800,-0.1800,0.6400,0.0000,0.1739,0.0462,0.0170,996,1492,1497,1502,1000,1000,1505,1000,1000,1374,1005,1111,1131,-0.0073,-0.1276,-0.0137,0.0061,-0.0095,1.0025,0.1446,-0.2371,-0.1107,0.2032,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9098,-3.5000,-0.0021,-1.9098,-3.5000,-0.0021
-78.4242,-21.1376,17.6576,0.0000,-0.0000,-0.4800,-0.1800,0.6400,0.0000,0.1739,0.0462,0.0168,996,1492,1497,1502,1000,1000,1505,1000,1000,1374,1005,1111,1131,-0.0487,-0.0917,0.0314,0.0080,-0.0073,1.0046,0.1444,-0.2369,-0.1108,0.2033,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9098,-3.5000,-0.0021,-1.9098,-3.5000,-0.0021
-78.3985,-21.1359,17.6491,0.0000,0.0686,-0.4800,-0.1800,0.6400,0.0000,0.1738,0.0462,0.0169,996,1492,1497,1502,1000,1000,1505,1000,1000,1374,1005,1112,1131,-0.0327,-0.0385,0.0104,0.0053,-0.0069,1.0021,0.1445,-0.2369,-0.1107,0.2031,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9098,-3.5000,-0.0021,-1.9098,-3.5000,-0.0021
-78.3722,-21.1339,17.6402,0.0000,0.0686,-0.4800,-0.1800,0.6400,0.0000,0.1737,0.0462,0.0169,998,1493,1497,1504,1000,1000,1505,1000,1000,1374,1005,1112,1131,-0.0036,-0.0720,0.0326,0.0073,-0.0075,1.0013,0.1444,-0.2368,-0.1106,0.2031,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9098,-3.5000,-0.0021,-1.9098,-3.5000,-0.0021
-78.3461,-21.1318,17.6317,-0.0686,-0.0000,-0.4800,-0.1800,0.6400,0.0000,0.1737,0.0462,0.0157,996,1492,1497,1502,1000,1000,1505,1000,1000,1374,1005,1112,1131,-0.0204,-0.1075,0.0755,0.0088,-0.0093,0.9989,0.1432,-0.2356,-0.1117,0.2042,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9098,-3.5000,-0.0021,-1.9098,-3.5000,-0.0021
-78.3194,-21.1299,17.6229,0.0686,0.0686,-0.4800,-0.1800,0.6400,0.0000,0.1736,0.0462,0.0169,996,1492,1497,1502,1000,1000,1505,1000,1000,1374,1005,1112,1131,0.0238,-0.0451,0.0089,0.0107,-0.0107,1.0039,0.1443,-0.2366,-0.1106,0.2029,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9098,-3.5000,-0.0021,-1.9098,-3.5000,-0.0021
-78.2934,-21.1281,17.6143,0.0000,-0.0000,-0.4800,-0.1800,0.6400,0.0000,0.1736,0.0462,0.0168,996,1492,1497,1502,1000,1000,1505,1000,1000,1374,1005,1112,1131,-0.1030,-0.0860,0.0209,0.0039,-0.0087,0.9976,0.1442,-0.2366,-0.1105,0.2030,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9098,-3.5000,-0.0021,-1.9098,-3.5000,-0.0021
-78.2667,-21.1266,17.6054,-0.0686,0.0686,-0.4800,-0.1800,0.6400,0.0000,0.1735,0.0462,0.0168,996,1492,1497,1502,1000,1000,1505,1000,1000,1374,1005,1112,1131,0.0390,-0.0805,0.0121,0.0107,-0.0087,1.0001,0.1441,-0.2365,-0.1104,0.2028,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9098,-3.5000,-0.0021,-1.9098,-3.5000,-0.0021
-78.2405,-21.1253,17.5970,-0.0686,-0.0000,-0.4800,-0.1800,0.6400,0.0000,0.1734,0.0462,0.0172,996,1492,1497,1502,1000,1000,1505,1000,1000,1374,1005,1112,1131,-0.0127,-0.1172,-0.0989,0.0054,-0.0081,1.0004,0.1444,-0.2369,-0.1100,0.2024,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9098,-3.5000,-0.0021,-1.9098,-3.5000,-0.0021
-78.2140,-21.1238,17.5884,0.0000,0.0686,-0.4800,-0.1800,0.6400,0.0000,0.1734,0.0462,0.0169,998,1493,1497,1504,1000,1000,1505,1000,1000,1374,1005,1112,1131,-0.0363,-0.1015,0.0254,0.0064,-0.0106,1.0055,0.1440,-0.2364,-0.1103,0.2027,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9098,-3.5000,-0.0021,-1.9098,-3.5000,-0.0021
-78.1881,-21.1220,17.5804,0.0686,-0.0000,-0.4800,-0.1800,0.6400,0.0000,0.1733,0.0462,0.0159,996,1492,1497,1502,1000,1000,1505,1000,1000,1374,1005,1112,1131,-0.0033,-0.1260,0.0191,0.0074,-0.0097,1.0042,0.1430,-0.2354,-0.1112,0.2036,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9098,-3.5000,-0.0021,-1.9098,-3.5000,-0.0021
-78.1620,-21.1199,17.5722,0.0000,0.0686,-0.4800,-0.1800,0.6400,0.0000,0.1733,0.0462,0.0168,996,1492,1497,1502,1000,1000,1505,1000,1000,1374,1005,1112,1131,0.0069,-0.0943,0.0394,0.0101,-0.0074,1.0023,0.1439,-0.2363,-0.1102,0.2026,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9098,-3.5000,-0.0021,-1.9098,-3.5000,-0.0021
-78.1360,-21.1182,17.5644,0.0000,-0.0000,-0.4800,-0.1800,0.6400,0.0000,0.1732,0.0462,0.0167,996,1492,1497,1502,1000,1000,1505,1000,1000,1374,1005,1112,1131,0.0171,-0.1149,0.0794,0.0090,-0.0076,1.0036,0.1437,-0.2361,-0.1103,0.2027,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9098,-3.5000,-0.0021,-1.9098,-3.5000,-0.0021
-78.1099,-21.1163,17.5563,-0.0686,0.0686,-0.4800,-0.1800,0.6400,0.0000,0.1732,0.0462,0.0169,996,1492,1497,1502,1000,1000,1505,1000,1000,1374,1005,1112,1131,-0.0290,-0.1673,0.0236,0.0065,-0.0093,0.9951,0.1438,-0.2362,-0.1101,0.2025,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9098,-3.5000,-0.0021,-1.9098,-3.5000,-0.0021
-78.0838,-21.1145,17.5478,-0.0686,-0.1371,-0.4800,-0.1800,0.6400,0.0000,0.1731,0.0462,0.0170,996,1492,1497,1502,1000,1000,1505,1000,1000,1374,1005,1112,1131,-0.0465,-0.1162,-0.0302,0.0062,-0.0077,1.0003,0.1439,-0.2363,-0.1099,0.2023,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9098,-3.5000,-0.0021,-1.9098,-3.5000,-0.0021
-78.0578,-21.1125,17.5394,0.0000,0.0686,-0.4800,-0.1800,0.6400,0.0000,0.1730,0.0462,0.0170,998,1493,1497,1504,1000,1000,1505,1000,1000,1374,1005,1112,1131,-0.0046,-0.0857,-0.0059,0.0020,-0.0064,0.9981,0.1438,-0.2362,-0.1099,0.2022,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9098,-3.5000,-0.0021,-1.9098,-3.5000,-0.0021
-78.0314,-21.1106,17.5307,0.0000,-0.0000,-0.4800,-0.1800,0.6400,0.0000,0.1730,0.0462,0.0161,996,1492,1497,1502,1000,1000,1505,1000,1000,1374,1005,1112,1131,-0.0067,-0.0958,-0.0326,0.0056,-0.0074,1.0049,0.1429,-0.2352,-0.1107,0.2031,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9098,-3.5000,-0.0021,-1.9098,-3.5000,-0.0021
-78.0049,-21.1090,17.5221,-0.0686,0.1371,-0.4800,-0.1800,0.6400,0.0000,0.1729,0.0462,0.0168,996,1492,1497,1502,1000,1000,1505,1000,1000,1374,1005,1111,1131,-0.0205,-0.1634,0.0133,0.0037,-0.0104,0.9985,0.1436,-0.2360,-0.1099,0.2023,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9098,-3.5000,-0.0021,-1.9098,-3.5000,-0.0021
-77.9786,-21.1070,17.5136,0.0000,0.0686,-0.4800,-0.1800,0.6400,0.0000,0.1728,0.0461,0.0169,996,1492,1497,1502,1000,1000,1505,1000,1000,1374,1005,1111,1131,0.0354,-0.0398,0.0229,0.0046,-0.0081,1.0022,0.1436,-0.2359,-0.1098,0.2021,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9098,-3.5000,-0.0021,-1.9098,-3.5000,-0.0021
