roll_imu,pitch_imu,yaw_imu,alpha,beta,roll_des,pitch_des,yaw_des,throttle_des,roll_pid,pitch_pid,yaw_pid,radio_ch1,radio_ch2,radio_ch3,radio_ch4,radio_ch5,radio_ch6,radio_ch7,radio_ch8,radio_ch9,radio_ch10,radio_ch11,radio_ch12,radio_ch13,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,s1_command,s2_command,s3_command,s4_command,kp_roll,ki_roll,kd_roll,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,failsafeTriggered,kp_alphaRoll,ki_alphaRoll,kd_alphaRoll,kp_betaPitch,ki_betaPitch,kd_betaPitch
0.0000,0.0000,0.0000,9.1543,-2.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,998,1481,1499,1504,1000,1000,1505,1000,1000,1505,1205,1498,1139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
-8.7836,18.2546,-1.4866,-0.0686,-0.0000,-1.2000,-0.1800,0.6400,0.0000,0.0187,-0.0406,0.0042,996,1480,1497,1502,1000,1000,1505,1000,1000,1505,1205,1498,1139,0.0472,-0.0806,0.0533,-0.0120,0.0001,0.9549,0.0636,0.0176,-0.0551,-0.0261,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.2635,-143.5000,-0.0060,-2.2635,-143.5000,-0.0060
-8.7617,18.2140,-1.4796,-0.0686,0.0686,-1.2000,-0.1800,0.6400,0.0000,0.0187,-0.0405,0.0053,996,1480,1497,1502,1000,1000,1505,1000,1000,1505,1205,1498,1139,0.0638,-0.1216,0.0247,-0.0086,-0.0003,0.9980,0.0645,0.0165,-0.0539,-0.0271,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.2635,-143.5000,-0.0060,-2.2635,-143.5000,-0.0060
-8.7402,18.1727,-1.4721,-0.0686,-0.0000,-1.2000,-0.1800,0.6400,0.0000,0.0187,-0.0404,0.0053,996,1480,1497,1502,1000,1000,1505,1000,1000,1505,1205,1498,1139,0.0160,-0.0412,0.0337,-0.0092,-0.0023,0.9994,0.0644,0.0164,-0.0538,-0.0271,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.2635,-143.5000,-0.0060,-2.2635,-143.5000,-0.0060
-8.7185,18.1315,-1.4657,0.0000,-0.0000,-1.2000,-0.1800,0.6400,0.0000,0.0186,-0.0403,0.0056,996,1480,1497,1502,1000,1000,1505,1000,1000,1505,1205,1498,1139,0.0460,-0.0728,-0.0577,-0.0112,-0.0007,1.0000,0.0645,0.0162,-0.0534,-0.0273,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.2635,-143.5000,-0.0060,-2.2635,-143.5000,-0.0060
-8.6968,18.0906,-1.4587,-0.0686,-0.0686,-1.2000,-0.1800,0.6400,0.0000,0.0185,-0.0402,0.0053,996,1480,1497,1502,1000,1000,1505,1000,1000,1505,1205,1498,1139,0.0549,-0.0804,0.0357,-0.0095,-0.0018,0.9979,0.0640,0.0164,-0.0535,-0.0269,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.2635,-143.5000,-0.0060,-2.2635,-143.5000,-0.0060
-8.6748,18.0493,-1.4516,0.0000,-0.0000,-1.2000,-0.1800,0.6400,0.0000,0.0185,-0.0402,0.0056,998,1481,1499,1504,1000,1000,1505,1000,1000,1505,1205,1498,1139,0.0382,-0.0608,-0.0514,-0.0105,-0.0039,1.0009,0.0643,0.0161,-0.0531,-0.0272,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.2635,-143.5000,-0.0060,-2.2635,-143.5000,-0.0060
-8.6533,18.0076,-1.4453,-0.0686,-0.0000,-1.2000,-0.1800,0.6400,0.0000,0.0185,-0.0401,0.0047,996,1480,1497,1502,1000,1000,1505,1000,1000,1505,1205,1498,1139,0.0225,-0.0779,-0.0471,-0.0112,-0.0027,0.9955,0.0632,0.0169,-0.0539,-0.0262,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.2635,-143.5000,-0.0060,-2.2635,-143.5000,-0.0060
-8.6321,17.9661,-1.4394,0.0000,-0.0000,-1.2000,-0.1800,0.6400,0.0000,0.0184,-0.0399,0.0054,996,1480,1497,1502,1000,1000,1505,1000,1000,1505,1205,1498,1139,0.0325,-0.1225,-0.0131,-0.0101,-0.0034,0.9954,0.0638,0.0161,-0.0529,-0.0269,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.2635,-143.5000,-0.0060,-2.2635,-143.5000,-0.0060
-8.6101,17.9243,-1.4324,-0.0686,-0.0000,-1.2000,-0.1800,0.6400,0.0000,0.0183,-0.0399,0.0054,996,1480,1497,1502,1000,1000,1505,1000,1000,1505,1205,1498,1139,0.0830,-0.0679,0.0269,-0.0064,-0.0036,0.9981,0.0636,0.0162,-0.0529,-0.0269,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-2.2635,-143.5000,-0.0060,-2.2635,-143.5000,-0.0060
