roll_imu,pitch_imu,yaw_imu,alpha,beta,roll_des,pitch_des,yaw_des,throttle_des,roll_pid,pitch_pid,yaw_pid,radio_ch1,radio_ch2,radio_ch3,radio_ch4,radio_ch5,radio_ch6,radio_ch7,radio_ch8,radio_ch9,radio_ch10,radio_ch11,radio_ch12,radio_ch13,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,s1_command,s2_command,s3_command,s4_command,kp_roll,ki_roll,kd_roll,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,failsafeTriggered,kp_alphaRoll,ki_alphaRoll,kd_alphaRoll,kp_betaPitch,ki_betaPitch,kd_betaPitch
0.0000,0.0000,0.0000,9.2229,-2.0229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,998,1492,1497,1504,1000,1000,1505,1000,1000,1391,1005,1494,1139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
176.1553,67.9003,174.7955,-0.0686,-0.2057,-0.4800,-0.1800,0.6400,0.0000,-0.3914,-0.1500,0.0170,996,1492,1497,1502,1000,1000,1505,1000,1000,1391,1005,1494,1139,0.0141,-0.0342,-0.0289,-0.0118,0.0038,0.9580,-0.2243,0.5244,0.2583,-0.5584,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9557,-3.5000,-0.0059,-1.9557,-3.5000,-0.0059
176.1528,67.9160,174.7932,-0.0000,-0.2057,-0.4800,-0.1800,0.6400,0.0000,-0.3913,-0.1500,0.0171,996,1492,1497,1502,1000,1000,1505,1000,1000,1391,1005,1494,1139,-0.0512,-0.0900,-0.0412,-0.0111,0.0032,1.0000,-0.2242,0.5243,0.2583,-0.5584,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9557,-3.5000,-0.0059,-1.9557,-3.5000,-0.0059
176.1490,67.9321,174.7898,-0.0686,-0.1371,-0.4800,-0.1800,0.6400,0.0000,-0.3913,-0.1501,0.0168,996,1492,1497,1502,1000,1000,1505,1000,1000,1391,1005,1494,1139,0.0177,-0.0686,0.0361,-0.0116,0.0040,1.0008,-0.2244,0.5246,0.2581,-0.5583,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9557,-3.5000,-0.0059,-1.9557,-3.5000,-0.0059
176.1443,67.9483,174.7854,-0.0000,-0.1371,-0.4800,-0.1800,0.6400,0.0000,-0.3913,-0.1501,0.0168,996,1492,1497,1502,1000,1000,1505,1000,1000,1391,1005,1494,1139,-0.0139,-0.1153,0.0296,-0.0121,0.0024,0.9996,-0.2244,0.5246,0.2581,-0.5583,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9557,-3.5000,-0.0059,-1.9557,-3.5000,-0.0059
176.1397,67.9647,174.7815,-0.0000,-0.2057,-0.4800,-0.1800,0.6400,0.0000,-0.3913,-0.1501,0.0168,996,1492,1497,1502,1000,1000,1505,1000,1000,1391,1005,1493,1139,-0.0189,-0.1006,0.0340,-0.0108,0.0006,1.0024,-0.2243,0.5246,0.2580,-0.5583,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9557,-3.5000,-0.0059,-1.9557,-3.5000,-0.0059
176.1355,67.9812,174.7772,-0.0000,-0.2057,-0.4800,-0.1800,0.6400,0.0000,-0.3913,-0.1502,0.0169,998,1492,1497,1504,1000,1000,1505,1000,1000,1391,1005,1494,1139,0.0505,-0.0572,0.0166,-0.0095,0.0018,0.9988,-0.2243,0.5247,0.2580,-0.5584,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9557,-3.5000,-0.0059,-1.9557,-3.5000,-0.0059
176.1313,67.9975,174.7732,-0.0000,-0.1371,-0.4800,-0.1800,0.6400,0.0000,-0.3913,-0.1502,0.0160,996,1492,1497,1502,1000,1000,1505,1000,1000,1391,1005,1494,1139,-0.0808,-0.1261,0.0114,-0.0134,0.0053,0.9974,-0.2251,0.5255,0.2570,-0.5574,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9557,-3.5000,-0.0059,-1.9557,-3.5000,-0.0059
176.1284,68.0139,174.7712,-0.0000,-0.1371,-0.4800,-0.1800,0.6400,0.0000,-0.3913,-0.1503,0.0169,996,1492,1497,1502,1000,1000,1505,1000,1000,1391,1005,1494,1139,-0.0777,-0.1101,-0.0263,-0.0112,0.0040,1.0034,-0.2241,0.5246,0.2580,-0.5585,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9557,-3.5000,-0.0059,-1.9557,-3.5000,-0.0059
176.1258,68.0303,174.7689,-0.0686,-0.2057,-0.4800,-0.1800,0.6400,0.0000,-0.3913,-0.1503,0.0171,996,1492,1497,1502,1000,1000,1505,1000,1000,1391,1005,1494,1139,-0.0473,-0.0950,-0.0709,-0.0084,0.0042,0.9984,-0.2238,0.5244,0.2581,-0.5587,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9557,-3.5000,-0.0059,-1.9557,-3.5000,-0.0059
176.1237,68.0471,174.7675,-0.0686,-0.2057,-0.4800,-0.1800,0.6400,0.0000,-0.3913,-0.1503,0.0170,996,1492,1497,1502,1000,1000,1505,1000,1000,1391,1005,1494,1139,-0.0126,-0.1568,-0.0295,-0.0118,0.0039,1.0017,-0.2240,0.5246,0.2580,-0.5586,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9557,-3.5000,-0.0059,-1.9557,-3.5000,-0.0059
176.1191,68.0640,174.7633,-0.0000,-0.2057,-0.4800,-0.1800,0.6400,0.0000,-0.3913,-0.1504,0.0170,996,1492,1497,1502,1000,1000,1505,1000,1000,1391,1005,1494,1139,-0.0391,-0.0962,-0.0039,-0.0082,0.0021,1.0045,-0.2239,0.5247,0.2578,-0.5586,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9557,-3.5000,-0.0059,-1.9557,-3.5000,-0.0059
176.1154,68.0802,174.7597,-0.0686,-0.2057,-0.4800,-0.1800,0.6400,0.0000,-0.3913,-0.1504,0.0170,998,1492,1497,1504,1000,1000,1505,1000,1000,1391,1005,1494,1139,0.0338,-0.1037,-0.0202,-0.0100,0.0017,1.0023,-0.2239,0.5247,0.2579,-0.5587,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9557,-3.5000,-0.0059,-1.9557,-3.5000,-0.0059
176.1128,68.0974,174.7570,-0.0000,-0.2057,-0.4800,-0.1800,0.6400,0.0000,-0.3913,-0.1504,0.0159,996,1492,1497,1502,1000,1000,1505,1000,1000,1391,1005,1494,1139,0.0087,-0.1116,0.0249,-0.0144,0.0029,1.0011,-0.2249,0.5258,0.2567,-0.5576,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9557,-3.5000,-0.0059,-1.9557,-3.5000,-0.0059
176.1104,68.1137,174.7550,-0.0000,-0.2057,-0.4800,-0.1800,0.6400,0.0000,-0.3912,-0.1505,0.0171,996,1492,1497,1502,1000,1000,1505,1000,1000,1391,1005,1494,1139,-0.0233,-0.0553,-0.0510,-0.0104,0.0019,0.9962,-0.2237,0.5247,0.2578,-0.5588,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9557,-3.5000,-0.0059,-1.9557,-3.5000,-0.0059
176.1078,68.1296,174.7525,-0.0686,-0.2057,-0.4800,-0.1800,0.6400,0.0000,-0.3913,-0.1505,0.0170,996,1492,1497,1502,1000,1000,1505,1000,1000,1391,1005,1494,1139,0.0241,-0.0394,-0.0060,-0.0105,0.0033,1.0001,-0.2238,0.5248,0.2577,-0.5588,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9557,-3.5000,-0.0059,-1.9557,-3.5000,-0.0059
176.1033,68.1455,174.7476,-0.0686,-0.1371,-0.4800,-0.1800,0.6400,0.0000,-0.3912,-0.1506,0.0167,996,1492,1497,1502,1000,1000,1505,1000,1000,1391,1005,1494,1139,-0.0226,-0.0313,0.0670,-0.0110,0.0042,0.9996,-0.2239,0.5251,0.2574,-0.5585,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9557,-3.5000,-0.0059,-1.9557,-3.5000,-0.0059
176.0988,68.1622,174.7435,-0.1371,-0.4114,-0.4800,-0.1800,0.6400,0.0000,-0.3912,-0.1505,0.0169,996,1492,1497,1502,1000,1000,1505,1000,1000,1391,1005,1494,1139,-0.0582,-0.1784,-0.0006,-0.0094,0.0028,0.9998,-0.2237,0.5248,0.2576,-0.5587,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9557,-3.5000,-0.0059,-1.9557,-3.5000,-0.0059
176.0946,68.1788,174.7400,-0.0000,-0.0686,-0.4800,-0.1800,0.6400,0.0000,-0.3912,-0.1506,0.0170,998,1492,1497,1504,1000,1000,1505,1000,1000,1391,1005,1494,1139,0.0235,-0.1098,-0.0291,-0.0092,0.0033,1.0027,-0.2236,0.5248,0.2576,-0.5589,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9557,-3.5000,-0.0059,-1.9557,-3.5000,-0.0059
176.0913,68.1956,174.7374,-0.0686,-0.2743,-0.4800,-0.1800,0.6400,0.0000,-0.3912,-0.1507,0.0161,996,1492,1497,1502,1000,1000,1505,1000,1000,1391,1005,1494,1139,-0.0848,-0.0808,-0.0428,-0.0106,0.0022,1.0008,-0.2244,0.5257,0.2566,-0.5580,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9557,-3.5000,-0.0059,-1.9557,-3.5000,-0.0059
