roll_imu,pitch_imu,yaw_imu,alpha,beta,roll_des,pitch_des,yaw_des,throttle_des,roll_pid,pitch_pid,yaw_pid,radio_ch1,radio_ch2,radio_ch3,radio_ch4,radio_ch5,radio_ch6,radio_ch7,radio_ch8,radio_ch9,radio_ch10,radio_ch11,radio_ch12,radio_ch13,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,s1_command,s2_command,s3_command,s4_command,kp_roll,ki_roll,kd_roll,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,failsafeTriggered,kp_alphaRoll,ki_alphaRoll,kd_alphaRoll,kp_betaPitch,ki_betaPitch,kd_betaPitch
0.0000,0.0000,0.0000,9.2914,-2.4343,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,998,1493,1497,1504,1000,1000,1505,1000,1000,1379,1005,1198,1131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
-22.6930,50.1517,-10.8284,0.0686,0.0686,-0.4800,-0.1800,0.6400,0.0000,0.0510,-0.1109,0.0110,996,1492,1497,1502,1000,1000,1505,1000,1000,1379,1005,1198,1131,0.0145,-0.1687,-0.0670,-0.0010,-0.0055,0.9544,0.1729,0.0488,-0.1509,-0.0709,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9233,-3.5000,-0.0030,-1.9233,-3.5000,-0.0030
-22.6677,50.1208,-10.8082,0.0686,-0.0000,-0.4800,-0.1800,0.6400,0.0000,0.0510,-0.1108,0.0118,996,1492,1497,1502,1000,1000,1505,1000,1000,1379,1005,1198,1131,-0.0117,-0.1416,-0.0035,-0.0035,-0.0037,1.0033,0.1736,0.0480,-0.1499,-0.0717,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9233,-3.5000,-0.0030,-1.9233,-3.5000,-0.0030
-22.6419,50.0899,-10.7874,0.0686,-0.0000,-0.4800,-0.1800,0.6400,0.0000,0.0509,-0.1107,0.0114,996,1492,1497,1502,1000,1000,1505,1000,1000,1379,1005,1198,1131,-0.0507,-0.1131,0.1020,-0.0037,-0.0048,1.0050,0.1731,0.0484,-0.1502,-0.0713,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9233,-3.5000,-0.0030,-1.9233,-3.5000,-0.0030
-22.6159,50.0596,-10.7664,0.0686,-0.0000,-0.4800,-0.1800,0.6400,0.0000,0.0509,-0.1107,0.0117,996,1492,1497,1502,1000,1000,1505,1000,1000,1379,1005,1198,1131,-0.0900,-0.0517,0.0400,-0.0005,-0.0036,1.0049,0.1732,0.0482,-0.1499,-0.0715,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9233,-3.5000,-0.0030,-1.9233,-3.5000,-0.0030
-22.5912,50.0289,-10.7471,0.0686,-0.0686,-0.4800,-0.1800,0.6400,0.0000,0.0508,-0.1106,0.0119,996,1492,1497,1502,1000,1000,1505,1000,1000,1379,1005,1197,1131,0.0197,-0.1518,-0.0438,-0.0015,-0.0021,1.0032,0.1732,0.0480,-0.1495,-0.0717,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9233,-3.5000,-0.0030,-1.9233,-3.5000,-0.0030
-22.5652,49.9981,-10.7268,0.0000,-0.0000,-0.4800,-0.1800,0.6400,0.0000,0.0507,-0.1106,0.0117,998,1492,1497,1504,1000,1000,1505,1000,1000,1379,1005,1198,1131,-0.0169,-0.0398,0.0138,-0.0046,-0.0043,1.0033,0.1730,0.0481,-0.1496,-0.0716,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9233,-3.5000,-0.0030,-1.9233,-3.5000,-0.0030
-22.5401,49.9673,-10.7073,0.0686,-0.0686,-0.4800,-0.1800,0.6400,0.0000,0.0507,-0.1105,0.0108,996,1492,1497,1502,1000,1000,1505,1000,1000,1379,1005,1198,1131,0.0378,-0.0649,-0.0093,-0.0040,-0.0052,1.0022,0.1720,0.0490,-0.1503,-0.0707,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9233,-3.5000,-0.0030,-1.9233,-3.5000,-0.0030
-22.5147,49.9367,-10.6873,0.0686,-0.1371,-0.4800,-0.1800,0.6400,0.0000,0.0506,-0.1104,0.0117,996,1492,1497,1502,1000,1000,1505,1000,1000,1379,1005,1197,1131,-0.0463,-0.0829,0.0305,-0.0028,-0.0057,1.0013,0.1727,0.0481,-0.1494,-0.0715,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9233,-3.5000,-0.0030,-1.9233,-3.5000,-0.0030
-22.4897,49.9060,-10.6675,0.0686,0.0686,-0.4800,-0.1800,0.6400,0.0000,0.0506,-0.1103,0.0119,996,1492,1497,1502,1000,1000,1505,1000,1000,1379,1005,1197,1131,-0.1298,-0.1159,-0.0540,-0.0025,-0.0036,1.0016,0.1729,0.0478,-0.1490,-0.0717,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9233,-3.5000,-0.0030,-1.9233,-3.5000,-0.0030
-22.4657,49.8753,-10.6480,0.0000,-0.0000,-0.4800,-0.1800,0.6400,0.0000,0.0506,-0.1103,0.0118,996,1492,1497,1502,1000,1000,1505,1000,1000,1379,1005,1198,1131,-0.1292,-0.1025,0.0076,-0.0068,-0.0026,1.0009,0.1726,0.0479,-0.1491,-0.0715,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9233,-3.5000,-0.0030,-1.9233,-3.5000,-0.0030
-22.4416,49.8447,-10.6292,0.0686,-0.0000,-0.4800,-0.1800,0.6400,0.0000,0.0505,-0.1102,0.0118,996,1492,1497,1502,1000,1000,1505,1000,1000,1379,1005,1198,1131,-0.0548,-0.0534,0.0076,-0.0001,-0.0022,1.0027,0.1725,0.0480,-0.1489,-0.0715,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9233,-3.5000,-0.0030,-1.9233,-3.5000,-0.0030
-22.4166,49.8143,-10.6098,-0.0686,-0.2057,-0.4800,-0.1800,0.6400,0.0000,0.0504,-0.1102,0.0120,998,1493,1497,1504,1000,1000,1505,1000,1000,1379,1005,1198,1131,-0.0193,-0.0805,-0.0584,-0.0045,-0.0041,0.9970,0.1726,0.0477,-0.1485,-0.0718,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9233,-3.5000,-0.0030,-1.9233,-3.5000,-0.0030
-22.3924,49.7838,-10.5913,0.0686,-0.0686,-0.4800,-0.1800,0.6400,0.0000,0.0504,-0.1101,0.0107,996,1492,1497,1502,1000,1000,1505,1000,1000,1379,1005,1197,1131,-0.0297,-0.0141,0.0150,-0.0042,-0.0058,0.9994,0.1712,0.0490,-0.1497,-0.0705,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9233,-3.5000,-0.0030,-1.9233,-3.5000,-0.0030
-22.3677,49.7537,-10.5719,0.0000,0.0686,-0.4800,-0.1800,0.6400,0.0000,0.0503,-0.1101,0.0119,996,1492,1497,1502,1000,1000,1505,1000,1000,1379,1005,1197,1131,-0.0775,0.0136,-0.0112,-0.0025,-0.0013,1.0033,0.1722,0.0479,-0.1485,-0.0716,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9233,-3.5000,-0.0030,-1.9233,-3.5000,-0.0030
-22.3427,49.7237,-10.5521,0.0686,-0.0000,-0.4800,-0.1800,0.6400,0.0000,0.0502,-0.1099,0.0116,996,1492,1497,1502,1000,1000,1505,1000,1000,1379,1005,1198,1131,-0.0325,-0.0967,0.0853,-0.0033,-0.0033,1.0033,0.1717,0.0481,-0.1486,-0.0712,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.9233,-3.5000,-0.0030,-1.9233,-3.5000,-0.0030
