roll_imu,pitch_imu,yaw_imu,alpha,beta,roll_des,pitch_des,yaw_des,throttle_des,roll_pid,pitch_pid,yaw_pid,radio_ch1,radio_ch2,radio_ch3,radio_ch4,radio_ch5,radio_ch6,radio_ch7,radio_ch8,radio_ch9,radio_ch10,radio_ch11,radio_ch12,radio_ch13,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,s1_command,s2_command,s3_command,s4_command,kp_roll,ki_roll,kd_roll,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,failsafeTriggered,kp_alphaRoll,ki_alphaRoll,kd_alphaRoll,kp_betaPitch,ki_betaPitch,kd_betaPitch
0.0000,0.0000,0.0000,-7.6457,-19.1657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,998,1480,1497,1504,1000,1000,1505,1000,1000,1315,1205,1498,1139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
125.7270,-3.3785,-7.9424,16.3200,16.8686,-1.2000,-0.1800,0.6400,0.0000,-0.2818,0.0071,0.0160,996,1480,1497,1502,1000,1000,1505,1000,1000,1315,1205,1498,1139,0.0043,-0.0771,-0.0220,0.0025,-0.0019,0.9573,-0.2728,0.2587,0.3049,-0.2908,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.7505,-143.5000,-0.0060,-1.7505,-143.5000,-0.0060
125.7159,-3.3785,-7.9422,16.3200,16.9371,-1.2000,-0.1800,0.6400,0.0000,-0.2818,0.0071,0.0169,996,1480,1497,1502,1000,1000,1505,1000,1000,1315,1205,1498,1139,0.0324,-0.0836,0.0106,-0.0027,0.0025,1.0017,-0.2719,0.2578,0.3058,-0.2916,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.7505,-143.5000,-0.0060,-1.7505,-143.5000,-0.0060
125.7038,-3.3785,-7.9416,16.1829,17.0057,-1.2000,-0.1800,0.6400,0.0000,-0.2817,0.0071,0.0170,996,1480,1497,1502,1000,1000,1505,1000,1000,1315,1205,1498,1139,-0.1030,-0.0809,-0.0312,-0.0001,0.0040,0.9955,-0.2718,0.2576,0.3058,-0.2916,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.7505,-143.5000,-0.0060,-1.7505,-143.5000,-0.0060
125.6911,-3.3783,-7.9417,16.3886,17.2114,-1.2000,-0.1800,0.6400,0.0000,-0.2817,0.0071,0.0170,996,1480,1497,1502,1000,1000,1505,1000,1000,1315,1205,1498,1139,-0.0686,-0.0891,-0.0123,0.0019,0.0038,0.9990,-0.2718,0.2576,0.3058,-0.2916,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.7505,-143.5000,-0.0060,-1.7505,-143.5000,-0.0060
125.6789,-3.3790,-7.9413,16.3886,17.0057,-1.2000,-0.1800,0.6400,0.0000,-0.2817,0.0071,0.0167,996,1480,1497,1502,1000,1000,1505,1000,1000,1315,1205,1498,1139,0.0092,-0.0116,0.0764,0.0035,0.0040,1.0010,-0.2721,0.2579,0.3055,-0.2913,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.7505,-143.5000,-0.0060,-1.7505,-143.5000,-0.0060
125.6667,-3.3793,-7.9415,16.3886,16.9371,-1.2000,-0.1800,0.6400,0.0000,-0.2816,0.0071,0.0169,996,1480,1497,1502,1000,1000,1505,1000,1000,1315,1205,1498,1139,-0.0340,-0.0471,-0.0078,0.0003,-0.0009,1.0042,-0.2718,0.2576,0.3057,-0.2915,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.7505,-143.5000,-0.0060,-1.7505,-143.5000,-0.0060
125.6541,-3.3795,-7.9411,16.3886,16.9371,-1.2000,-0.1800,0.9600,0.0000,-0.2816,0.0071,0.0170,996,1480,1497,1502,1000,1000,1505,1000,1000,1315,1205,1498,1139,-0.0938,-0.0527,-0.0270,0.0001,0.0009,0.9972,-0.2716,0.2575,0.3057,-0.2916,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.7505,-143.5000,-0.0060,-1.7505,-143.5000,-0.0060
125.6420,-3.3794,-7.9409,16.3886,17.0057,-1.2000,-0.1800,0.6400,0.0000,-0.2816,0.0071,0.0168,996,1480,1497,1502,1000,1000,1505,1000,1000,1315,1205,1498,1139,-0.0028,-0.0332,0.0069,0.0024,0.0042,1.0033,-0.2718,0.2577,0.3055,-0.2914,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.7505,-143.5000,-0.0060,-1.7505,-143.5000,-0.0060
125.6300,-3.3799,-7.9406,16.4571,17.2114,-1.2000,-0.1800,0.6400,0.0000,-0.2816,0.0071,0.0170,996,1480,1497,1502,1000,1000,1505,1000,1000,1315,1205,1498,1139,0.0077,-0.0102,-0.0284,0.0018,0.0029,0.9989,-0.2716,0.2575,0.3056,-0.2915,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0600,0.0002,0,-1.7505,-143.5000,-0.0060,-1.7505,-143.5000,-0.0060
