roll_imu,pitch_imu,yaw_imu,alpha,beta,roll_des,pitch_des,yaw_des,throttle_des,roll_pid,pitch_pid,yaw_pid,radio_ch1,radio_ch2,radio_ch3,radio_ch4,radio_ch5,radio_ch6,radio_ch7,radio_ch8,radio_ch9,radio_ch10,radio_ch11,radio_ch12,radio_ch13,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,s1_command,s2_command,s3_command,s4_command,kp_roll,ki_roll,kd_roll,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,failsafeTriggered,kp_alphaRoll,ki_alphaRoll,kd_alphaRoll,kp_betaPitch,ki_betaPitch,kd_betaPitch,ripIMU_roll,ripIMU_pitch,ripRoll_des,ripPitch_des,error_alphaRoll,integral_alphaRoll,derivative_alphaRoll,error_betaPitch,integral_betaPitch,derivative_betaPitch
0.0000,0.0000,0.0000,22.9558,31.1491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1000,1500,1500,1500,2000,1000,1000,1000,1500,1500,1500,1500,1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8032,0.0404,0.2698,1.8032,0.0404,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-37.8135,46.1892,-16.9483,0.0829,-0.0000,-8.1000,-6.5400,-41.9200,0.0000,0.6316,-0.9700,-0.1256,910,1365,1391,1369,2008,1000,1505,1000,1505,1010,1745,1000,1991,0.0885,0.0454,-0.0474,-0.0375,-0.0231,0.8855,1.4759,0.4640,-1.7272,-0.2127,1.8393,0.3414,0.2698,1.8393,0.3414,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,14.4821,55.3906,-1.3500,-1.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-37.7777,46.1662,-16.9232,0.0829,-0.0000,-2.4600,-0.7800,-12.4800,0.0000,0.7348,-0.8635,-0.0374,971,1459,1487,1461,2008,1000,1505,1000,1505,1010,1746,1000,1990,0.1005,0.0087,-0.0577,-0.0431,-0.0253,0.9811,1.5608,0.1661,-1.6357,-0.0913,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,14.5119,55.4227,-0.4100,-0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-37.3416,45.8787,-16.6228,0.1657,0.0821,-0.3000,1.5000,0.0000,0.0000,0.7661,-0.8164,-0.0004,996,1495,1525,1500,2008,1000,1505,1000,1505,1010,1745,1000,1990,0.2044,0.0754,0.0006,-0.0418,-0.0277,0.9879,1.5821,0.0507,-1.5829,-0.0500,1.8393,0.3414,0.2698,1.8393,0.3414,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,14.8981,55.8155,-0.0500,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-37.3063,45.8557,-16.5995,0.0829,-0.0000,-0.1800,1.6200,0.6400,0.0000,0.7679,-0.8134,0.0009,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1745,1000,1991,0.1242,-0.0693,-0.1112,-0.0442,-0.0260,0.9879,1.5822,0.0446,-1.5804,-0.0465,1.8393,0.3414,0.2698,1.8393,0.3414,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,14.9293,55.8471,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-37.2707,45.8324,-16.5762,0.1657,0.0821,-0.1800,1.6200,0.6400,0.0000,0.7671,-0.8132,0.0019,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1746,1000,1991,0.1971,0.0135,-0.1163,-0.0443,-0.0258,0.9914,1.5822,0.0442,-1.5784,-0.0480,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,14.9605,55.8786,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-37.2349,45.8091,-16.5521,0.0829,0.0821,-0.1800,1.6200,0.6400,0.0000,0.7666,-0.8128,0.0018,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1746,1000,1991,0.1569,0.0054,-0.0643,-0.0456,-0.0236,0.9865,1.5811,0.0444,-1.5775,-0.0480,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,14.9917,55.9101,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-37.1987,45.7861,-16.5279,0.0829,-0.0000,-0.1800,1.6200,0.6400,0.0000,0.7657,-0.8124,0.0018,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1746,1000,1990,0.2278,0.0183,-0.0604,-0.0442,-0.0257,0.9890,1.5799,0.0449,-1.5763,-0.0485,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.0228,55.9416,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-37.1632,45.7636,-16.5045,0.0829,-0.0000,-0.1800,1.6200,0.6400,0.0000,0.7652,-0.8123,0.0016,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1746,1000,1990,0.1675,0.1303,-0.0190,-0.0422,-0.0272,0.9905,1.5791,0.0454,-1.5758,-0.0487,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.0540,55.9730,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-37.1274,45.7413,-16.4812,0.1657,-0.0000,-0.1800,1.6200,0.6400,0.0000,0.7643,-0.8115,0.0018,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1745,1000,1991,0.2067,-0.0039,-0.0840,-0.0439,-0.0246,0.9908,1.5777,0.0453,-1.5740,-0.0490,1.8393,0.3414,0.2698,1.8393,0.3414,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.0851,56.0045,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-37.0916,45.7182,-16.4576,0.0829,-0.0000,-0.1200,1.6200,0.9600,0.0000,0.7650,-0.8113,0.0018,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1746,1000,1991,0.1648,0.0679,-0.0652,-0.0444,-0.0292,0.9853,1.5780,0.0445,-1.5745,-0.0480,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.1162,56.0360,-0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-37.0557,45.6956,-16.4339,0.0829,-0.0000,-0.1800,1.6200,0.6400,0.0000,0.7631,-0.8107,0.0018,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1746,1000,1991,0.2264,0.0182,-0.0561,-0.0452,-0.0264,0.9888,1.5756,0.0459,-1.5720,-0.0494,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.1474,56.0675,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-37.0191,45.6724,-16.4095,0.0829,0.0821,-0.1800,1.6200,0.6400,0.0000,0.7625,-0.8103,0.0016,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1746,1000,1991,0.1925,0.0058,-0.0145,-0.0465,-0.0259,0.9877,1.5744,0.0462,-1.5711,-0.0494,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.1785,56.0990,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-36.9826,45.6487,-16.3848,0.0829,-0.0000,-0.1800,1.6200,0.6400,0.0000,0.7617,-0.8096,0.0019,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1746,1000,1991,0.2235,-0.0611,-0.0979,-0.0436,-0.0254,0.9866,1.5732,0.0460,-1.5695,-0.0498,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.2096,56.1305,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-36.9462,45.6250,-16.3602,0.0829,-0.0000,-0.1800,1.6200,0.6400,0.0000,0.7612,-0.8090,0.0018,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1746,1000,1990,0.1783,-0.1406,-0.0748,-0.0458,-0.0268,0.9901,1.5720,0.0460,-1.5683,-0.0496,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.2407,56.1619,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-36.9101,45.6014,-16.3360,0.0829,-0.0000,-0.1800,1.6200,0.6400,0.0000,0.7605,-0.8089,0.0017,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1746,1000,1990,0.1966,0.0009,-0.0552,-0.0430,-0.0262,0.9884,1.5712,0.0467,-1.5677,-0.0502,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.2718,56.1934,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-36.8746,45.5786,-16.3121,-0.0000,-0.0000,-0.1200,1.6200,0.9600,0.0000,0.7612,-0.8087,0.0016,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1746,1000,1990,0.1053,0.0534,0.0093,-0.0450,-0.0214,0.9911,1.5714,0.0459,-1.5682,-0.0491,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.3028,56.2249,-0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-36.8392,45.5562,-16.2886,0.0829,0.0821,-0.1800,1.6200,0.6400,0.0000,0.7592,-0.8084,0.0016,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1746,1000,1991,0.1886,0.0975,-0.0146,-0.0455,-0.0256,0.9912,1.5692,0.0475,-1.5659,-0.0508,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.3339,56.2564,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-36.8035,45.5339,-16.2645,0.0829,0.0821,-0.1800,1.6200,0.6400,0.0000,0.7586,-0.8076,0.0017,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1746,1000,1991,0.1538,-0.0214,-0.0040,-0.0447,-0.0240,0.9909,1.5679,0.0473,-1.5646,-0.0507,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.3649,56.2878,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-36.7667,45.5103,-16.2399,0.0829,0.0821,-0.1800,1.6200,0.6400,0.0000,0.7578,-0.8071,0.0018,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1745,1000,1991,0.1827,-0.0611,-0.0644,-0.0407,-0.0254,0.9898,1.5667,0.0475,-1.5631,-0.0511,1.8393,0.3414,0.2698,1.8393,0.3414,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.3960,56.3193,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-36.7307,45.4865,-16.2160,-0.0000,-0.0000,-0.1800,1.6200,0.6400,0.0000,0.7570,-0.8069,0.0018,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1745,1000,1991,0.2349,0.0305,-0.0607,-0.0430,-0.0269,0.9859,1.5657,0.0481,-1.5621,-0.0517,1.8393,0.3414,0.2698,1.8393,0.3414,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.4270,56.3507,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-36.6945,45.4633,-16.1920,0.1657,-0.0000,-0.1800,1.6200,0.6400,0.0000,0.7565,-0.8064,0.0017,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1746,1000,1991,0.2000,-0.0088,-0.0131,-0.0435,-0.0265,0.9896,1.5645,0.0482,-1.5612,-0.0515,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.4580,56.3822,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-36.6589,45.4403,-16.1688,0.0829,-0.0000,-0.1200,1.6200,0.9600,0.0000,0.7568,-0.8062,0.0018,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1746,1000,1991,0.2426,0.0733,-0.0637,-0.0434,-0.0247,0.9894,1.5648,0.0475,-1.5612,-0.0512,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.4890,56.4136,-0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-36.6237,45.4175,-16.1461,0.1657,-0.0000,-0.1800,1.6200,0.6400,0.0000,0.7553,-0.8058,0.0020,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1746,1000,1991,0.1741,0.0932,-0.1052,-0.0464,-0.0273,0.9886,1.5630,0.0486,-1.5591,-0.0525,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.5201,56.4451,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-36.5895,45.3943,-16.1240,0.0829,-0.0000,-0.1800,1.6200,0.6400,0.0000,0.7548,-0.8054,0.0020,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1746,1000,1991,0.1306,0.1141,-0.1081,-0.0445,-0.0269,0.9884,1.5622,0.0487,-1.5582,-0.0526,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.5510,56.4765,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-36.5541,45.3714,-16.1008,-0.0000,-0.0000,-0.1800,1.6200,0.6400,0.0000,0.7540,-0.8048,0.0019,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1746,1000,1991,0.1680,0.0275,-0.0800,-0.0457,-0.0247,0.9889,1.5607,0.0488,-1.5569,-0.0527,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.5820,56.5080,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-36.5181,45.3481,-16.0769,0.0829,-0.0000,-0.1800,1.6200,0.6400,0.0000,0.7532,-0.8043,0.0020,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1746,1000,1991,0.2072,0.0243,-0.1069,-0.0436,-0.0243,0.9884,1.5595,0.0491,-1.5556,-0.0531,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.6130,56.5394,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-36.4828,45.3248,-16.0534,0.0829,-0.0000,-0.1800,1.6200,0.6400,0.0000,0.7527,-0.8039,0.0020,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1746,1000,1991,0.1551,0.0092,-0.1035,-0.0426,-0.0252,0.9861,1.5586,0.0491,-1.5546,-0.0532,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.6440,56.5709,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-36.4475,45.3014,-16.0296,0.0829,-0.0000,-0.1200,1.6200,0.9600,0.0000,0.7532,-0.8035,0.0018,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1746,1000,1991,0.1568,0.0285,-0.0257,-0.0392,-0.0225,0.9929,1.5585,0.0485,-1.5549,-0.0521,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.6749,56.6023,-0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-36.4121,45.2780,-16.0064,0.0829,0.0821,-0.1800,1.6200,0.6400,0.0000,0.7513,-0.8031,0.0020,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1746,1000,1990,0.1899,0.0305,-0.1056,-0.0410,-0.0271,0.9917,1.5564,0.0497,-1.5524,-0.0538,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.7059,56.6338,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-36.3770,45.2549,-15.9836,0.0829,-0.0000,-0.1800,1.6200,0.6400,0.0000,0.7507,-0.8027,0.0017,996,1497,1527,1502,2008,1000,1505,1000,1505,1010,1746,1000,1990,0.1684,0.0521,-0.0261,-0.0430,-0.0260,0.9827,1.5552,0.0502,-1.5517,-0.0537,1.8393,0.3418,0.2698,1.8393,0.3418,0.2698,0.3000,0.0600,0.0002,0,-0.5000,-100.0000,-0.0500,-0.5000,-100.0000,-0.0500,15.7368,56.6652,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
