roll_imu,pitch_imu,yaw_imu,alpha,beta,roll_des,pitch_des,yaw_des,throttle_des,roll_pid,pitch_pid,yaw_pid,radio_ch1,radio_ch2,radio_ch3,radio_ch4,radio_ch5,radio_ch6,radio_ch7,radio_ch8,radio_ch9,radio_ch10,radio_ch11,radio_ch12,radio_ch13,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,s1_command,s2_command,s3_command,s4_command,kp_roll,ki_roll,kd_roll,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,failsafeTriggered,kp_alphaRoll,ki_alphaRoll,kd_alphaRoll,kp_betaPitch,ki_betaPitch,kd_betaPitch,ripIMU_roll,ripIMU_pitch,ripRoll_des,ripPitch_des,error_alphaRoll,integral_alphaRoll,derivative_alphaRoll,error_betaPitch,integral_betaPitch,derivative_betaPitch
-38.8530,-37.3551,13.7125,-0.0829,-0.0821,0.1200,1.6200,0.6400,0.0000,0.3962,0.3364,0.0016,996,1502,1527,1502,2008,1000,1505,1000,1000,1002,1005,1000,1018,-0.0215,-0.0936,-0.0214,0.0048,-0.0160,1.0043,0.0614,-0.7342,-0.0583,0.7311,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9329,-258.5058,-0.4823,-4.9329,-258.5058,-0.4823,-38.2137,-37.9359,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-38.8188,-37.3344,13.6921,-0.0829,-0.1642,0.1200,1.6200,0.6400,0.0000,0.3959,0.3361,0.0015,996,1502,1527,1502,2008,1000,1505,1000,1000,1002,1005,1000,1018,-0.0022,-0.0509,0.0010,0.0005,-0.0142,1.0008,0.0613,-0.7336,-0.0583,0.7305,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9329,-258.5058,-0.4823,-4.9329,-258.5058,-0.4823,-38.1787,-37.9148,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-38.7848,-37.3133,13.6716,-0.0829,-0.0821,0.1800,1.6200,0.9600,0.0000,0.3962,0.3359,0.0014,996,1502,1527,1502,2008,1000,1505,1000,1000,1002,1005,1000,1018,-0.0048,-0.0507,0.0354,0.0003,-0.0169,1.0031,0.0617,-0.7335,-0.0588,0.7307,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9329,-258.5058,-0.4823,-4.9329,-258.5058,-0.4823,-38.1440,-37.8936,0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-38.7507,-37.2922,13.6514,-0.0829,-0.1642,0.1200,1.6200,0.6400,0.0000,0.3953,0.3358,0.0015,996,1502,1527,1502,2008,1000,1505,1000,1000,1002,1005,1000,1017,0.0591,-0.0569,0.0137,0.0048,-0.0170,1.0031,0.0610,-0.7325,-0.0580,0.7295,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9181,-257.7372,-0.4808,-4.9181,-257.7372,-0.4808,-38.1097,-37.8717,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-38.7163,-37.2708,13.6312,-0.0829,-0.0000,0.1200,1.6200,0.6400,0.0000,0.3950,0.3355,0.0015,996,1502,1527,1502,2008,1000,1505,1000,1000,1002,1005,1000,1017,0.0142,-0.0089,0.0228,-0.0028,-0.0117,1.0030,0.0610,-0.7321,-0.0580,0.7290,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9181,-257.7372,-0.4808,-4.9181,-257.7372,-0.4808,-38.0754,-37.8500,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-38.6816,-37.2495,13.6102,0.0000,-0.1642,0.1200,1.6200,0.6400,0.0000,0.3947,0.3353,0.0016,996,1502,1527,1502,2008,1000,1505,1000,1000,1002,1005,1000,1017,0.0227,0.0455,-0.0095,0.0038,-0.0138,1.0006,0.0610,-0.7315,-0.0579,0.7284,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9181,-257.7372,-0.4808,-4.9181,-257.7372,-0.4808,-38.0408,-37.8285,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-38.6466,-37.2286,13.5887,-0.0829,-0.0821,0.1200,1.6200,0.6400,0.0000,0.3944,0.3352,0.0019,996,1502,1527,1502,2008,1000,1505,1000,1000,1002,1005,1000,1017,0.0352,-0.0408,-0.0942,0.0060,-0.0108,0.9977,0.0610,-0.7314,-0.0573,0.7277,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9181,-257.7372,-0.4808,-4.9181,-257.7372,-0.4808,-38.0061,-37.8075,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-38.6118,-37.2077,13.5677,0.0000,-0.0000,0.1200,1.6200,0.6400,0.0000,0.3942,0.3350,0.0015,996,1502,1527,1502,2008,1000,1505,1000,1000,1002,1005,1000,1017,-0.0226,0.0028,0.0124,0.0026,-0.0128,1.0006,0.0607,-0.7306,-0.0577,0.7277,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9181,-257.7372,-0.4808,-4.9181,-257.7372,-0.4808,-37.9711,-37.7867,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-38.5772,-37.1864,13.5467,0.0000,-0.0821,0.1800,1.6200,0.9600,0.0000,0.3944,0.3348,0.0015,996,1502,1527,1502,2008,1000,1505,1000,1000,1002,1005,1000,1017,-0.0046,-0.0204,0.0097,0.0044,-0.0119,0.9987,0.0611,-0.7307,-0.0580,0.7277,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9181,-257.7372,-0.4808,-4.9181,-257.7372,-0.4808,-37.9360,-37.7657,0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-38.5424,-37.1651,13.5254,0.0000,-0.0821,0.1200,1.6200,0.6400,0.0000,0.3935,0.3346,0.0017,996,1502,1527,1502,2008,1000,1505,1000,1000,1002,1005,1000,1017,0.0185,0.0292,-0.0573,0.0016,-0.0166,1.0020,0.0607,-0.7298,-0.0572,0.7263,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9181,-257.7372,-0.4808,-4.9181,-257.7372,-0.4808,-37.9009,-37.7448,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-38.5074,-37.1440,13.5040,0.0000,-0.0821,0.1200,1.6200,0.6400,0.0000,0.3932,0.3344,0.0017,996,1502,1527,1502,2008,1000,1505,1000,1000,1002,1005,1000,1017,0.0156,0.0025,-0.0127,-0.0012,-0.0131,1.0006,0.0605,-0.7293,-0.0571,0.7260,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9181,-257.7372,-0.4808,-4.9181,-257.7372,-0.4808,-37.8662,-37.7236,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-38.4727,-37.1230,13.4829,-0.0829,-0.0821,0.1200,1.6200,0.6400,0.0000,0.3930,0.3342,0.0017,996,1502,1527,1502,2008,1000,1505,1000,1000,1002,1005,1000,1017,-0.0303,0.0053,-0.0275,0.0022,-0.0134,0.9994,0.0604,-0.7289,-0.0571,0.7255,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9181,-257.7372,-0.4808,-4.9181,-257.7372,-0.4808,-37.8317,-37.7028,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-38.4386,-37.1015,13.4623,-0.0829,-0.0821,0.1200,1.6200,0.6400,0.0000,0.3927,0.3340,0.0015,996,1502,1527,1502,2008,1000,1505,1000,1000,1002,1005,1000,1017,-0.0238,0.0451,0.0238,0.0011,-0.0155,0.9956,0.0602,-0.7282,-0.0572,0.7251,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9181,-257.7372,-0.4808,-4.9181,-257.7372,-0.4808,-37.7980,-37.6808,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-38.4045,-37.0799,13.4419,-0.0829,-0.0821,0.1200,1.6200,0.6400,0.0000,0.3924,0.3338,0.0014,996,1502,1527,1502,2008,1000,1505,1000,1000,1002,1005,1000,1017,-0.0399,0.0154,0.0566,-0.0014,-0.0160,1.0000,0.0600,-0.7277,-0.0571,0.7248,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9181,-257.7372,-0.4808,-4.9181,-257.7372,-0.4808,-37.7641,-37.6591,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-38.3708,-37.0585,13.4217,-0.0829,-0.0821,0.1800,1.6200,0.9600,0.0000,0.3926,0.3338,0.0017,996,1502,1527,1502,2008,1000,1505,1000,1000,1002,1005,1000,1017,0.0057,-0.0563,-0.0142,0.0006,-0.0116,0.9989,0.0605,-0.7280,-0.0571,0.7246,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9181,-257.7372,-0.4808,-4.9181,-257.7372,-0.4808,-37.7295,-37.6379,0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-38.3365,-37.0370,13.4012,-0.0829,-0.0000,0.1200,1.6200,0.6400,0.0000,0.3918,0.3334,0.0014,996,1502,1527,1502,2008,1000,1505,1000,1000,1002,1005,1000,1017,-0.0185,0.0382,0.0569,0.0020,-0.0134,1.0011,0.0597,-0.7266,-0.0569,0.7238,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9181,-257.7372,-0.4808,-4.9181,-257.7372,-0.4808,-37.6954,-37.6171,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-38.3023,-37.0151,13.3804,-0.0829,-0.0000,0.1200,1.6200,0.6400,0.0000,0.3915,0.3332,0.0016,996,1502,1527,1502,2008,1000,1505,1000,1000,1002,1005,1000,1017,-0.0274,0.0478,0.0059,0.0028,-0.0135,1.0001,0.0599,-0.7264,-0.0567,0.7231,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9181,-257.7372,-0.4808,-4.9181,-257.7372,-0.4808,-37.6611,-37.5956,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-38.2682,-36.9933,13.3595,0.0000,-0.0821,0.1200,1.6200,0.6400,0.0000,0.3912,0.3331,0.0016,996,1502,1527,1502,2008,1000,1505,1000,1000,1002,1005,1000,1017,-0.0226,0.0425,0.0005,0.0052,-0.0106,1.0018,0.0598,-0.7259,-0.0565,0.7226,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9181,-257.7372,-0.4808,-4.9181,-257.7372,-0.4808,-37.6273,-37.5745,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-38.2337,-36.9715,13.3385,0.0000,-0.0000,0.1200,1.6200,0.6400,0.0000,0.3909,0.3329,0.0016,996,1502,1527,1502,2008,1000,1505,1000,1000,1002,1005,1000,1017,-0.0034,0.0379,0.0024,0.0029,-0.0143,0.9992,0.0596,-0.7254,-0.0564,0.7221,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9181,-257.7372,-0.4808,-4.9181,-257.7372,-0.4808,-37.5925,-37.5529,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-38.1992,-36.9496,13.3177,-0.0829,-0.0821,0.1200,1.6200,0.6400,0.0000,0.3906,0.3327,0.0015,996,1502,1527,1502,2008,1000,1505,1000,1000,1002,1005,1000,1017,0.0023,0.0439,0.0473,0.0049,-0.0152,1.0043,0.0594,-0.7247,-0.0564,0.7218,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9181,-257.7372,-0.4808,-4.9181,-257.7372,-0.4808,-37.5581,-37.5310,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-38.1650,-36.9277,13.2976,-0.1657,-0.1642,0.1800,1.6200,0.9600,0.0000,0.3908,0.3325,0.0014,996,1502,1527,1502,2008,1000,1505,1000,1000,1002,1005,1000,1017,0.0271,0.0257,0.0710,0.0010,-0.0138,1.0042,0.0597,-0.7247,-0.0568,0.7219,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9181,-257.7372,-0.4808,-4.9181,-257.7372,-0.4808,-37.5240,-37.5092,0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-38.1307,-36.9055,13.2774,0.0000,-0.0821,0.1200,1.6200,0.6400,0.0000,0.3900,0.3323,0.0014,996,1502,1527,1502,2008,1000,1505,1000,1000,1002,1005,1000,1017,-0.0221,0.0178,0.0599,-0.0014,-0.0141,1.0045,0.0591,-0.7238,-0.0563,0.7210,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9181,-257.7372,-0.4808,-4.9181,-257.7372,-0.4808,-37.4904,-37.4870,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-38.0971,-36.8834,13.2573,-0.0829,-0.1642,0.1200,1.6200,0.6400,0.0000,0.3898,0.3322,0.0015,996,1502,1527,1502,2008,1000,1505,1000,1000,1002,1005,1000,1017,-0.0392,0.0091,0.0515,0.0025,-0.0132,1.0023,0.0591,-0.7234,-0.0561,0.7204,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9181,-257.7372,-0.4808,-4.9181,-257.7372,-0.4808,-37.4564,-37.4648,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
