roll_imu,pitch_imu,yaw_imu,alpha,beta,roll_des,pitch_des,yaw_des,throttle_des,roll_pid,pitch_pid,yaw_pid,radio_ch1,radio_ch2,radio_ch3,radio_ch4,radio_ch5,radio_ch6,radio_ch7,radio_ch8,radio_ch9,radio_ch10,radio_ch11,radio_ch12,radio_ch13,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,s1_command,s2_command,s3_command,s4_command,kp_roll,ki_roll,kd_roll,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,failsafeTriggered,kp_alphaRoll,ki_alphaRoll,kd_alphaRoll,kp_betaPitch,ki_betaPitch,kd_betaPitch,ripIMU_roll,ripIMU_pitch,ripRoll_des,ripPitch_des,error_alphaRoll,integral_alphaRoll,derivative_alphaRoll,error_betaPitch,integral_betaPitch,derivative_betaPitch
35.9935,38.2471,12.6943,0.1657,-0.0000,0.1200,1.6200,0.6400,0.0000,-0.3696,-0.3160,0.0016,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0567,0.0164,-0.0428,-0.0212,0.0147,1.0006,-0.0519,0.6839,0.0552,-0.6872,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.8927,35.1382,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.9604,38.2248,12.6729,0.0829,-0.0000,0.1200,1.6200,0.6400,0.0000,-0.3693,-0.3158,0.0016,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.1097,-0.0016,-0.0318,-0.0229,0.0145,1.0004,-0.0519,0.6835,0.0552,-0.6868,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.8574,35.1175,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.9271,38.2021,12.6520,0.0829,-0.0000,0.1200,1.6200,0.6400,0.0000,-0.3690,-0.3157,0.0015,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0854,0.0596,0.0091,-0.0194,0.0140,1.0000,-0.0519,0.6832,0.0548,-0.6862,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.8220,35.0975,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.8942,38.1799,12.6317,-0.0000,-0.0821,0.1200,1.6200,0.6400,0.0000,-0.3688,-0.3155,0.0017,998,1504,1528,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0961,0.0788,-0.0483,-0.0216,0.0153,0.9941,-0.0516,0.6826,0.0549,-0.6859,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.7864,35.0770,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.8613,38.1581,12.6108,0.0829,-0.0000,0.1200,1.6200,0.6400,0.0000,-0.3685,-0.3153,0.0017,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0996,0.0304,-0.0469,-0.0203,0.0128,0.9947,-0.0515,0.6820,0.0549,-0.6854,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.7509,35.0566,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.8282,38.1356,12.5899,-0.0829,-0.1642,0.1200,1.6200,0.6400,0.0000,-0.3681,-0.3150,0.0016,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0646,-0.0212,-0.0168,-0.0194,0.0130,0.9999,-0.0516,0.6816,0.0547,-0.6847,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.7151,35.0362,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.7941,38.1129,12.5685,0.0829,0.0821,0.1200,1.6200,0.6400,0.0000,-0.3678,-0.3149,0.0016,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0092,0.0216,-0.0364,-0.0222,0.0134,0.9964,-0.0513,0.6810,0.0546,-0.6843,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.6797,35.0158,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.7608,38.0899,12.5477,0.0829,-0.0000,0.1200,1.6200,0.6400,0.0000,-0.3676,-0.3147,0.0013,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0845,0.0263,0.0734,-0.0195,0.0152,0.9985,-0.0516,0.6809,0.0542,-0.6835,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.6447,34.9946,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.7281,38.0674,12.5272,-0.0000,0.0821,0.1200,1.6200,0.6400,0.0000,-0.3673,-0.3145,0.0014,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.1169,0.0414,0.0410,-0.0219,0.0121,0.9933,-0.0515,0.6805,0.0542,-0.6832,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.6095,34.9740,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.6954,38.0448,12.5068,0.0829,-0.0000,0.1200,1.6200,0.6400,0.0000,-0.3671,-0.3143,0.0016,998,1504,1528,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.1069,0.0412,-0.0220,-0.0197,0.0131,0.9984,-0.0512,0.6798,0.0543,-0.6829,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.5744,34.9530,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.6621,38.0224,12.4860,0.1657,-0.0000,0.1200,1.6200,0.6400,0.0000,-0.3667,-0.3140,0.0017,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0704,-0.0427,-0.0310,-0.0203,0.0122,0.9987,-0.0511,0.6790,0.0544,-0.6824,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.5388,34.9326,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.6287,37.9993,12.4647,0.1657,-0.0000,0.1200,1.6200,0.6400,0.0000,-0.3664,-0.3139,0.0015,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0638,0.0070,0.0249,-0.0216,0.0125,0.9991,-0.0511,0.6788,0.0540,-0.6817,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.5040,34.9116,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.5949,37.9761,12.4435,0.0829,0.0821,0.1200,1.6200,0.6400,0.0000,-0.3661,-0.3136,0.0017,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0287,-0.0295,-0.0471,-0.0206,0.0106,0.9964,-0.0508,0.6780,0.0542,-0.6814,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.4685,34.8909,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.5619,37.9532,12.4224,0.0829,-0.0000,0.1200,1.6200,0.6400,0.0000,-0.3659,-0.3134,0.0019,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0857,-0.0575,-0.0982,-0.0210,0.0138,0.9972,-0.0506,0.6774,0.0544,-0.6811,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.4333,34.8702,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.5284,37.9303,12.4009,0.0829,-0.0000,0.1200,1.6200,0.6400,0.0000,-0.3656,-0.3132,0.0018,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.1177,-0.0209,-0.0551,-0.0202,0.0120,1.0009,-0.0506,0.6771,0.0542,-0.6806,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.3976,34.8493,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.4953,37.9071,12.3797,0.0829,-0.0000,0.1200,1.6200,0.6400,0.0000,-0.3653,-0.3130,0.0013,998,1504,1528,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0601,-0.0162,0.0543,-0.0184,0.0129,0.9960,-0.0509,0.6770,0.0536,-0.6796,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.3627,34.8286,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.4624,37.8837,12.3591,0.0829,0.0821,0.1200,1.6200,0.6400,0.0000,-0.3651,-0.3128,0.0016,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.1285,-0.0158,-0.0159,-0.0237,0.0142,0.9933,-0.0506,0.6763,0.0539,-0.6795,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.3271,34.8082,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.4293,37.8612,12.3380,0.0829,0.0821,0.1200,1.6200,0.6400,0.0000,-0.3647,-0.3126,0.0017,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0943,-0.0146,-0.0262,-0.0213,0.0158,0.9998,-0.0505,0.6757,0.0538,-0.6790,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.2922,34.7876,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.3965,37.8384,12.3174,0.0829,-0.0000,0.1200,1.6200,0.6400,0.0000,-0.3645,-0.3125,0.0018,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.1007,0.0131,-0.0552,-0.0211,0.0124,1.0000,-0.0502,0.6752,0.0538,-0.6787,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.2571,34.7668,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.3630,37.8158,12.2961,-0.0000,-0.0000,0.1200,1.6200,0.6400,0.0000,-0.3642,-0.3122,0.0017,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0890,-0.0185,-0.0601,-0.0246,0.0147,0.9941,-0.0502,0.6747,0.0537,-0.6781,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.2217,34.7460,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.3297,37.7930,12.2744,-0.0000,0.0821,0.1200,1.6200,0.6400,0.0000,-0.3639,-0.3120,0.0018,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.1100,-0.0267,-0.0883,-0.0186,0.0140,0.9959,-0.0500,0.6741,0.0537,-0.6778,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.1866,34.7249,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.2962,37.7702,12.2527,0.1657,-0.0000,0.1200,1.6200,0.6400,0.0000,-0.3635,-0.3118,0.0016,998,1504,1528,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0515,-0.0361,0.0023,-0.0204,0.0110,1.0063,-0.0501,0.6738,0.0533,-0.6769,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.1513,34.7039,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.2630,37.7468,12.2324,-0.0000,-0.0000,0.1200,1.6200,0.6400,0.0000,-0.3632,-0.3117,0.0014,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0427,0.0221,0.0723,-0.0225,0.0151,1.0003,-0.0502,0.6736,0.0529,-0.6763,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.1155,34.6828,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.2293,37.7241,12.2116,0.0829,-0.0000,0.1200,1.6200,0.6400,0.0000,-0.3630,-0.3115,0.0017,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0476,0.0085,-0.0448,-0.0201,0.0131,1.0029,-0.0497,0.6727,0.0532,-0.6762,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.0806,34.6616,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.1961,37.7009,12.1903,-0.0000,-0.0821,0.1200,1.6200,0.6400,0.0000,-0.3627,-0.3112,0.0017,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0669,-0.0605,-0.0238,-0.0228,0.0143,1.0009,-0.0498,0.6722,0.0532,-0.6756,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.0454,34.6408,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.1629,37.6780,12.1695,0.0829,0.0821,0.1200,1.6200,0.6400,0.0000,-0.3624,-0.3112,0.0017,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0717,0.0664,-0.0480,-0.0195,0.0145,0.9964,-0.0495,0.6718,0.0530,-0.6753,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,38.0100,34.6200,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.1302,37.6556,12.1490,-0.0000,-0.0821,0.1200,1.6200,0.6400,0.0000,-0.3622,-0.3110,0.0017,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.1412,0.0651,-0.0348,-0.0210,0.0137,1.0004,-0.0495,0.6714,0.0530,-0.6749,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,37.9745,34.5989,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.0972,37.6326,12.1280,0.1657,-0.0000,0.1200,1.6200,0.6400,0.0000,-0.3618,-0.3107,0.0018,998,1504,1528,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0736,-0.0131,-0.0690,-0.0201,0.0142,0.9989,-0.0493,0.6707,0.0530,-0.6744,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,37.9393,34.5776,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.0638,37.6093,12.1068,0.0829,-0.0000,0.1200,1.6200,0.6400,0.0000,-0.3616,-0.3105,0.0015,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0960,0.0282,0.0402,-0.0208,0.0143,1.0002,-0.0495,0.6706,0.0526,-0.6736,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,37.9048,34.5563,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.0306,37.5866,12.0857,0.0829,-0.0821,0.1200,1.6200,0.6400,0.0000,-0.3613,-0.3102,0.0019,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0918,-0.0340,-0.0889,-0.0209,0.0153,0.9998,-0.0492,0.6697,0.0529,-0.6734,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,37.8695,34.5350,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
34.9976,37.5633,12.0648,0.0829,0.0821,0.1200,1.6200,0.6400,0.0000,-0.3610,-0.3100,0.0017,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0981,-0.0256,-0.0110,-0.0206,0.0139,0.9989,-0.0493,0.6694,0.0526,-0.6727,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,37.8343,34.5137,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
34.9645,37.5395,12.0441,0.0829,-0.0821,0.1200,1.6200,0.6400,0.0000,-0.3607,-0.3098,0.0016,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.0369,-0.0286,0.0090,-0.0194,0.0151,1.0006,-0.0492,0.6689,0.0524,-0.6721,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,37.7986,34.4923,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
34.9315,37.5164,12.0233,0.0829,-0.0000,0.1200,1.6200,0.6400,0.0000,-0.3605,-0.3097,0.0017,996,1502,1527,1502,2008,1000,1505,1000,1000,1004,1005,1000,1014,0.1089,0.0047,-0.0127,-0.0190,0.0139,1.0015,-0.0491,0.6685,0.0525,-0.6718,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-4.9132,-255.4314,-0.4764,-4.9132,-255.4314,-0.4764,37.7638,34.4715,0.0200,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
