roll_imu,pitch_imu,yaw_imu,alpha,beta,roll_des,pitch_des,yaw_des,throttle_des,roll_pid,pitch_pid,yaw_pid,radio_ch1,radio_ch2,radio_ch3,radio_ch4,radio_ch5,radio_ch6,radio_ch7,radio_ch8,radio_ch9,radio_ch10,radio_ch11,radio_ch12,radio_ch13,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,s1_command,s2_command,s3_command,s4_command,kp_roll,ki_roll,kd_roll,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,failsafeTriggered,kp_alphaRoll,ki_alphaRoll,kd_alphaRoll,kp_betaPitch,ki_betaPitch,kd_betaPitch,ripIMU_roll,ripIMU_pitch,ripRoll_des,ripPitch_des,error_alphaRoll,integral_alphaRoll,derivative_alphaRoll,error_betaPitch,integral_betaPitch,derivative_betaPitch
-4.3073,49.0609,-35.8567,0.3315,-0.3283,-0.1800,1.6200,0.6400,0.0000,0.0884,-0.4232,0.0072,996,1497,1527,1502,2008,1000,1505,1000,1000,1630,1005,1498,1014,5.4284,10.5283,3.0998,-0.0252,-0.1077,1.0622,0.5189,0.3275,-0.5044,-0.3420,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3350,-3.5000,-0.2490,-3.3350,-3.5000,-0.2490,6.6003,48.3417,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-4.2225,49.1404,-35.8248,0.2486,-0.4104,-0.1800,1.6200,0.6400,0.0000,0.0877,-0.4235,0.0085,996,1497,1527,1502,2008,1000,1505,1000,1000,1630,1005,1498,1014,5.4087,10.2637,2.6712,-0.0491,-0.0620,1.0657,0.5197,0.3273,-0.5027,-0.3443,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3350,-3.5000,-0.2490,-3.3350,-3.5000,-0.2490,6.5786,48.3280,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-4.1482,49.1990,-35.7949,0.2486,-0.4104,-0.1800,1.6200,0.6400,0.0000,0.0886,-0.4202,0.0094,996,1497,1527,1502,2008,1000,1505,1000,1000,1630,1005,1498,1014,4.2893,7.3672,2.3453,-0.0637,-0.0283,1.0475,0.5181,0.3222,-0.4994,-0.3410,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3350,-3.5000,-0.2490,-3.3350,-3.5000,-0.2490,6.5500,48.3191,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-4.0863,49.2235,-35.7593,0.1657,-0.4925,-0.1800,1.6200,0.6400,0.0000,0.0913,-0.4159,0.0088,996,1497,1527,1502,2008,1000,1505,1000,1000,1630,1005,1498,1014,1.8519,3.9484,2.5247,-0.0746,0.0081,1.0369,0.5160,0.3158,-0.4983,-0.3335,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3350,-3.5000,-0.2490,-3.3350,-3.5000,-0.2490,6.5212,48.3108,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-4.0368,49.2165,-35.7128,0.0000,-0.4925,-0.1800,1.6200,0.6400,0.0000,0.0921,-0.4126,0.0073,996,1497,1527,1502,2008,1000,1505,1000,1000,1630,1005,1498,1014,0.9023,1.4794,3.0200,-0.0746,0.0121,1.0571,0.5119,0.3132,-0.4974,-0.3278,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3350,-3.5000,-0.2490,-3.3350,-3.5000,-0.2490,6.5023,48.3063,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-3.9840,49.1913,-35.6581,0.1657,-0.4925,-0.1800,1.6200,0.6400,0.0000,0.0922,-0.4110,0.0067,998,1498,1528,1502,2008,1000,1505,1000,1000,1630,1005,1498,1014,0.4686,0.4612,3.2342,-0.0662,0.0225,1.0511,0.5099,0.3121,-0.4965,-0.3255,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3350,-3.5000,-0.2490,-3.3350,-3.5000,-0.2490,6.5001,48.3044,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-3.9342,49.1638,-35.6025,0.0000,-0.4925,-0.1800,1.6200,0.6400,0.0000,0.0914,-0.4112,0.0068,996,1497,1527,1502,2008,1000,1505,1000,1000,1630,1005,1498,1014,0.7152,0.7647,3.2079,-0.0358,0.0077,1.0225,0.5094,0.3129,-0.4958,-0.3265,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3350,-3.5000,-0.2490,-3.3350,-3.5000,-0.2490,6.5112,48.3085,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-3.8871,49.1414,-35.5500,0.0829,-0.4104,-0.1800,1.6200,0.6400,0.0000,0.0920,-0.4116,0.0077,996,1497,1527,1502,2008,1000,1505,1000,1000,1630,1005,1498,1014,0.0011,1.2586,2.9301,0.0042,0.0024,1.0088,0.5113,0.3120,-0.4959,-0.3273,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3350,-3.5000,-0.2490,-3.3350,-3.5000,-0.2490,6.5281,48.3185,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-3.8540,49.1214,-35.5033,0.0829,-0.5746,-0.1800,1.6200,0.6400,0.0000,0.0926,-0.4114,0.0083,996,1497,1527,1502,2008,1000,1505,1000,1000,1630,1005,1498,1014,-0.6670,1.2349,2.6748,0.0388,-0.0031,1.0028,0.5123,0.3105,-0.4957,-0.3272,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3350,-3.5000,-0.2490,-3.3350,-3.5000,-0.2490,6.5474,48.3307,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-3.8303,49.0958,-35.4582,0.0000,-0.3283,-0.1800,1.6200,0.6400,0.0000,0.0936,-0.4097,0.0089,996,1497,1527,1502,2008,1000,1505,1000,1000,1629,1005,1498,1014,-1.6138,0.1087,2.5221,0.0555,-0.0023,0.9936,0.5122,0.3072,-0.4945,-0.3250,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3305,-3.5000,-0.2490,-3.3305,-3.5000,-0.2490,6.5648,48.3403,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-3.8165,49.0562,-35.4173,-0.0829,-0.4104,-0.1800,1.6200,0.6400,0.0000,0.0939,-0.4076,0.0104,996,1497,1527,1502,2008,1000,1505,1000,1000,1629,1005,1498,1014,-1.9130,-1.2018,2.0275,0.0566,0.0094,1.0205,0.5119,0.3034,-0.4912,-0.3241,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3305,-3.5000,-0.2490,-3.3305,-3.5000,-0.2490,6.5818,48.3448,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-3.8070,49.0042,-35.3850,0.0829,-0.3283,-0.1800,1.6200,0.6400,0.0000,0.0930,-0.4060,0.0128,998,1498,1529,1502,2008,1000,1505,1000,1000,1630,1005,1498,1014,-1.3097,-2.1130,1.2260,0.0453,0.0234,1.0227,0.5118,0.3002,-0.4862,-0.3258,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3350,-3.5000,-0.2490,-3.3350,-3.5000,-0.2490,6.5981,48.3431,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-3.7977,48.9466,-35.3672,0.0829,-0.2462,-0.1800,1.6200,0.6400,0.0000,0.0913,-0.4054,0.0165,996,1497,1527,1502,2008,1000,1505,1000,1000,1630,1005,1498,1014,-0.0988,-2.1509,0.0422,0.0202,0.0447,1.0040,0.5133,0.2976,-0.4803,-0.3306,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3350,-3.5000,-0.2490,-3.3350,-3.5000,-0.2490,6.6110,48.3372,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-3.7956,48.8886,-35.3722,0.0829,-0.2462,-0.1800,1.6200,0.6400,0.0000,0.0907,-0.4049,0.0219,996,1497,1527,1502,2008,1000,1505,1000,1000,1630,1005,1498,1014,0.3696,-2.1662,-1.7249,-0.0044,0.0582,1.0173,0.5175,0.2923,-0.4738,-0.3361,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3350,-3.5000,-0.2490,-3.3350,-3.5000,-0.2490,6.6111,48.3305,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-3.8162,48.8288,-35.4076,0.0829,-0.1642,-0.1800,1.6200,0.6400,0.0000,0.0915,-0.4044,0.0284,996,1497,1527,1502,2008,1000,1505,1000,1000,1629,1005,1498,1014,-0.0625,-2.1386,-3.8705,-0.0083,0.0481,1.0158,0.5243,0.2846,-0.4675,-0.3414,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3305,-3.5000,-0.2490,-3.3305,-3.5000,-0.2490,6.5932,48.3228,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-3.8741,48.7657,-35.4782,0.0829,-0.1642,-0.1800,1.6200,0.6400,0.0000,0.0938,-0.4035,0.0343,996,1497,1527,1502,2008,1000,1505,1000,1000,1629,1005,1498,1014,-1.4701,-2.4647,-5.8437,0.0071,0.0186,1.0132,0.5315,0.2754,-0.4630,-0.3439,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3305,-3.5000,-0.2490,-3.3305,-3.5000,-0.2490,6.5513,48.3137,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-3.9694,48.6980,-35.5761,0.0829,-0.0821,-0.1800,1.6200,0.6400,0.0000,0.0968,-0.4024,0.0380,996,1497,1527,1502,2008,1000,1505,1000,1000,1629,1005,1498,1014,-3.1249,-2.8407,-7.1646,0.0147,0.0126,1.0299,0.5372,0.2676,-0.4612,-0.3435,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3305,-3.5000,-0.2490,-3.3305,-3.5000,-0.2490,6.4874,48.3014,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-4.0906,48.6253,-35.6832,0.2486,-0.0821,-0.1800,1.6200,0.6400,0.0000,0.1002,-0.4012,0.0385,998,1498,1529,1502,2008,1000,1505,1000,1000,1630,1005,1498,1014,-4.8754,-3.2505,-7.3521,0.0057,0.0293,1.0318,0.5399,0.2625,-0.4629,-0.3396,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3305,-3.5000,-0.2490,-3.3305,-3.5000,-0.2490,6.4144,48.2847,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-4.2207,48.5466,-35.7851,0.2486,-0.0821,-0.1800,1.6200,0.6400,0.0000,0.1028,-0.3999,0.0364,996,1497,1527,1502,2008,1000,1505,1000,1000,1630,1005,1498,1014,-6.0165,-3.7203,-6.6649,-0.0113,0.0539,1.0363,0.5391,0.2607,-0.4663,-0.3335,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3350,-3.5000,-0.2490,-3.3350,-3.5000,-0.2490,6.3458,48.2633,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-4.3456,48.4725,-35.8706,0.3315,-0.0000,-0.1800,1.6200,0.6400,0.0000,0.1038,-0.4010,0.0330,996,1497,1527,1502,2008,1000,1505,1000,1000,1630,1005,1498,1014,-5.9716,-2.4562,-5.5501,-0.0245,0.0520,1.0182,0.5378,0.2641,-0.4717,-0.3302,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3350,-3.5000,-0.2490,-3.3350,-3.5000,-0.2490,6.2866,48.2376,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-4.4499,48.4245,-35.9403,0.4144,-0.0000,-0.1800,1.6200,0.6400,0.0000,0.1031,-0.4047,0.0299,996,1497,1527,1502,2008,1000,1505,1000,1000,1630,1005,1498,1014,-4.7576,0.6823,-4.4495,-0.0437,0.0284,0.9946,0.5377,0.2717,-0.4779,-0.3314,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3350,-3.5000,-0.2490,-3.3350,-3.5000,-0.2490,6.2396,48.2080,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-4.5316,48.4084,-36.0012,0.3315,-0.0000,-0.1800,1.6200,0.6400,0.0000,0.1013,-0.4085,0.0279,996,1497,1527,1502,2008,1000,1505,1000,1000,1629,1005,1498,1014,-2.8374,3.6741,-3.7590,-0.0540,0.0101,0.9759,0.5377,0.2793,-0.4819,-0.3351,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3305,-3.5000,-0.2490,-3.3305,-3.5000,-0.2490,6.1985,48.1775,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-4.5972,48.4229,-36.0611,0.3315,-0.0821,-0.1800,1.6200,0.6400,0.0000,0.1004,-0.4117,0.0277,996,1497,1527,1502,2008,1000,1505,1000,1000,1629,1005,1498,1014,-1.7054,6.0118,-3.6736,-0.0683,0.0048,0.9514,0.5398,0.2836,-0.4844,-0.3391,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3305,-3.5000,-0.2490,-3.3305,-3.5000,-0.2490,6.1588,48.1491,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-4.6520,48.4497,-36.1218,0.4144,-0.0821,-0.1800,1.6200,0.6400,0.0000,0.0994,-0.4123,0.0273,998,1498,1528,1502,2008,1000,1505,1000,1000,1629,1005,1498,1014,-0.6007,6.2528,-3.5421,-0.0626,-0.0047,0.9340,0.5389,0.2856,-0.4844,-0.3402,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3305,-3.5000,-0.2490,-3.3305,-3.5000,-0.2490,6.1185,48.1242,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-4.6896,48.4738,-36.1770,0.4144,-0.0821,-0.1800,1.6200,0.6400,0.0000,0.0978,-0.4116,0.0253,996,1497,1527,1502,2008,1000,1505,1000,1000,1629,1005,1498,1014,0.8536,5.5855,-2.8926,-0.0532,-0.0175,0.9518,0.5346,0.2885,-0.4841,-0.3391,0.8627,0.2400,0.1321,0.8627,0.2400,0.1321,0.3000,0.0600,0.0002,0,-3.3305,-3.5000,-0.2490,-3.3305,-3.5000,-0.2490,6.0793,48.1038,-0.0300,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
