0.0223,0.0412000000000001,-0.8044,-11.2317,-8.6308,-6.6416
0.0235,0.0307000000000001,-0.83,-7.3058,-1.7203,-14.882
0.0303,0.0355000000000001,-0.8286,-2.2484,2.5193,0.479
0.0329,0.0374000000000001,-0.8326,-1.623,2.5916,0.9175
0.0345,0.0322000000000001,-0.839,-2.1825,2.1355,0.9321
0.035,0.0282000000000001,-0.8327,-2.5499,1.5627,1.0595
0.0302,0.0331000000000001,-0.823,-3.0559,0.3762,0.9809
0.0293,0.0335000000000001,-0.8276,-3.0266,0.4004,0.9591
0.0217,0.0405000000000001,-0.8394,-2.7812,1.1191,0.8048
0.0229,0.0362000000000001,-0.8332,-2.4272,1.5206,0.849
0.0244,0.0455000000000001,-0.8271,-1.578,1.4718,0.8649
0.0204,0.0199000000000001,-0.8384,-1.8829,1.837,0.9657
0.0273,0.0308000000000001,-0.8466,-1.9945,2.5333,0.7398
0.0349,0.0285000000000001,-0.8403,-2.8637,3.3135,0.926
0.0349,0.0236000000000001,-0.8274,-3.0916,2.849,0.7743
0.0438,0.0609000000000001,-0.8132,-0.5326,1.5807,0.767
0.0175,0.0223000000000001,-0.8166,-3.7198,-1.7615,1.2522
0.0044,0.00660000000000011,-0.8624,-4.8364,-1.0586,2.0294
0.0049,0.0378000000000001,-0.8555,-4.0114,4.1658,0.904000000000001
0.0244,0.0537000000000001,-0.8659,-5.196,6.7281,1.3425
0.0624,0.0435000000000001,-0.7881,-1.2998,4.7758,1.5981
0.0516,0.0445000000000001,-0.8004,-0.2932,0.1795,0.8926
0.0222,0.0254000000000001,-0.8212,-3.022,-3.5618,1.0052
0.0085,0.0226000000000001,-0.8896,-2.8623,-0.3641,0.563
0.0075,0.0338000000000001,-0.858,-2.7131,4.3896,1.1813
0.018,0.0310000000000001,-0.8091,-2.6583,4.7286,1.5733
0.0297,0.0335000000000001,-0.8297,-2.5802,2.7086,1.1204
0.0408,0.0375000000000001,-0.8329,-3.5408,1.6875,0.9627
0.0389,0.0417000000000001,-0.8428,-3.6018,1.7328,1.0712
0.0328,0.0419000000000001,-0.8294,-2.101,1.4704,1.2127
0.0178,0.0368000000000001,-0.8162,-1.8154,-0.2138,1.1046
0.0146,0.0320000000000001,-0.8583,-2.4772,0.5927,0.8663
0.0205,0.0336000000000001,-0.8733,-2.7386,4.387,0.918800000000001
0.0306,0.0384000000000001,-0.8255,-2.8082,5.024,1.2005
0.039,0.0332000000000001,-0.8016,-3.0582,1.9658,1.2981
0.0347,0.0344000000000001,-0.8237,-3.3637,-0.679,1.2146
0.0173,0.0429000000000001,-0.8474,-3.0202,-0.2994,1.0584
0.0135,0.0410000000000001,-0.8599,-2.1324,2.7241,1.1388
0.0247,0.0350000000000001,-0.8238,-1.9331,3.9683,0.9152
0.0329,0.0308000000000001,-0.8196,-2.9781,2.7411,0.8781
0.0338,0.0370000000000001,-0.8348,-3.0733,1.6138,1.0972
0.0317,0.0382000000000001,-0.8347,-2.7382,1.245,1.3234
0.0251,0.0340000000000001,-0.8389,-3.0242,1.6082,1.2375
0.0257,0.0362000000000001,-0.833,-3.1755,1.7465,0.992
0.025,0.0394000000000001,-0.8398,-2.8135,1.8672,1.0324
0.0253,0.0399000000000001,-0.8408,-1.9056,2.4999,1.0959
0.0289,0.0303000000000001,-0.8288,-2.1592,2.8599,1.0724
0.0313,0.0275000000000001,-0.8238,-3.2103,2.0168,1.1348
0.0305,0.0342000000000001,-0.8272,-3.4533,1.0823,1.1312
0.0256,0.0387000000000001,-0.8377,-2.6445,1.071,1.2067
0.0232,0.0350000000000001,-0.8483,-2.4794,1.8888,1.2942
0.0269,0.0319000000000001,-0.8367,-2.7787,2.898,1.0471
0.03,0.0371000000000001,-0.8256,-2.8781,2.8421,0.9795
0.0295,0.0369000000000001,-0.8322,-2.621,1.8979,1.0888
0.0298,0.0322000000000001,-0.8318,-2.3634,1.1125,1.1682
0.0218,0.0359000000000001,-0.8326,-2.8846,1.2168,1.2087
0.0207,0.0398000000000001,-0.8416,-3.2486,1.9308,1.163
0.0228,0.0399000000000001,-0.8379,-2.9008,2.7106,1.0729
0.0303,0.0371000000000001,-0.8326,-2.5978,2.6144,1.0954
0.0333,0.0379000000000001,-0.8347,-2.4996,1.9076,1.0783
0.0307,0.0353000000000001,-0.8252,-2.683,1.3446,1.0049
0.0282,0.0387000000000001,-0.8324,-2.7738,1.3342,1.0306
0.0236,0.0342000000000001,-0.838,-2.7545,1.9645,1.1445
0.0232,0.0390000000000001,-0.8371,-2.668,2.2085,1.1781
0.0276,0.0340000000000001,-0.8369,-2.9674,2.2327,1.1573
0.0261,0.0332000000000001,-0.8366,-2.8448,2.2584,1.1742
0.0316,0.0353000000000001,-0.8315,-2.5813,2.0844,1.143
0.0306,0.0343000000000001,-0.828,-2.6273,1.4643,1.122
0.0288,0.0369000000000001,-0.8352,-2.5533,1.3491,1.1291
0.0211,0.0383000000000001,-0.8431,-2.6936,1.8083,1.1159
0.0254,0.0372000000000001,-0.8352,-2.8885,2.4689,1.0348
0.0296,0.0358000000000001,-0.8331,-2.7354,2.6226,1.1404
0.0287,0.0347000000000001,-0.8306,-2.7443,2.0968,1.1028
0.0306,0.0337000000000001,-0.831,-2.8617,1.46,1.1748
0.0246,0.0382000000000001,-0.8428,-2.7399,1.6037,1.0649
0.0229,0.0359000000000001,-0.8382,-2.6316,1.9745,1.0854
0.024,0.0357000000000001,-0.8364,-2.6749,2.1663,1.128
0.0307,0.0328000000000001,-0.8269,-2.7247,2.24,1.1794
0.0273,0.0349000000000001,-0.8395,-2.7446,2.0717,1.1167
0.0276,0.0369000000000001,-0.8381,-2.7243,1.8736,1.1378
0.0264,0.0358000000000001,-0.8336,-2.751,1.7679,1.1511
0.0281,0.0376000000000001,-0.8348,-2.7584,1.7758,1.0899
0.0259,0.0347000000000001,-0.839,-2.6874,1.9602,1.0426
0.0253,0.0321000000000001,-0.837,-2.6107,2.1813,1.158
0.027,0.0359000000000001,-0.8312,-2.6742,2.1652,1.137
0.0288,0.0327000000000001,-0.8308,-2.8768,1.964,1.1611
0.0275,0.0374000000000001,-0.8396,-2.9371,1.8218,1.0928
0.0262,0.0369000000000001,-0.8334,-2.8075,1.8055,1.1121
0.0292,0.0318000000000001,-0.8388,-2.7046,1.9568,1.1193
0.0277,0.0328000000000001,-0.8347,-2.803,2.2088,1.0356
0.0267,0.0363000000000001,-0.8364,-2.6849,2.0632,1.0605
0.0281,0.0305000000000001,-0.8368,-2.6862,1.8512,1.1095
0.0226,0.0326000000000001,-0.8348,-2.7642,1.8352,1.1722
0.0236,0.0315000000000001,-0.8353,-2.8243,1.7878,1.1226
0.0248,0.0391000000000001,-0.8405,-2.8555,1.9727,1.142
0.0277,0.0337000000000001,-0.8283,-2.7203,2.1345,1.1634
0.0278,0.0331000000000001,-0.8382,-2.6952,2.0263,1.0446
