roll_imu,pitch_imu,yaw_imu,alpha,beta,roll_des,pitch_des,yaw_des,throttle_des,roll_pid,pitch_pid,yaw_pid,radio_ch1,radio_ch2,radio_ch3,radio_ch4,radio_ch5,radio_ch6,radio_ch7,radio_ch8,radio_ch9,radio_ch10,radio_ch11,radio_ch12,radio_ch13,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,s1_command,s2_command,s3_command,s4_command,kp_roll,ki_roll,kd_roll,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,failsafeTriggered,kp_alphaRoll,ki_alphaRoll,kd_alphaRoll,kp_betaPitch,ki_betaPitch,kd_betaPitch
0.0000,0.0000,0.0000,9.0171,-2.5714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,998,1504,1504,1501,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
12.7774,11.5727,1.3194,-0.1371,-0.0000,0.1200,0.1200,0.0000,0.0000,-0.0301,-0.0252,0.0005,996,1502,1502,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.2496,-0.1641,0.0057,-0.0179,0.0192,0.9470,-0.0043,0.0547,0.0054,-0.0558,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
12.7471,11.5418,1.3128,-0.2057,-0.0686,0.1200,0.1200,0.0000,0.0000,-0.0301,-0.0251,0.0003,996,1502,1502,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.3941,-0.2356,0.0774,-0.0190,0.0208,0.9843,-0.0046,0.0548,0.0053,-0.0555,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
12.7170,11.5085,1.3053,-0.1371,-0.0000,0.1200,0.1200,0.0000,0.0000,-0.0300,-0.0250,0.0007,996,1502,1502,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.5161,-0.2526,-0.0536,-0.0142,0.0195,0.9901,-0.0043,0.0543,0.0058,-0.0558,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
12.6876,11.4756,1.2975,-0.2057,-0.1371,0.2400,0.2400,0.3200,0.0000,-0.0298,-0.0247,0.0028,997,1503,1503,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.6081,-0.1664,-0.0814,-0.0119,0.0206,0.9915,-0.0023,0.0517,0.0078,-0.0572,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
12.6591,11.4432,1.2883,0.0000,0.0686,0.1200,0.1200,0.0000,0.0000,-0.0300,-0.0249,0.0010,996,1502,1502,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.6276,-0.1905,-0.1546,-0.0176,0.0186,0.9937,-0.0041,0.0538,0.0061,-0.0558,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
12.6310,11.4109,1.2792,-0.0686,-0.0000,0.1200,0.1200,0.0000,0.0000,-0.0299,-0.0248,0.0012,996,1502,1502,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.6435,-0.1362,-0.1961,-0.0162,0.0227,0.9891,-0.0039,0.0535,0.0063,-0.0559,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
12.6018,11.3788,1.2698,-0.0686,-0.0000,0.1200,0.1200,0.0000,0.0000,-0.0298,-0.0248,0.0010,996,1502,1502,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.6062,-0.1186,-0.1357,-0.0147,0.0243,0.9923,-0.0041,0.0536,0.0060,-0.0556,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
12.5727,11.3459,1.2613,-0.0686,-0.0686,0.1200,0.1200,0.0000,0.0000,-0.0297,-0.0246,0.0008,996,1502,1502,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.4874,-0.2175,-0.0865,-0.0136,0.0274,0.9881,-0.0042,0.0535,0.0059,-0.0552,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
12.5429,11.3138,1.2540,-0.1371,-0.0000,0.1200,0.1200,0.0000,0.0000,-0.0296,-0.0246,0.0007,996,1502,1502,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.4739,-0.0832,-0.0304,-0.0143,0.0234,0.9868,-0.0043,0.0536,0.0057,-0.0550,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
