roll_imu,pitch_imu,yaw_imu,alpha,beta,roll_des,pitch_des,yaw_des,throttle_des,roll_pid,pitch_pid,yaw_pid,radio_ch1,radio_ch2,radio_ch3,radio_ch4,radio_ch5,radio_ch6,radio_ch7,radio_ch8,radio_ch9,radio_ch10,radio_ch11,radio_ch12,radio_ch13,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,s1_command,s2_command,s3_command,s4_command,kp_roll,ki_roll,kd_roll,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,failsafeTriggered,kp_alphaRoll,ki_alphaRoll,kd_alphaRoll,kp_betaPitch,ki_betaPitch,kd_betaPitch
0.0000,0.0000,0.0000,-7.9886,18.6857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,998,1504,1501,1502,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
64.5597,38.6056,24.5549,17.4857,-20.7771,0.1200,0.0000,0.6400,0.0000,-0.1447,-0.0849,0.0079,996,1502,1500,1502,1000,1000,1505,1000,1000,1505,1503,1407,1505,1.3809,-0.4712,-0.0852,-0.0218,0.0216,0.9493,-0.0519,0.2217,0.0677,-0.2374,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
64.5355,38.5960,24.5285,17.4171,-20.7771,0.1200,0.0000,0.6400,0.0000,-0.1445,-0.0849,0.0073,996,1502,1500,1502,1000,1000,1505,1000,1000,1505,1503,1407,1505,1.0681,-0.4312,0.1011,-0.0184,0.0243,0.9872,-0.0523,0.2220,0.0670,-0.2367,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
64.5073,38.5850,24.5039,17.4171,-20.5714,0.1800,0.0000,0.6400,0.0000,-0.1440,-0.0849,0.0073,996,1502,1500,1502,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.4651,-0.2265,0.1170,-0.0167,0.0207,0.9909,-0.0518,0.2217,0.0664,-0.2363,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
64.4743,38.5749,24.4832,17.4171,-20.5714,0.1200,0.0000,0.6400,0.0000,-0.1438,-0.0851,0.0071,996,1502,1500,1502,1000,1000,1505,1000,1000,1505,1503,1407,1505,-0.2345,0.0879,0.2097,-0.0167,0.0182,0.9879,-0.0517,0.2218,0.0658,-0.2359,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
64.4350,38.5665,24.4645,17.5543,-20.5029,0.1200,0.0000,0.6400,0.0000,-0.1434,-0.0851,0.0076,996,1502,1500,1502,1000,1000,1505,1000,1000,1505,1503,1407,1505,-0.8686,0.2009,0.0480,-0.0191,0.0160,0.9845,-0.0508,0.2209,0.0659,-0.2361,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
64.3912,38.5598,24.4465,17.4857,-20.5029,0.1200,0.0000,0.6400,0.0000,-0.1431,-0.0851,0.0079,996,1502,1500,1502,1000,1000,1505,1000,1000,1505,1503,1407,1505,-1.3111,0.2603,-0.0527,-0.0183,0.0205,0.9897,-0.0501,0.2203,0.0659,-0.2361,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
64.3428,38.5541,24.4270,17.4857,-20.5029,0.1200,0.0000,0.6400,0.0000,-0.1429,-0.0851,0.0084,996,1502,1500,1502,1000,1000,1505,1000,1000,1505,1503,1407,1505,-1.5185,0.1759,-0.2132,-0.0220,0.0191,0.9906,-0.0495,0.2196,0.0662,-0.2363,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
64.2931,38.5484,24.4067,17.4171,-20.4343,0.1200,0.0000,0.6400,0.0000,-0.1428,-0.0851,0.0081,996,1502,1500,1502,1000,1000,1505,1000,1000,1505,1503,1407,1505,-1.5119,0.2186,-0.1488,-0.0200,0.0150,0.9938,-0.0497,0.2198,0.0659,-0.2360,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
64.2446,38.5425,24.3870,17.4171,-20.4343,0.1800,0.0000,0.6400,0.0000,-0.1427,-0.0850,0.0080,996,1502,1500,1502,1000,1000,1505,1000,1000,1505,1503,1407,1505,-1.3106,0.1626,-0.1032,-0.0184,0.0121,0.9899,-0.0497,0.2197,0.0657,-0.2357,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
64.1986,38.5352,24.3660,17.4857,-20.4343,0.1200,0.0000,0.6400,0.0000,-0.1429,-0.0849,0.0076,996,1502,1500,1502,2008,1000,1505,1000,1000,1505,1503,1407,1505,-0.9588,-0.0406,0.0293,-0.0217,0.0106,0.9948,-0.0504,0.2202,0.0655,-0.2354,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
64.1557,38.5264,24.3437,17.4857,-20.3657,0.1200,0.0000,0.6400,0.0000,-0.1429,-0.0849,0.0072,996,1502,1500,1502,2008,1000,1505,1000,1000,1505,1503,1407,1505,-0.5639,-0.1138,0.1449,-0.0209,0.0097,0.9905,-0.0508,0.2206,0.0653,-0.2350,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
64.1160,38.5161,24.3206,17.4857,-20.3657,0.1200,0.0000,0.6400,0.0000,-0.1430,-0.0848,0.0074,996,1502,1500,1502,2008,1000,1505,1000,1000,1505,1503,1407,1505,-0.2599,-0.2039,0.1304,-0.0189,0.0107,0.9912,-0.0508,0.2204,0.0656,-0.2352,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
64.0787,38.5057,24.2966,17.4857,-20.2971,0.1200,0.0000,0.6400,0.0000,-0.1430,-0.0847,0.0071,996,1502,1500,1502,2008,1000,1505,1000,1000,1505,1503,1407,1505,-0.0101,-0.2697,0.1843,-0.0198,0.0144,0.9881,-0.0511,0.2206,0.0654,-0.2349,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
64.0427,38.4941,24.2728,17.4857,-20.2971,0.1200,0.0000,0.6400,0.0000,-0.1430,-0.0847,0.0071,996,1502,1500,1502,2008,1000,1505,1000,1000,1505,1503,1407,1505,0.0393,-0.2611,0.2060,-0.0190,0.0114,0.9855,-0.0511,0.2206,0.0654,-0.2348,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
