roll_imu,pitch_imu,yaw_imu,alpha,beta,roll_des,pitch_des,yaw_des,throttle_des,roll_pid,pitch_pid,yaw_pid,radio_ch1,radio_ch2,radio_ch3,radio_ch4,radio_ch5,radio_ch6,radio_ch7,radio_ch8,radio_ch9,radio_ch10,radio_ch11,radio_ch12,radio_ch13,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,s1_command,s2_command,s3_command,s4_command,kp_roll,ki_roll,kd_roll,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,failsafeTriggered,kp_alphaRoll,ki_alphaRoll,kd_alphaRoll,kp_betaPitch,ki_betaPitch,kd_betaPitch
0.0000,0.0000,0.0000,8.9486,-2.7086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,998,1504,1501,1501,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-0.3000,-100.0000,-0.0010,-0.3000,-100.0000,-0.0010
-115.0129,20.3259,-31.3893,-0.2743,0.3429,0.1200,0.0000,0.0000,0.0000,0.2561,-0.0449,0.0059,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,-0.6776,0.1722,0.0321,-0.0114,-0.0364,0.9539,0.3069,-0.2171,-0.2951,0.2053,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-115.0045,20.3278,-31.3848,-0.2743,0.2743,0.1200,0.0000,0.0000,0.0000,0.2561,-0.0449,0.0059,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,-0.6800,0.1506,0.0292,-0.0104,-0.0374,0.9892,0.3068,-0.2171,-0.2951,0.2053,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.9957,20.3295,-31.3808,-0.2743,0.3429,0.1200,0.0000,0.0000,0.0000,0.2561,-0.0449,0.0059,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,-0.6724,0.1177,-0.0017,-0.0121,-0.0360,0.9909,0.3068,-0.2171,-0.2950,0.2053,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.9856,20.3317,-31.3758,-0.3429,0.2743,0.1200,0.0000,0.0000,0.0000,0.2560,-0.0448,0.0060,998,1504,1501,1501,1000,1000,1505,1000,1000,1505,1503,1407,1505,-0.4997,0.0080,-0.0247,-0.0117,-0.0361,0.9881,0.3068,-0.2172,-0.2947,0.2051,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.9740,20.3345,-31.3698,-0.2057,0.2743,0.1200,0.0000,0.0000,0.0000,0.2559,-0.0448,0.0058,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,-0.4046,-0.0217,0.0494,-0.0108,-0.0390,0.9890,0.3065,-0.2169,-0.2949,0.2053,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.9615,20.3377,-31.3633,-0.2057,0.2743,0.1200,0.0000,0.0000,0.0000,0.2558,-0.0448,0.0058,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,-0.3499,-0.0426,0.0470,-0.0096,-0.0368,0.9916,0.3065,-0.2169,-0.2948,0.2052,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.9485,20.3406,-31.3574,-0.2743,0.2743,0.1200,0.0000,0.0000,0.0000,0.2558,-0.0448,0.0055,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,-0.3235,-0.0144,0.1455,-0.0107,-0.0388,0.9891,0.3061,-0.2164,-0.2952,0.2055,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.9348,20.3442,-31.3522,-0.2743,0.2743,0.1200,0.0000,0.0000,0.0000,0.2557,-0.0449,0.0055,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,-0.1845,0.0266,0.1507,-0.0119,-0.0395,0.9903,0.3061,-0.2164,-0.2950,0.2053,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.9200,20.3476,-31.3467,-0.3429,0.2743,0.1200,0.0000,0.0000,0.0000,0.2556,-0.0448,0.0059,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,-0.0916,-0.0750,0.0349,-0.0116,-0.0409,0.9909,0.3063,-0.2167,-0.2946,0.2049,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.9038,20.3500,-31.3401,-0.2743,0.2743,0.1200,0.0000,0.0000,0.0000,0.2555,-0.0448,0.0062,998,1504,1501,1501,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.0588,-0.1282,-0.0723,-0.0140,-0.0379,0.9931,0.3065,-0.2169,-0.2942,0.2046,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.8863,20.3531,-31.3324,-0.2743,0.2743,0.1200,0.0000,0.0000,0.0000,0.2555,-0.0447,0.0060,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.0684,-0.2978,-0.0286,-0.0109,-0.0397,0.9899,0.3062,-0.2168,-0.2942,0.2047,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.8684,20.3562,-31.3235,-0.2743,0.2743,0.1200,0.0000,0.0000,0.0000,0.2555,-0.0447,0.0061,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.0751,-0.2665,-0.0741,-0.0091,-0.0382,0.9898,0.3063,-0.2168,-0.2941,0.2046,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.8500,20.3592,-31.3147,-0.2057,0.3429,0.1200,0.0000,0.0000,0.0000,0.2554,-0.0448,0.0063,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.0997,-0.2320,-0.1038,-0.0098,-0.0386,0.9875,0.3065,-0.2169,-0.2939,0.2043,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.8320,20.3617,-31.3074,-0.2743,0.2743,0.1200,0.0000,0.0000,0.0000,0.2554,-0.0448,0.0061,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.0923,-0.1068,-0.0398,-0.0113,-0.0392,0.9904,0.3063,-0.2166,-0.2941,0.2045,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.8130,20.3647,-31.3007,-0.2057,0.2743,0.1200,0.0000,0.0000,0.0000,0.2552,-0.0449,0.0060,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.3215,-0.0063,0.0072,-0.0124,-0.0408,0.9944,0.3061,-0.2163,-0.2941,0.2044,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.7929,20.3672,-31.2953,-0.3429,0.2743,0.1200,0.0000,0.0000,0.0000,0.2551,-0.0449,0.0061,998,1504,1501,1501,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.4047,-0.0105,-0.0461,-0.0128,-0.0370,0.9902,0.3061,-0.2164,-0.2939,0.2042,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.7710,20.3691,-31.2895,-0.3429,0.2743,0.1200,0.0000,0.0000,0.0000,0.2550,-0.0449,0.0062,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.5485,-0.0445,-0.0660,-0.0105,-0.0407,0.9932,0.3061,-0.2163,-0.2937,0.2040,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.7480,20.3711,-31.2837,-0.2743,0.3429,0.1200,0.0000,0.0000,0.0000,0.2549,-0.0449,0.0061,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.6916,0.0536,-0.0436,-0.0114,-0.0375,0.9900,0.3060,-0.2161,-0.2937,0.2039,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.7243,20.3723,-31.2781,-0.2743,0.2057,0.1200,0.0000,0.0000,0.0000,0.2548,-0.0449,0.0064,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.7378,0.0810,-0.1440,-0.0125,-0.0384,0.9906,0.3062,-0.2163,-0.2934,0.2035,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.7008,20.3716,-31.2735,-0.3429,0.2743,0.1200,0.0000,0.0000,0.0000,0.2548,-0.0450,0.0066,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.7320,0.2639,-0.2186,-0.0093,-0.0431,0.9929,0.3064,-0.2164,-0.2932,0.2032,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.6768,20.3712,-31.2695,-0.2743,0.2743,0.1200,0.0000,0.0000,0.0000,0.2547,-0.0450,0.0064,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.8733,0.3092,-0.1500,-0.0111,-0.0399,0.9878,0.3061,-0.2161,-0.2933,0.2032,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.6522,20.3707,-31.2658,-0.1371,0.2057,0.1200,0.0000,0.0000,0.0000,0.2546,-0.0450,0.0066,998,1504,1501,1501,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.8725,0.3265,-0.1896,-0.0110,-0.0389,0.9897,0.3062,-0.2161,-0.2931,0.2030,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.6279,20.3704,-31.2626,-0.2057,0.2743,0.1200,0.0000,0.0000,0.0000,0.2546,-0.0450,0.0064,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.8565,0.3160,-0.1349,-0.0100,-0.0397,0.9936,0.3060,-0.2159,-0.2932,0.2031,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.6038,20.3709,-31.2592,-0.2743,0.3429,0.1200,0.0000,0.0000,0.0000,0.2545,-0.0450,0.0061,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.8371,0.2705,-0.0384,-0.0110,-0.0345,0.9929,0.3057,-0.2157,-0.2934,0.2034,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.5790,20.3710,-31.2560,-0.2743,0.2743,0.1200,0.0000,0.0000,0.0000,0.2545,-0.0450,0.0063,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.8220,0.2904,-0.1359,0.0043,-0.0576,0.9889,0.3058,-0.2157,-0.2933,0.2032,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.5568,20.3809,-31.2587,-0.2057,0.2057,0.1200,0.0000,0.0000,0.0000,0.2547,-0.0449,0.0012,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.3101,0.0575,1.6076,-0.0164,-0.0409,0.9896,0.3008,-0.2109,-0.2985,0.2086,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.5344,20.3909,-31.2594,-0.2743,0.2743,0.1200,0.0000,0.0000,0.0000,0.2543,-0.0452,0.0081,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,1.0902,0.5654,-0.5392,-0.0242,-0.0414,0.9827,0.3076,-0.2172,-0.2914,0.2010,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.5072,20.3700,-31.2496,-0.2743,0.2743,0.1200,0.0000,0.0000,0.0000,0.2545,-0.0452,0.0141,998,1504,1501,1501,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.3656,0.6833,-2.7539,-0.0030,-0.0333,0.9993,0.3139,-0.2235,-0.2856,0.1952,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.4849,20.3532,-31.2447,-0.2743,0.2743,0.1200,0.0000,0.0000,0.0000,0.2542,-0.0452,0.0059,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.9051,0.8739,-0.1565,-0.0141,-0.0371,0.9916,0.3054,-0.2149,-0.2936,0.2031,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.4622,20.3652,-31.2469,-0.2057,0.2743,0.1200,0.0000,0.0000,0.0000,0.2543,-0.0449,0.0022,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.6405,0.0429,1.3188,-0.0055,-0.0279,0.9860,0.3014,-0.2116,-0.2970,0.2072,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.4367,20.3670,-31.2461,-0.2743,0.3429,0.1200,0.0000,0.0000,0.0000,0.2541,-0.0451,0.0091,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,1.0451,0.4152,-0.9611,-0.0204,-0.0328,0.9914,0.3083,-0.2181,-0.2900,0.1999,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.4078,20.3581,-31.2376,-0.2057,0.3429,0.1200,0.0000,0.0000,0.0000,0.2540,-0.0450,0.0072,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.9600,0.3740,-0.4952,-0.0133,-0.0367,0.9996,0.3063,-0.2162,-0.2919,0.2018,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.3823,20.3652,-31.2363,-0.2743,0.2057,0.1200,0.0000,0.0000,0.0000,0.2540,-0.0449,0.0018,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.9710,-0.0715,1.3502,-0.0228,-0.0329,0.9820,0.3006,-0.2109,-0.2970,0.2073,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.3541,20.3760,-31.2336,-0.2057,0.2743,0.1200,0.0000,0.0000,0.0000,0.2538,-0.0450,0.0066,998,1504,1501,1501,1000,1000,1505,1000,1000,1505,1503,1407,1505,1.1772,0.2921,-0.0842,-0.0084,-0.0336,0.9866,0.3054,-0.2154,-0.2923,0.2022,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.3309,20.3703,-31.2261,-0.2057,0.2743,0.1200,0.0000,0.0000,0.0000,0.2541,-0.0450,0.0083,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.3437,0.2871,-0.8130,-0.0119,-0.0499,1.0036,0.3075,-0.2174,-0.2909,0.2008,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.3092,20.3713,-31.2222,-0.2057,0.3429,0.1200,0.0000,0.0000,0.0000,0.2540,-0.0450,0.0036,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,0.4652,0.2530,0.7250,-0.0139,-0.0443,0.9795,0.3027,-0.2127,-0.2954,0.2054,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
-114.2937,20.3833,-31.2188,-0.2057,0.2743,0.1200,0.0000,0.0000,0.0000,0.2543,-0.0448,0.0046,996,1502,1500,1500,1000,1000,1505,1000,1000,1505,1503,1407,1505,-0.2578,-0.2665,0.5380,-0.0060,-0.0499,0.9943,0.3038,-0.2141,-0.2945,0.2049,0.2204,0.0082,0.0438,0.2204,0.0082,0.0438,0.3000,0.0500,0.0002,0,-1.3605,-121.0000,-0.0152,-1.3605,-121.0000,-0.0152
