-89778927.4018444,11915378.3835493,-30603485.6878462
-88869943.4174853,11793584.4587127,-30294051.7950305
-87967115.7214036,11672623.2647323,-29986710.8492498
-87070423.3954002,11552491.9453984,-29681455.7483393
-86179845.5212673,11433187.6445003,-29378279.3901313
-85295361.1807996,11314707.5058274,-29077174.672459
-84416949.4557891,11197048.6731691,-28778134.4931546
-83544589.4280369,11080208.2903157,-28481151.7500532
-82678260.1793349,10964183.5010565,-28186219.3409872
-81817940.791478,10848971.449181,-27893330.1637897
-80963610.3462584,10734569.2784785,-27602477.1162929
-80115247.9254767,10620974.1327393,-27313653.096332
-79272832.6109251,10508183.1557527,-27026851.0017393
-78436343.4843985,10396193.4913083,-26742063.730348
-77605759.627689,10285002.2831952,-26459284.1799902
-76781060.1225973,10174606.6752038,-26178505.2485012
-75962224.0509155,10065003.8111235,-25899719.8337132
-75149230.4944358,9956190.83474332,-25622920.8334584
-74342058.5349587,9848164.88985371,-25348101.145572
-73540687.2542765,9740923.12024388,-25075253.6678863
-72745095.7341839,9634462.66970343,-24804371.2982343
-71955263.0564734,9528780.68202161,-24535446.9344485
-71171168.3029453,9423874.30098875,-24268473.4743638
-70392790.5553919,9319740.67039408,-24003443.8158126
-69620108.8956081,9216376.93402721,-23740350.8566281
-68853102.4053862,9113780.23567739,-23479187.4946426
-68091750.1665265,9011947.71913493,-23219946.6276911
-67336031.2608214,8910876.52818909,-22962621.1536058
-66585924.7700657,8810563.80662945,-22707203.9702201
-65841409.7760519,8711006.6982453,-22453687.9753663
-65102465.3605801,8612202.3468269,-22202066.0668792
-64369070.6054426,8514147.89616353,-21952331.1425914
-63641204.592432,8416840.49004446,-21704476.100335
-62918846.4033482,8320277.27225996,-21458493.837945
-62201975.1199837,8224455.38659929,-21214377.2532539
-61490569.8241334,8129371.97685206,-20972119.2440947
-60784609.5975898,8035024.18680755,-20731712.7082999
-60084073.5221529,7941409.16025601,-20493150.5437043
-59388940.6796151,7848524.04098673,-20256425.6481404
-58699190.1517713,7756365.97278929,-20021530.9194413
-58014801.0204143,7664932.09945301,-19788459.2554395
-57335752.3673437,7574219.5647681,-19557203.5539697
-56662023.274352,7484225.51252385,-19327756.7128644
-55993592.8232343,7394947.08650988,-19100111.6299567
-55330440.0957832,7306381.43051547,-18874261.2030792
-54672544.1737983,7218525.68833085,-18650198.3300666
-54019884.1390722,7131377.0037453,-18427915.9087512
-53372439.0733977,7044932.52054815,-18207406.8369657
-52730188.0585742,6959189.38252958,-17988664.0125446
-52093110.1763945,6874144.7334789,-17771680.3333204
-51461184.5086534,6789795.71718571,-17556448.6971265
-50834390.1371439,6706139.47743934,-17342962.0017951
-50212706.1436651,6623173.15802996,-17131213.1451611
-49596111.61001,6540893.90274688,-16921195.0250568
-48984585.6179734,6459298.85537971,-16712900.5393156
-48378107.2493482,6378385.15971778,-16506322.5857698
-47776655.5859336,6298149.95955125,-16301454.0622542
-47180209.7095225,6218590.39866943,-16098287.8666012
-46588748.7019098,6139703.62086194,-15896816.896644
-46002251.6448885,6061486.76991811,-15697034.0502153
-45420697.6202575,5983936.98962808,-15498932.2251494
-44844065.7098098,5907051.42378119,-15302504.3192791
-44272334.9953385,5830827.21616677,-15107743.2304367
-43705484.5586423,5755261.51057496,-14914641.8564569
-43143493.4815144,5680351.4507951,-14723193.0951722
-42586340.8457496,5606094.18061679,-14533389.8444159
-42034005.7331411,5532486.84382938,-14345225.0020204
-41486467.2254876,5459526.58422298,-14158691.4658203
-40943704.4045821,5387210.54558693,-13973782.1336481
-40405696.3522197,5315535.87171086,-13790489.9033371
-39872422.1501934,5244499.70638411,-13608807.6727199
-39343860.880302,5174099.19339678,-13428728.3396309
-38819991.6243384,5104331.47653822,-13250244.8019026
-38300793.4640978,5035193.69959804,-13073349.9573684
-37786245.4813732,4966683.00636561,-12898036.7038607
-37276326.7579632,4898796.54063101,-12724297.9392141
-36771016.375661,4831531.44618359,-12552126.5612611
-36270293.4162598,4764884.86681275,-12381515.4678344
-35774136.9615581,4698853.94630852,-12212457.5567683
-35282526.093349,4633435.8284603,-12044945.7258955
-34795439.8934276,4568627.65705769,-11878972.8730492
-34312857.4435871,4504426.57589007,-11714531.896062
-33834757.8256258,4440829.72874747,-11551615.6927683
-33361120.1213371,4377834.2594193,-11390217.1610006
-32891923.4125159,4315437.31169514,-11230329.1985923
-32427146.7809556,4253636.0293644,-11071944.703376
-31966769.3084542,4192427.5562171,-10915056.5731859
-31510770.0768053,4131809.03604263,-10759657.7058548
-31059128.1678037,4071777.61263059,-10605740.9992159
-30611822.6632429,4012330.42977039,-10453299.3511018
-30168832.644921,3953464.63125203,-10302325.6593469
-29730137.1946313,3895177.36086492,-10152812.8217837
-29295715.3941673,3837465.76239847,-10004753.736245
-28865546.325327,3780326.97964266,-9858141.3005651
-28439609.0699038,3723758.15638691,-9712968.41257658
-28017882.7096927,3667756.43642082,-9569227.9701127
-27600346.3264873,3612318.96353381,-9426912.87100619
-27186979.0020854,3557442.88151586,-9286016.01309122
-26777759.8182805,3503125.33415637,-9146530.29420052
-26372667.8568675,3449363.46524496,-9008448.61216731
-25971682.1996401,3396154.41857105,-8871763.86482432
-25574781.9283959,3343495.33792461,-8736468.9500057
-25181946.1249287,3291383.36709505,-8602556.76554419
-24793153.8710332,3239815.64987198,-8470020.209273
-24408384.2485032,3188789.33004483,-8338852.17902491
-24027616.3391363,3138301.55140355,-8209045.57263401
-23650829.2247262,3088349.45773758,-8080593.28793307
-23278001.9870664,3038930.19283634,-7953488.22275486
-22909113.7079546,2990040.90048978,-7827723.27493347
-22544143.4691843,2941678.72448733,-7703291.34230166
-22183070.3525507,2893840.80861859,-7580185.32269265
-21825873.4398474,2846524.29667302,-7458398.11393924
-21472531.8128718,2799726.33244052,-7337922.61387547
-21123024.5534177,2753444.05971056,-7218751.72033413
-20777330.74328,2707674.62227273,-7100878.33114843
-20435429.4642526,2662415.16391647,-6984295.34415118
-20097299.7981326,2617662.82843171,-6868995.65717641
-19762920.8267141,2573414.75960789,-6754972.1680569
-19432271.6317918,2529668.10123462,-6642217.77462588
-19105331.2951597,2486419.99710135,-6530725.37471618
-18782078.8986149,2443667.59099798,-6420487.86616176
-18462493.5239513,2401408.02671396,-6311498.14679547
-18146554.2529627,2359638.44803876,-6203749.11445013
-17834240.1674464,2318355.99876227,-6097233.66695971
-17525530.3491962,2277557.82267395,-5991944.70215703
-17220403.880007,2237241.06356339,-5887875.11787532
-16918839.8416728,2197402.86522008,-5785017.81194742
-16620817.3159906,2158040.37143388,-5683365.68220726
-16326315.3847543,2119150.72599427,-5582911.6264877
-16035313.129759,2080731.07269083,-5483648.54262193
-15747789.6327985,2042778.55531306,-5385569.32844285
-15463723.9756699,2005290.31765081,-5288666.88178433
-15183095.2401671,1968263.50349356,-5192934.10047925
-14905882.508085,1931695.25663091,-5098363.88236081
-14632064.8612177,1895582.72085234,-5004949.12526191
-14361621.3813621,1859923.0399477,-4912682.7270164
-14094531.1503121,1824713.35770648,-4821557.58545717
-13830773.2498618,1789950.81791815,-4731566.59841712
-13570326.7618081,1755632.56437255,-4642702.66373009
-13313170.7679448,1721755.74085918,-4554958.67922896
-13059284.3500672,1688317.49116764,-4468327.54274696
-12808646.5899691,1655314.95908741,-4382802.15211699
-12561236.5694473,1622745.28840833,-4298375.40517287
-12317033.370296,1590605.62291989,-4215040.1997475
-12076016.07431,1558893.10641169,-4132789.43367409
-11838163.7632835,1527604.88267322,-4051616.00478558
-11603455.5190132,1496738.09549432,-3971512.81091574
-11371870.4232932,1466289.88866446,-3892472.7498975
-11143387.5579183,1436257.40597326,-3814488.71956406
-10917986.004683,1406637.79121022,-3737553.61774838
-10695644.8453835,1377428.18816514,-3661660.34228419
-10476343.1618142,1348625.74062753,-3586801.79100445
-10260060.0357692,1320227.59238689,-3512970.8617421
-10046774.549045,1292230.88723302,-3440160.45233087
-9836465.78343589,1264632.76895543,-3368363.46060372
-9629112.82073673,1237430.38134372,-3297572.78439384
-9424694.74274182,1210620.86818741,-3227781.32153422
-9223190.63124753,1184201.37327628,-3158981.96985855
-9024579.56804813,1158169.04039984,-3091167.62719979
-8828840.63493856,1132521.01334769,-3024331.19139116
-8635952.91371315,1107254.43590936,-2958465.56026564
-8445895.48616818,1082366.45187462,-2893563.6316569
-8258647.43409794,1057854.20503299,-2829618.30339791
-8074187.83929741,1033714.83917406,-2766622.4733219
-7892495.78356093,1009945.49808737,-2704569.03926185
-7713550.3486847,986543.325562683,-2643450.89905141
-7537330.61646307,963505.465389514,-2583260.95052357
-7363815.66869042,940829.061357394,-2523992.09151134
-7192984.58716288,918511.257256081,-2465637.21984833
-7024816.45367484,896549.196875101,-2408189.23336756
-6859290.35002125,874940.024004057,-2351641.02990224
