  0.00709987  -0.00431597 -0.000306405
  0.00699997  -0.00438601 -0.000530101
  0.00690985  -0.00442499 -0.000418201
      0.0072  -0.00447696 -0.000529304
  0.00690985  -0.00478399 -0.000741206
  0.00623989  -0.00448501 -0.000841603
  0.00609994  -0.00472099 -0.000720501
  0.00600004  -0.00461102   -0.0010196
  0.00610995  -0.00481999   -0.0006053
  0.00600004  -0.00495201 -0.000758603
  0.00586987  -0.00480598 -0.000888206
  0.00608993  -0.00470799 -0.000727601
  0.00625992    -0.004664 -0.000331305
  0.00618005  -0.00489199 -0.000376306
  0.00644994  -0.00480199 -0.000314206
  0.00647998  -0.00476599 -0.000227302
  0.00643992  -0.00448501 -0.000328206
  0.00647998  -0.00453198 -0.000327207
  0.00652003  -0.00439298 -0.000562802
  0.00663996  -0.00449896 -0.000658005
  0.00639987  -0.00455397 -0.000570603
  0.00679994    -0.004489 -0.000568107
  0.00645995  -0.00454396 -0.000433601
  0.00655007    -0.004623 -0.000755407
  0.00633001    -0.004807 -0.000408001
  0.00674987  -0.00468796 -0.000372805
  0.00673985  -0.00452596 -0.000645801
  0.00646996  -0.00453299 -0.000836201
  0.00673985    -0.004462 -0.000653602
  0.00713992    -0.004448 -0.000579901
  0.00683999  -0.00463098 -0.000626005
   0.0065999  -0.00430101 -0.000839904
  0.00725007  -0.00437498 -0.000613101
  0.00672007  -0.00452197 -0.000777103
  0.00627995  -0.00471997 -0.000440702
  0.00668001  -0.00421101 -0.000538103
   0.0067699  -0.00449699 -0.000388503
  0.00681996  -0.00459301 -0.000494406
  0.00652003    -0.004646 -0.000345506
  0.00657988  -0.00456697 -0.000903606
  0.00653005  -0.00494599 -0.000663407
   0.0064199  -0.00497401 -0.000843503
   0.0065999  -0.00517297 -0.000698805
  0.00650001  -0.00511199 -0.000831105
  0.00644994  -0.00524402   -0.0010745
  0.00651002  -0.00515896   -0.0010598
  0.00651002    -0.005481 -0.000979304
  0.00657988  -0.00538498   -0.0010266
  0.00677991  -0.00543398   -0.0012425
  0.00670004  -0.00581402   -0.0010574
   0.0069499  -0.00537598 -0.000965603
  0.00699997  -0.00569898 -0.000807904
  0.00672984  -0.00541002   -0.0010125
  0.00674987  -0.00556201 -0.000973903
  0.00698996  -0.00562501   -0.0011385
  0.00680995  -0.00568801 -0.000944406
  0.00672984  -0.00538999   -0.0010535
  0.00672984  -0.00550199  -0.00107691
   0.0067699    -0.005557  -0.00115971
     0.00685  -0.00554496 -0.000850901
  0.00678992  -0.00549299   -0.0010022
  0.00688004  -0.00540698   -0.0010586
  0.00675988  -0.00515497   -0.0012786
  0.00704002  -0.00538301 -0.000835203
  0.00673985  -0.00542998 -0.000870906
  0.00608993  -0.00509799  -0.00104281
  0.00622988  -0.00529599 -0.000749804
  0.00612998  -0.00530398 -0.000804506
  0.00583005  -0.00521296 -0.000488803
  0.00515985  -0.00468701   -0.0011617
  0.00469995  -0.00392199 -0.000756107
  0.00443006  -0.00358301    -0.001065
  0.00477004  -0.00371498 -0.000718504
  0.00458002  -0.00337398 -0.000923105
  0.00455999  -0.00342602 -0.000975601
  0.00412989  -0.00333101   -0.0010105
  0.00341988  -0.00281698 -0.000839107
  0.00288987  -0.00261301  -0.00105421
  0.00321007  -0.00243896 -0.000698805
  0.00282001    -0.001912   -0.0008284
  0.00154996    -0.001329 -0.000513203
-1.00136e-05  0.000833035 -0.000629202
  -0.0011301   0.00229698 -0.000715904
    -0.00228   0.00302404 -0.000709303
 -0.00179005   0.00231999 -0.000631601
 -0.00110006   0.00225198  5.59539e-06
 -0.00153995     0.002379 -0.000494905
 -0.00153995   0.00210804 -0.000530101
 -0.00150013   0.00205302 -0.000808902
 -0.00168014   0.00187701 -0.000403106
 -0.00170994     0.002011 -0.000783205
 -0.00116014  0.000928998 -0.000699505
-0.000420094 -2.59876e-05 -0.000865303
-5.00679e-05 -0.000422001 -0.000375301
-0.000260115 -0.000371993 -0.000431202
-5.00679e-05 -0.000227988 -0.000452407
-0.000200033 -0.000468016 -0.000693105
 1.00136e-05 -0.000840962 -0.000339106
 5.00679e-05 -0.000806987 -0.000222705
 0.000200033 -0.000440001 -0.000263907
-0.000319958 -0.000636995 -0.000648707
 -0.00019002 -0.000497997 -0.000641406
-0.000309944 -0.000620008 -5.72056e-05
-0.000890017 -0.000141978 -0.000813305
-0.000319958 -0.000317991   -0.0001726
-0.000270128  4.80413e-05 -0.000392407
-0.000590086 -5.79953e-05 -0.000182703
-0.000230074   0.00011301 -0.000297606
-0.000230074  4.30346e-05 -0.000237107
-0.000370026  3.80278e-05   -0.0003995
-0.000440121  0.000124037   -0.0002698
-0.000400066  3.20077e-05   -0.0001477
-0.000319958  0.000178993 -0.000290304
-0.000309944  7.09891e-05 -0.000287406
-0.000180006  0.000123024  9.78932e-05
-0.000460148  3.00407e-05  9.00999e-05
-0.000280142  -0.00018096   -0.0003011
-0.000430107  4.20213e-05 -0.000157006
-0.000309944  3.70145e-05 -9.16049e-05
-0.000250101 -0.000153005    0.0002307
-0.000299931  7.99894e-05 -0.000196606
-0.000139952 -0.000231981 -6.38068e-05
-0.000129938 -5.99623e-05 -0.000239305
-0.000309944  4.50015e-05  0.000115894
-0.000260115 -0.000147998 -9.82061e-05
-0.000250101 -6.09756e-05  8.95932e-05
-0.000370026 -0.000173986   -0.0001451
-0.000349998 -2.39611e-05  5.48959e-05
-0.000519991 -8.39829e-05 -0.000152402
-0.000370026  0.000239015 -0.000103302
-0.000370026  0.000149012 -0.000317901
 -0.00022006 -1.29938e-05   1.0699e-05
-0.000560045 -7.59959e-05 -0.000240006
-0.000280142  0.000226021 -0.000135504
 -0.00063014 -0.000181973 -0.000299104
-0.000390053    -0.000184 -0.000284001
-0.000540018 -0.000441015 -0.000282004
-0.000750065 -0.000271976 -0.000511006
-0.000760078 -0.000285983 -0.000342801
-0.000669956 -0.000165999 -0.000465602
-0.000689983 -0.000222981 -0.000324003
-0.000910044 -0.000137985   -0.0003938
-0.000790119 -0.000250995 -0.000431404
-0.000659943 -0.000174999 -0.000368401
-0.000880003 -0.000293016 -0.000437304
-0.000829935 -1.80006e-05 -0.000555903
-0.000750065 -5.96046e-06 -0.000652902
-0.000829935 -0.000274003   -0.0008514
-0.000440121 -0.000463009 -0.000372306
 0.000169992 -0.000306964    0.0001169
  0.00184989  7.90358e-05    0.0010061
-0.000460148 -0.000146985 -0.000754707
-0.000169992 -0.000263989 -0.000728607
 0.000609875  -0.00078696 -0.000167303
 0.000370026    -0.000606    -0.000482
 0.000319958 -0.000470996 -0.000446305
 0.000109911 -0.000239968 -0.000620902
-0.000380039 -0.000220001 -0.000201903
 5.98431e-05 -7.70092e-05 -0.000511505
 4.00543e-05  -0.00028497 -0.000373803
-0.000110149 -0.000337005 -0.000711702
 5.98431e-05 -0.000491977 -0.000334807
 0.000129938 -0.000286996 -0.000333503
 0.000339985   -9.799e-05 -0.000174105
-6.00815e-05  -0.00029999 -0.000732705
-4.00543e-05  -0.00038898 -0.000258103
-0.000149965 -0.000156999   -0.0002058
 0.000819921  -0.00040096  0.000104196
 5.98431e-05 -0.000380993 -0.000358202
 3.00407e-05 -0.000311971 -0.000264406
-0.000120163 -0.000303984  5.69001e-05
 0.000200033 -0.000293016   -0.0004104
 0.000139952 -0.000387013 -9.79006e-05
 0.000200033 -0.000145972 -0.000373803
-0.000200033 -0.000271976    0.0001425
 7.98702e-05 -0.000154972 -0.000369407
 0.000249863 -2.70009e-05  0.000133798
 1.00136e-05 -0.000119984 -0.000250004
 0.000139952 -0.000162959  0.000124194
-7.00951e-05 -0.000376999 -0.000152104
 0.000659943 -1.96695e-06  0.000343993
           0 -0.000257015   -0.0001956
 8.98838e-05 -0.000365973 -0.000162102
-6.00815e-05 -0.000423014  3.80948e-05
  0.00110984 -0.000221014  0.000381097
 -0.00022006 -0.000499964 -0.000397302
-0.000139952  -0.00049901 -0.000347003
 4.00543e-05 -0.000577986  0.000337094
-8.01086e-05 -0.000608981 -0.000415601
 -0.00022006 -0.000548005 -0.000346005
-0.000290155 -0.000564992 -0.000584707
-0.000540018 -0.000708997 -0.000347905
-0.000250101 -0.000562012   -0.0004021
-0.000129938 -0.000648975 -0.000360601
-0.000460148 -0.000418961 -0.000632405
-0.000299931 -0.000449002 -0.000468805
-4.00543e-05 -0.000560999 -0.000169501
 0.000180006 -0.000389993 -0.000160903
-0.000430107 -0.000506997 -0.000768803
-0.000260115 -0.000458002 -0.000559807
-0.000360012 -0.000526011 -0.000149205
 0.000239849 -0.000337958 -1.00061e-05
-0.000610113 -0.000427961   -0.0004583
-0.000319958 -0.000235975 -0.000297606
-0.000260115 -0.000405967 -0.000184402
-0.000180006 -0.000349998 -0.000501707
  -0.0006001 -0.000369966 -0.000607505
-0.000280142 -0.000153959 -0.000536405
-0.000479937  -0.00040096 -0.000521801
-0.000319958 -0.000325978 -0.000577204
-0.000400066 -0.000279963 -0.000575006
-0.000499964  -0.00039196 -0.000673607
-0.000519991 -0.000429988 -0.000537403
-0.000390053 -0.000200987 -0.000599407
-0.000139952  3.60012e-05 -0.000280306
-0.000420094 -0.000257969   -0.0010567
-0.000240088  -0.00047797 -0.000638507
-0.000260115 -0.000324011 -0.000500806
 0.000159979 -0.000147998   -0.0005721
-0.000499964 -0.000254989 -0.000850901
-0.000250101 -6.49691e-05 -0.000789806
-0.000280142 -0.000422001 -0.000297606
-0.000360012 -7.70092e-05  -0.00105111
 -0.00041008 -0.000105977 -0.000821605
-0.000180006 -0.000259995 -0.000890404
-0.000390053  -0.00030899 -0.000508606
-0.000200033  0.000158012 -0.000684805
-0.000309944 -6.59823e-05 -0.000554003
 -0.00048995 -0.000244975 -0.000774205
-0.000440121  -0.00028497   -0.0006411
-6.00815e-05 -0.000304997 -0.000191905
 7.98702e-05 -0.000132978 -0.000134602
-0.000360012  -0.00029397   -0.0007376
-0.000460148 -0.000459015 -0.000616506
-0.000360012 -0.000375986 -0.000242501
 0.000390053  -0.00029099 -0.000107706
-0.000770092 -0.000454009 -0.000641905
 -0.00063014 -0.000420988 -0.000595205
-0.000120163  -0.00070399  0.000164293
-0.000440121 -0.000324965 -0.000632107
-0.000750065 -0.000312984 -0.000514902
-0.000509977 -0.000342965 -0.000501707
 -0.00067997 -0.000544012 -0.000259601
-0.000620127 -0.000280976 -0.000701703
-0.000319958 -0.000405014 -0.000267603
-0.000590086 -0.000432014 -0.000659905
-0.000400066 -0.000335991 -0.000210002
-0.000460148 -0.000382006 -0.000448503
           0            0            0
 -0.00048995 -0.000286996 -0.000626706
-0.000100136 -0.000559986 -0.000214905
-0.000100136 -0.000420988 -0.000159204
 0.000560045  -0.00029701  4.65959e-05
-0.000400066 -0.000331998 -0.000371605
-0.000290155 -0.000427008 -0.000363104
-0.000100136 -0.000551999  0.000104696
-0.000159979 -0.000463009 -0.000508107
-0.000540018 -0.000248969 -0.000565901
-0.000270128 -0.000321984 -0.000612803
-0.000470161 -0.000612974 -0.000377506
-0.000550032 -0.000391006 -0.000839606
  -0.0006001 -0.000411987 -0.000932403
-0.000689983 -0.000474989   -0.0010789
-0.000470161 -0.000344992   -0.0008028
-0.000499964 -0.000464976 -0.000672601
-0.000159979 -0.000504017 -0.000222407
 -0.00019002 -0.000316978 -0.000489503
-0.000260115 -0.000261962 -0.000243001
-0.000180006 -0.000319004 -0.000225902
 5.00679e-05 -0.000208974 -0.000313304
-0.000280142 -0.000326991 -0.000326902
-0.000280142 -0.000348985 -0.000452906
-0.000149965 -0.000407994 -0.000161402
-0.000139952 -0.000257969 -0.000428006
-0.000620127 -0.000382006   -0.0006897
-0.000260115 -0.000265002 -0.000462204
-0.000390053 -0.000591993 -0.000406004
-0.000560045 -0.000551999   -0.0004685
-0.000550032 -0.000409961 -0.000564203
-0.000339985 -0.000376999 -0.000303507
-0.000519991  -0.00059098   -0.0003855
-0.000420094 -0.000459015 -0.000209503
           0  -0.00029701 -1.00061e-05
-0.000299931    -0.000395 -0.000422202
-0.000420094 -0.000532985   -0.0003011
-0.000290155 -0.000531971 -7.45058e-05
-0.000740051  -0.00068599 -0.000770107
-0.000590086 -0.000351012 -5.62072e-05
-0.000689983 -0.000164986 -0.000232004
-0.000450134 -0.000284016  0.000107594
-0.000550032 -0.000286996 -0.000285901
-0.000710011 -0.000651002 -0.000555903
-0.000290155 -0.000330985 -0.000369705
-0.000400066 -0.000598013 -0.000342101
-0.000319958 -0.000387013 -0.000467606
 -0.00041008 -0.000567973 -0.000655107
-0.000689983 -0.000303984  -0.00124341
-0.000659943 -0.000293016 -0.000724904
-0.000780106 -0.000140965 -0.000799105
-0.000390053  4.30346e-05 -0.000685602
-0.000299931 -1.01328e-06 -0.000694603
-4.00543e-05 -0.000119984   -0.0006712
-0.000139952 -2.98023e-06 -0.000610106
 0.000649929 -5.79953e-05 -0.000290602
-2.00272e-05 -8.89897e-05 -0.000751704
-6.00815e-05 -5.79953e-05 -0.000758305
-7.00951e-05  3.99351e-06 -0.000224203
-0.000270128  0.000360012   -0.0010481
-0.000519991  0.000149012   -0.0010645
 0.000239849 -1.99676e-05 -0.000659905
-0.000100136  1.90139e-05   -0.0004685
-0.000270128  0.000429034    -0.001065
-0.000400066  0.000333011   -0.0010681
 6.98566e-05   0.00019002 -0.000643104
 7.98702e-05 -4.50015e-05 -0.000604503
 0.000429869  7.20024e-05   -0.0002762
 8.98838e-05  0.000317037   -0.0005721
 2.00272e-05  5.40018e-05 -0.000785403
 0.000159979 -0.000109017 -0.000550106
 0.000109911  4.80413e-05 -0.000291802
   0.0009799  0.000137985 -7.01025e-05
 -0.00019002  9.20296e-05 -0.000699505
 0.000129938 -5.00679e-06 -0.000451706
-8.01086e-05  5.00679e-06 -5.50002e-05
 5.00679e-05  5.20349e-05 -0.000625007
 0.000149965 -6.89626e-05 -0.000426501
 0.000429869   -9.197e-05 -0.000477307
 0.000180006 -0.000253975 -0.000136003
 5.00679e-05   4.8995e-05 -0.000486106
 0.000210047 -0.000216961 -0.000382602
 0.000279903 -0.000234962 -0.000486106
 5.00679e-05 -3.79682e-05 -0.000623301
 1.00136e-05 -8.69632e-05 -0.000517905
 0.000339985  7.99894e-05 -0.000323005
 0.000200033 -0.000180006 -0.000626303
 0.000139952 -9.90033e-05 -0.000597902
 0.000169992  2.02656e-06 -0.000333302
 0.000210047  0.000178993   1.0699e-05
-4.00543e-05  2.90275e-05 -0.000314705
 5.98431e-05  0.000172019 -0.000370607
 0.000249863 -4.79817e-05 -0.000120401
 0.000149965 -5.19753e-05 -0.000411704
-0.000200033  1.80006e-05 -0.000631101
 0.000400066 -9.59635e-05 -0.000189707
 1.00136e-05 -0.000240982 -0.000322506
 6.98566e-05  -0.00010097 -0.000369407
-9.01222e-05  -0.00010097 -0.000373304
-9.01222e-05 -0.000250995 -0.000479303
-0.000299931 -0.000198007 -0.000479303
-0.000349998  -0.00029397 -0.000572301
 5.98431e-05  9.29832e-05 -0.000259601
 3.00407e-05  0.000169039   -0.0003855
-0.000270128 -7.09891e-05 -0.000417307
-0.000110149 -0.000123978 -0.000312805
 0.000449896  5.29885e-05 -1.30385e-06
-7.00951e-05 -0.000133991 -0.000387505
-0.000280142 -0.000151992 -0.000437506
-1.00136e-05 -0.000111997 -0.000276603
-0.000319958 -1.49608e-05 -0.000596002
-0.000430107 -7.39694e-05 -0.000578403
 0.000249863  1.29938e-05 -0.000539802
-5.00679e-05 -0.000254989 -0.000412904
 2.00272e-05  8.30293e-05 -0.000541806
-8.01086e-05  1.20401e-05 -0.000673607
 5.98431e-05 -0.000154972 -0.000586204
 0.000169992 -0.000136971   -0.0004436
 0.000279903 -6.80089e-05 -0.000233702
 0.000479937 -0.000113964 -0.000184402
 0.000149965 -3.79682e-05 -0.000616007
 0.000329971 -0.000456989 -0.000346005
 0.000689983 -0.000495017  -7.5005e-05
  0.00094986 -0.000185966  -3.4906e-05
 0.000169992  -0.00029397   -0.0006731
 0.000400066 -6.80089e-05 -0.000626706
 0.000180006 -0.000177979 -0.000123307
 9.98974e-05  5.60284e-05 -0.000795707
 9.98974e-05 -3.39746e-05 -0.000705607
 0.000669956 -7.30157e-05 -0.000402607
  0.00090003 -0.000512004 -0.000162102
 0.000249863  0.000304997 -0.000658005
 0.000370026  5.60284e-05   -0.0005152
 0.000720024  5.70416e-05 -0.000318207
 0.000409842  0.000256002 -0.000520505
 0.000449896  0.000393033 -0.000456102
 0.000699997  0.000473022 -0.000245206
 0.000419855  4.20213e-05   -0.0006155
 0.000580072  9.39965e-05 -0.000202201
 0.000550032  0.000169039 -0.000280105
  0.00136995  0.000456989  0.000110298
 0.000400066  0.000253022 -0.000503004
 0.000699997  0.000231028 -0.000209302
 0.000609875 -0.000109017  5.28991e-05
 0.000669956   0.00031203 -0.000196606
 0.000730038  0.000140011 -7.89016e-05
 0.000839949  0.000226021 -0.000146307
 0.000649929  9.90033e-05  0.000177696
 0.000419855  0.000500023 -0.000315204
 0.000409842  0.000384986 -0.000352107
 0.000609875  0.000108004 -0.000176102
 0.000779867  5.00679e-06  0.000126399
 0.000839949  0.000191033  0.000123695
  0.00094986  0.000101984  0.000269696
  0.00048995  0.000120997   -0.0004334
 0.000400066  9.90033e-05 -0.000274204
  0.00026989  8.10027e-05 -0.000186801
  0.00162005 -2.98023e-06  0.000637397
 0.000560045 -0.000209987 -0.000224903
 0.000349998  2.10404e-05 -0.000247806
 0.000169992 -0.000114977  5.53951e-05
 0.000409842  6.30021e-05 -7.40066e-05
 0.000689983 -0.000174999 -0.000175603
 0.000659943   0.00010699 -0.000245407
  0.00022006  0.000185013 -0.000172406
 0.000149965  0.000340998 -0.000247605
 0.000599861  0.000533998 -0.000149205
 0.000649929  0.000472009 -7.84025e-05
 0.000459909     0.001082  -0.00100271
  0.00113988   0.00262904   -0.0030164
  0.00203991   0.00580698  -0.00644781
  0.00275993     0.010545   -0.0122818
   0.0034399     0.016462   -0.0185758
  0.00472999     0.023555   -0.0258828
  0.00663996     0.032209   -0.0334118
  0.00851989     0.040553   -0.0392338
     0.01018     0.047847   -0.0426108
  0.00935006     0.051025   -0.0449578
   0.0104599     0.051276   -0.0440568
  0.00971985       0.0476   -0.0421478
   0.0101299     0.041678   -0.0374828
  0.00642991     0.033691   -0.0334558
  0.00547004     0.026227   -0.0273248
  0.00469995     0.018967   -0.0205698
  0.00191998     0.012771   -0.0159198
  0.00161004   0.00852799   -0.0103898
  0.00112987   0.00593603   -0.0070215
  0.00090003   0.00413901  -0.00429501
 0.000169992   0.00197303  -0.00215261
-6.00815e-05 -1.09673e-05    0.0010224
-0.000299931   0.00098002 -0.000223204
 0.000149965   0.00120801  0.000502199
-0.000659943  0.000905037  3.77968e-05
-0.000139952  0.000775993  0.000463597
-0.000760078  0.000774026  0.000284895
 -0.00067997  0.000762999  5.02989e-05
-0.000950098  0.000469029  7.07954e-05
-0.000689983 -0.000253975   7.7799e-05
 -0.00153995  -0.00120199 -0.000130601
    -0.00193  -0.00130796   -0.0014266
 -0.00208998  -0.00351697    -0.004618
 -0.00179005  -0.00880498   -0.0097538
 -0.00177002    -0.015544   -0.0171828
 -0.00194001    -0.023239   -0.0244628
 -0.00240993    -0.030894   -0.0307588
 -0.00415993    -0.038258   -0.0371068
 -0.00486994    -0.045357   -0.0431098
 -0.00525999    -0.053381   -0.0485988
 -0.00466013    -0.060607   -0.0527248
 -0.00530005    -0.068339   -0.0570558
 -0.00468016    -0.075347   -0.0592788
 -0.00349998    -0.079307   -0.0592118
 -0.00370002    -0.077691   -0.0586248
 -0.00466013    -0.072102   -0.0566558
 -0.00535011    -0.065118   -0.0539528
 -0.00564003    -0.055315   -0.0490748
 -0.00653005    -0.044916   -0.0433478
 -0.00724006    -0.033902   -0.0359068
 -0.00841999    -0.024414   -0.0279638
     -0.0086    -0.015681   -0.0197908
 -0.00829005    -0.008497   -0.0115768
 -0.00838995  -0.00376999  -0.00599781
  -0.0093801 -0.000259995   -0.0036526
 -0.00846004  -0.00128001   -0.0041673
 -0.00808001    -0.001975   -0.0034319
 -0.00659013  -0.00111902  -0.00175221
 -0.00568008  -0.00169498  -0.00109451
 -0.00419998  -0.00195897 -0.000355303
 -0.00394011  -0.00215399 -0.000115007
 -0.00433016  -0.00179601 -0.000638202
 -0.00410008  -0.00180197 -0.000491202
 -0.00356007  -0.00180197 -0.000287905
 -0.00391006  -0.00233901   -0.0002122
 -0.00415993  -0.00163299 -0.000515901
 -0.00384998  -0.00193298   -0.0003433
 -0.00354004  -0.00195897 -0.000267401
 -0.00445008  -0.00153697 -0.000771306
 -0.00626016  -0.00126398  -0.00217561
    -0.00948 -0.000818968   -0.0044405
  -0.0144401 -0.000826001   -0.0081072
    -0.02232 -0.000346005   -0.0129358
  -0.0304101  4.20213e-05   -0.0175308
  -0.0399702  0.000959992   -0.0222618
  -0.0498002   0.00179803   -0.0258618
  -0.0581601     0.003052   -0.0271398
  -0.0636101   0.00420201   -0.0271238
  -0.0696402   0.00402302   -0.0295078
    -0.07094   0.00435603   -0.0297328
    -0.06832   0.00405699   -0.0290278
    -0.06198   0.00379002   -0.0269678
    -0.05565   0.00315803   -0.0262498
    -0.04706   0.00234604   -0.0233138
  -0.0366399   0.00167203   -0.0201618
  -0.0259001  0.000568986   -0.0150958
    -0.01545 -0.000760972  -0.00878911
 -0.00759006  -0.00117296   -0.0032361
 -0.00300002  -0.00170702  8.95932e-05
 -0.00224996  -0.00159097 -8.89003e-05
 -0.00302005    -0.001396 -0.000451006
 -0.00290012  -0.00146002 -9.10461e-06
  -0.0037601  -0.00161296 -0.000621103
    -0.00369    -0.001306   -0.0004334
 -0.00347996  -0.00156701 -0.000294201
 -0.00327015  -0.00103801 -0.000505701
 -0.00279999 -0.000891984    -0.001531
 -0.00252008   0.00194001   -0.0042415
 -0.00176001   0.00543201   -0.0088841
-0.000470161     0.011305   -0.0148808
     0.00211     0.017387   -0.0203488
  0.00436997     0.025032   -0.0275058
  0.00550985     0.034579   -0.0351828
  0.00611997     0.044584   -0.0430468
  0.00986004      0.05497   -0.0472058
     0.01179     0.063358   -0.0513028
   0.0131199     0.070096   -0.0532618
   0.0109398     0.072052   -0.0548968
   0.0116699     0.069826   -0.0528108
   0.0118399     0.062499   -0.0506298
  0.00918984     0.052908   -0.0466418
  0.00531006     0.042536   -0.0409188
  0.00476003     0.033139   -0.0328588
  0.00383997     0.022473   -0.0258468
  0.00075984     0.015432   -0.0186268
 -0.00118995   0.00938898   -0.0123718
 -0.00242996     0.005382   -0.0074876
 -0.00296998   0.00161499   -0.0019925
 -0.00581002 -0.000975013 -0.000367001
 -0.00272012  6.90222e-05 -0.000174604
 -0.00360012 -0.000243008    0.0004621
 -0.00224996 -3.99947e-05  0.000877693
 -0.00399995 -4.39882e-05 -8.23066e-05
 -0.00365996 -0.000810981  0.000178397
 -0.00398016 -0.000762999  0.000152998
 -0.00401998 -0.000549972 -1.74046e-05
 -0.00541997  -0.00179297   -0.0012554
 -0.00465012  -0.00305802  -0.00248221
 -0.00423002  -0.00651699   -0.0055398
 -0.00401998    -0.011014   -0.0110548
 -0.00365996    -0.017139   -0.0175348
 -0.00270009    -0.025384   -0.0253028
 -0.00240993    -0.035236   -0.0331418
 -0.00345993    -0.046717   -0.0416878
 -0.00346994    -0.060354   -0.0499348
 -0.00342011    -0.072701   -0.0555608
 -0.00220013    -0.084723   -0.0592928
    -0.00211    -0.093459   -0.0620238
 -0.00240993    -0.097654   -0.0630848
 -0.00349998    -0.096956   -0.0631048
 -0.00347996    -0.093549   -0.0616838
 -0.00304008    -0.087311   -0.0596128
 -0.00334001    -0.078492   -0.0566098
 -0.00398993    -0.067523   -0.0522798
 -0.00452995    -0.055221   -0.0457498
 -0.00461006    -0.041603   -0.0366818
 -0.00542998    -0.027175   -0.0255438
 -0.00548005    -0.013893   -0.0124278
 -0.00540996     -0.00285 -0.000616506
 -0.00431013  0.000446022  0.000842996
 -0.00486994  -0.00068301 -0.000807904
 -0.00524998  -0.00138199   -0.0010066
 -0.00371003  -0.00153399  0.000234097
 -0.00511003  -0.00107098 -0.000899002
 -0.00484014  -0.00124198 -0.000487104
 -0.00399995  -0.00134796  -7.5005e-05
 -0.00451994  -0.00144798 -0.000713706
 -0.00405002  -0.00148898 -0.000221506
 -0.00348997  -0.00114799 -8.91015e-05
 -0.00272012  0.000432014   -0.0013006
 -0.00372005   0.00289398   -0.0058313
    -0.00351   0.00700504   -0.0115568
 -0.00334001     0.011918   -0.0178118
 -0.00138998     0.018171   -0.0247118
 0.000829935     0.024799   -0.0306968
 0.000969887     0.031584   -0.0386258
  0.00291991     0.038195   -0.0443358
  0.00542998     0.045293   -0.0497508
  0.00746989      0.05172   -0.0536338
  0.00831985     0.057163   -0.0558208
  0.00920987     0.062411   -0.0573848
  0.00830984     0.063136   -0.0578608
  0.00795007     0.060538   -0.0567458
   0.0088799     0.055801   -0.0529128
  0.00890994     0.049279   -0.0477998
  0.00572991     0.040907   -0.0442458
  0.00732994     0.031352   -0.0362238
  0.00422001     0.021259   -0.0291888
  0.00320005     0.011973   -0.0203268
-7.00951e-05   0.00488001   -0.0137208
-0.000260115 -0.000259995   -0.0073748
 -0.00197005    -0.005032   -0.0015164
 -0.00162005  -0.00712299  0.000825398
 -0.00296998  -0.00604302 -0.000235401
 -0.00234008  -0.00560701 -0.000183605
 -0.00233006  -0.00588399  -2.2307e-05
