-3.51538,0.790294,-0.0913669
-3.51499,0.790021,-0.0909551
-3.51499,0.79016,-0.0908994
-3.51433,0.790284,-0.0906936
-3.51529,0.790249,-0.0911118
-3.51518,0.790154,-0.0911033
-3.51499,0.790029,-0.0906355
-3.51505,0.790118,-0.0912483
-3.51543,0.790332,-0.0913061
-3.51516,0.790259,-0.091353
-3.51536,0.789968,-0.0911177
-3.51544,0.79019,-0.0915798
-3.51549,0.790169,-0.0916726
-3.51558,0.790106,-0.0918191
-3.51536,0.790236,-0.091543
-3.51539,0.790116,-0.0914128
-3.51505,0.790077,-0.0909626
-3.51508,0.790264,-0.0912297
-3.51515,0.790319,-0.0909832
-3.51507,0.790262,-0.0909661
-3.51484,0.790372,-0.0910535
-3.51517,0.790254,-0.0910671
-3.51517,0.790232,-0.0911931
-3.51504,0.790173,-0.0909016
-3.51503,0.790323,-0.0911682
-3.51551,0.790199,-0.0914299
-3.51515,0.790316,-0.0912024
-3.51528,0.789989,-0.0911462
-3.51545,0.790029,-0.0912087
-3.51544,0.790171,-0.0913044
-3.51523,0.790204,-0.0910437
-3.51541,0.78999,-0.0911257
-3.51531,0.790122,-0.0909497
-3.51489,0.790284,-0.0907502
-3.51519,0.790186,-0.0911624
-3.51531,0.790048,-0.0910413
-3.51518,0.790049,-0.0908147
-3.51563,0.789895,-0.0915103
-3.51548,0.79023,-0.0907964
-3.51558,0.790416,-0.0909722
-3.51534,0.790297,-0.0906326
-3.51544,0.790294,-0.0910261
-3.5156,0.78993,-0.0912961
-3.51518,0.79025,-0.0911099
-3.51529,0.789983,-0.0910823
-3.51521,0.790194,-0.0912078
-3.5153,0.790013,-0.0913953
-3.51558,0.790277,-0.0919836
-3.51555,0.790288,-0.0914651
-3.51567,0.79044,-0.0915393
-3.51528,0.790624,-0.0914258
-3.51519,0.79058,-0.0914348
-3.51493,0.790461,-0.0914114
-3.51503,0.790578,-0.0913503
-3.51424,0.790523,-0.0910308
-3.51491,0.790492,-0.0914919
-3.51495,0.790523,-0.0914985
-3.51496,0.790585,-0.0909644
-3.51516,0.790941,-0.0917883
-3.51541,0.79073,-0.0918047
-3.51465,0.790561,-0.0914001
-3.51499,0.7906,-0.0912087
-3.51516,0.79101,-0.0918052
-3.51529,0.790914,-0.0918083
-3.51482,0.790771,-0.0913833
-3.51481,0.790536,-0.0913447
-3.51446,0.790653,-0.0910164
-3.5148,0.790898,-0.0913123
-3.51487,0.790635,-0.0915256
-3.51473,0.790472,-0.0912903
-3.51478,0.790629,-0.091032
-3.51391,0.790719,-0.0908103
-3.51508,0.790673,-0.0914397
-3.51476,0.790576,-0.0911919
-3.51497,0.790586,-0.0907952
-3.51484,0.790633,-0.0913652
-3.51474,0.790512,-0.0911667
-3.51446,0.790489,-0.0912175
-3.51471,0.790327,-0.0908762
-3.51484,0.79063,-0.0912263
-3.51468,0.790364,-0.0911228
-3.51461,0.790346,-0.0912263
-3.51484,0.790543,-0.0913635
-3.51488,0.790494,-0.0912581
-3.51455,0.790661,-0.0910632
-3.51469,0.790401,-0.0913665
-3.51475,0.790482,-0.0913381
-3.51472,0.790583,-0.0910735
-3.51468,0.79076,-0.0907295
-3.51493,0.79061,-0.0910549
-3.51483,0.790753,-0.0911108
-3.51464,0.790533,-0.0908606
-3.51474,0.790529,-0.0911519
-3.51509,0.790599,-0.0913713
-3.51449,0.790485,-0.0909299
-3.51488,0.79034,-0.0910627
-3.51482,0.79048,-0.0911096
-3.51498,0.79048,-0.0911135
-3.51498,0.79033,-0.0912195
-3.51519,0.790383,-0.0912195
-3.51524,0.790287,-0.0913125
-3.51483,0.790674,-0.0909998
-3.51486,0.79075,-0.0911257
-3.51516,0.79051,-0.0911575
-3.515,0.790457,-0.091053
-3.51444,0.790634,-0.0907415
-3.51496,0.790447,-0.0911277
-3.51517,0.790429,-0.0911777
-3.5149,0.790469,-0.0910168
-3.51521,0.790566,-0.0913362
-3.51532,0.790507,-0.0913186
-3.51464,0.790594,-0.09128
-3.51494,0.790326,-0.0911531
-3.51487,0.790664,-0.091282
-3.51497,0.790593,-0.0914138
-3.51483,0.790426,-0.0913264
-3.51472,0.790444,-0.0911838
-3.51461,0.790513,-0.0909739
-3.51441,0.790467,-0.0909246
-3.51474,0.790543,-0.0913562
-3.51456,0.790124,-0.0910862
-3.5142,0.790086,-0.0908152
-3.51394,0.790395,-0.0907751
-3.51472,0.790287,-0.0914133
-3.51449,0.790513,-0.0913669
-3.51471,0.790403,-0.0908635
-3.51479,0.790637,-0.0915359
-3.51479,0.790547,-0.0914458
-3.51422,0.790508,-0.0911428
-3.51399,0.790069,-0.0909023
-3.51464,0.790886,-0.0913982
