0,0,0
27270,-3654.00000000003,9282.00000000004
26991.0000000003,-3618.00000000007,9192.00000000026
26810.4999999993,-3588.49999999991,9120.99999999948
26626.5000000008,-3568.00000000003,9068.00000000047
26443.4999999992,-3542.99999999988,9000.49999999988
26260.4999999993,-3513.50000000006,8938.50000000006
26077.5000000012,-3498.50000000006,8881.00000000006
25905.4999999993,-3464.49999999997,8814.49999999983
25715.4999999999,-3444.99999999985,8758.00000000017
25540.0000000006,-3420.00000000015,8696.99999999953
25364.4999999995,-3395.99999999991,8631.50000000023
25181.0000000003,-3372.00000000012,8575
25007.4999999994,-3347.99999999988,8513.99999999994
24829.4999999995,-3323.99999999994,8453.99999999994
24652.5000000012,-3300.00000000015,8394.00000000023
24475.4999999993,-3275.99999999991,8328.50000000006
24304.0000000002,-3252.00000000012,8277.5
24129.0000000002,-3229.64999999982,8218.50000000006
23949.4999999995,-3205.15000000014,8150.49999999988
23784.5000000007,-3182.20000000001,8100.50000000017
23611.4999999991,-3158.70000000003,8035.99999999977
23435,-3135.84999999999,7982.5
23262.0000000001,-3112.09999999992,7918.99999999994
23098.9999999991,-3089.89999999998,7865.50000000017
22923.5000000003,-3065.80000000002,7807.5
22758.9999999997,-3044.25000000003,7745
22584.5000000007,-3020.34999999989,7691.50000000023
22419.9999999994,-2998.00000000003,7638.99999999994
22251.0000000009,-2975.6500000001,7573.00000000017
22088.4999999998,-2952.49999999985,7520.49999999988
21917.0000000001,-2930.90000000011,7462.5
21749.9999999994,-2907.95000000006,7410.99999999977
21593.0000000005,-2885.55000000008,7350.50000000003
21423.4999999986,-2863.59999999986,7294.50000000012
21259.5000000013,-2841.30000000005,7237.5
21094.4999999995,-2819.64999999997,7186.00000000006
20940.4999999999,-2797.64999999999,7131.00000000035
20768.4999999998,-2775.19999999997,7071.49999999965
20611.0000000009,-2754.19999999998,7021.00000000006
20453.4999999998,-2731.85000000005,6965.99999999977
20293.4999999998,-2711.15000000005,6912.00000000012
20128.9999999997,-2688.54999999989,6852.49999999985
19973.5000000003,-2667.94999999998,6807.50000000029
19818.9999999997,-2645.89999999989,6743.49999999977
19656.4999999997,-2625.50000000003,6699.50000000026
19504.0000000002,-2603.74999999993,6635.49999999974
19341.4999999997,-2582.55000000005,6597.00000000012
19189.0000000002,-2562.35000000001,6529.49999999983
19037.4999999994,-2540.34999999996,6486.50000000023
18878.0000000005,-2520.35000000003,6427.99999999988
18728.4999999998,-2499.45,6380.49999999988
18574.5000000001,-2478.19999999992,6322.99999999988
18421.4999999997,-2458.39999999997,6281.00000000035
18268.5000000003,-2437.79999999999,6220
18120.9999999998,-2416.84999999998,6167.99999999988
17970,-2397.34999999993,6124.99999999985
17814.5000000001,-2375.95000000001,6069.50000000012
17673.4999999998,-2357.10000000006,6014.00000000023
17518.9999999999,-2336.45000000004,5971.99999999983
17370,-2316.4499999999,5916.50000000009
17230.9999999998,-2296.35000000002,5872.00000000012
17074.0000000008,-2277.35000000004,5811.99999999997
16931.4999999997,-2256.54999999992,5771.0000000002
16789.0000000002,-2237.75000000001,5720.99999999991
16644.0000000002,-2218.04999999997,5667.5
16494.4999999995,-2198.55000000007,5617.5
16359.5000000001,-2179.04999999999,5577.5
16205.4999999999,-2159.54999999991,5519.49999999997
16071.4999999997,-2141.15000000002,5476.00000000006
15928.4999999998,-2121.49999999998,5426.99999999983
15787.5000000006,-2102.39999999998,5373.50000000006
15640.9999999998,-2083.20000000007,5334.49999999997
15509.0000000008,-2065.10000000002,5282.00000000012
15368.9999999997,-2045.74999999997,5235
15225.4999999999,-2027.50000000004,5192.5
15090.9999999998,-2008.24999999997,5135.50000000003
14952.0000000007,-1990.54999999993,5097.5
14819.4999999995,-1971.49999999998,5050.50000000003
14677.9999999999,-1953.55,4999.99999999985
14546.5000000002,-1935.15000000003,4958.49999999991
14410.5000000002,-1916.85000000001,4906.99999999997
14275.4999999999,-1899.1,4865.50000000003
14140.4999999999,-1880.44999999998,4819.50000000004
14010.9999999998,-1863.35000000003,4774.50000000004
13878.0000000002,-1844.89999999998,4729.49999999997
13746.0000000001,-1827.54999999997,4684.49999999997
13613.9999999997,-1809.74999999999,4639.49999999997
13481.9999999998,-1792.05000000005,4594.50000000004
13355.5000000002,-1774.34999999998,4554.99999999993
13225.4999999999,-1757.74999999998,4501.00000000006
13096.4999999999,-1739.89999999998,4466.00000000006
12967.5,-1722.59999999998,4421.99999999997
12843.9999999997,-1705.74999999997,4375.59999999998
12711.5000000002,-1688.55000000007,4333.64999999998
12588.9999999999,-1671.44999999997,4290.95000000001
12467.4999999997,-1654.89999999998,4248.39999999997
12338.0000000002,-1637.44999999999,4205.70000000007
12212.9999999999,-1621.55000000002,4163.09999999998
12092.5,-1604.3,4121.59999999996
11963.0000000002,-1588.14999999999,4079.94999999995
11848.9999999999,-1571.55000000002,4037.60000000009
11727.0000000004,-1555.04999999997,3996.8
11601.4999999997,-1539.10000000003,3955.74999999997
11479.5000000001,-1522.79999999999,3914.54999999987
11367.5,-1506.04999999996,3874.00000000023
11243.0000000002,-1491.30000000005,3833.09999999983
11124.0000000001,-1473.74999999996,3792.85000000003
11009.5,-1459.19999999998,3753.34999999999
10891.4999999999,-1443.30000000002,3712.70000000004
10774.4999999998,-1426.6,3673.69999999995
10657.5,-1412.25,3633.34999999999
10540.5,-1396.09999999999,3595.20000000004
10428.9999999999,-1380.59999999998,3555.34999999989
10313.9999999999,-1365.55000000002,3516.70000000013
10200.0000000003,-1350.15000000001,3478.69999999995
10085.9999999998,-1334.84999999997,3439.54999999987
9977.50000000029,-1320.09999999998,3401.50000000009
9865.49999999988,-1305,3363.55000000003
9748.99999999994,-1290,3326.45000000004
9647.00000000012,-1275,3287.64999999999
9525.99999999977,-1260.54999999998,3251.39999999999
9430.49999999988,-1245.75000000003,3213.89999999999
9311.50000000023,-1231.05000000001,3177.25000000006
9207.99999999988,-1216.90000000001,3140.24999999994
9099.00000000023,-1201.85000000005,3103.89999999996
8996.49999999965,-1188.34999999995,3067.20000000001
8885.00000000029,-1173.50000000002,3032.24999999999
8783.50000000006,-1159.74999999997,2995.15000000003
8677.5,-1145.55000000002,2960.14999999996
8572.5,-1131.99999999999,2924.79999999996
8473.00000000003,-1117.00000000001,2889.30000000004
8364.49999999983,-1104.45,2854.99999999996
8266.00000000006,-1090.09999999998,2819.45
8168.49999999991,-1076.40000000003,2785.00000000004
8057.50000000015,-1063.14999999999,2751.19999999999
7965.50000000003,-1049.55,2716.25
7864.49999999997,-1036.04999999996,2683.49999999999
7760,-1023.10000000001,2648.49999999999
7670,-1009.79999999998,2615.60000000005
7560.99999999991,-996.599999999999,2582.34999999997
7477.5,-983.400000000001,2549.50000000008
7370.50000000003,-970.749999999989,2516.39999999992
7279.00000000009,-957.750000000015,2483.40000000004
7181.99999999997,-944.849999999988,2451.49999999994
7091.49999999994,-932.5,2419.44999999996
6992.00000000012,-919.799999999996,2386.70000000009
6902.49999999993,-907.200000000012,2355.49999999996
6803.0000000001,-894.599999999991,2323.50000000006
6718.99999999994,-882.550000000001,2292.79999999995
6626.99999999997,-870.149999999994,2260.84999999999
6531.49999999994,-857.850000000026,2230.55000000004
6445.00000000007,-846.099999999979,2199.45
6353.99999999987,-833.450000000012,2169.1
6262.35000000015,-822.350000000006,2138.94999999997
6177.79999999999,-809.899999999989,2108.55000000003
6088.54999999996,-798.550000000005,2078.80000000005
6001.30000000005,-786.749999999993,2049.24999999996
5915.24999999994,-775.600000000013,2019.45
5829.35000000005,-762.999999999975,1990.84999999999
5744.14999999986,-752.849999999999,1961.54999999999
5659.55000000009,-740.900000000001,1932.45000000003
5574.99999999993,-729.599999999991,1903.89999999999
5492.50000000007,-718.749999999991,1876.10000000001
5409.8000000001,-707.55000000001,1847.15
5326.79999999993,-696.559999999999,1819.85000000004
5246.20000000003,-685.719999999992,1791.74999999997
5165.29999999999,-674.869999999992,1764.40000000001
5084.64999999989,-664.210000000003,1736.7
5004.9500000001,-653.539999999994,1710.2
4926.85000000005,-643.005000000003,1683.00000000003
4848.10000000005,-632.55000000001,1656.54999999999
4769.95000000003,-622.184999999999,1629.74999999999
4693.74999999993,-611.910000000007,1603.60000000002
4616.25,-601.669999999995,1577.65000000003
4541.34999999995,-591.610000000001,1551.44999999993
4466.15000000005,-581.485000000002,1526.45000000004
4390.65000000002,-571.639999999993,1500.75000000001
4318.09999999994,-561.74,1475.79999999998
4243.80000000008,-551.985,1450.50000000001
4171.09999999997,-542.255000000005,1425.84999999999
4099.89999999998,-532.704999999996,1401.39999999999
4027.50000000004,-523.199999999997,1376.70000000002
3957.15,-513.685,1353.2
3887.39999999991,-504.439999999995,1329
3816.89999999999,-495.085000000004,1305
3748.89999999999,-486.020000000008,1282.09999999999
3680.04999999994,-476.844999999989,1258.50000000002
3612.90000000005,-467.850000000008,1235.09999999999
3545.35,-458.980000000001,1212.79999999999
3479.40000000002,-450.165000000002,1190.35000000001
3413.60000000001,-441.34,1167.20000000002
3347.95000000006,-432.730000000001,1145.59999999999
3283.79999999994,-424.154999999996,1123.20000000001
3220.35,-415.679999999993,1102.09999999999
3156.15000000002,-407.240000000002,1079.75
3094.45,-398.979999999997,1059.05000000001
3031.35000000002,-390.710000000004,1037.55000000002
2971.39999999999,-382.574999999997,1016.24999999999
2909.15000000001,-374.520000000002,996.599999999989
2849.94999999999,-366.500000000001,974.800000000014
2790.34999999998,-358.714999999997,955.649999999987
2731.55000000001,-350.829999999999,935.084999999999
2672.79999999999,-343.125000000005,915.255000000006
2616.10000000001,-335.490000000002,895.625000000009
2558.09999999998,-327.999999999997,876.215000000002
2502.69999999999,-320.454999999999,856.989999999996
2445.90000000002,-313.134999999997,837.98499999999
2391.69999999998,-305.850000000005,819.189999999999
2336.64999999997,-298.664999999996,800.659999999998
2283.3,-291.460000000002,782.250000000004
2230.1,-284.525000000001,764.095000000007
2177.05,-277.59,746.139999999987
2124.95000000001,-270.600000000002,728.450000000003
2074.45000000002,-263.970000000002,710.935000000009
2022.75000000001,-257.239999999999,693.639999999996
1973.64999999998,-250.609999999999,676.555000000003
1923.70000000003,-244.095000000002,659.625000000001
1874.34999999999,-237.660000000003,643.049999999998
1827.50000000002,-231.370000000002,626.549999999997
1778.44999999998,-225.024999999999,610.315000000001
1732.45000000001,-218.960000000001,594.334999999992
1686.05000000001,-212.73,578.475000000003
1639.89999999999,-206.88,562.925
1595.25,-200.874999999999,547.539999999995
1550.74999999999,-195.005000000001,532.32
1506.95000000002,-189.349999999997,517.455
1463.19999999999,-183.650000000001,502.609999999995
1421.50000000001,-178.095,488.175000000001
1379.05,-172.565000000001,473.805
1338.245,-167.215000000001,459.700000000005
1297.13000000001,-161.854999999999,445.794999999998
1257.23999999999,-156.685000000001,432.210000000007
1217.885,-151.449999999999,418.654999999997
1179.01,-146.451,405.4
1140.91,-141.4635,392.445
1103.33000000001,-136.572,379.52
1066.48,-131.767,366.950000000002
